index,label,English,French,German,Italian,Spanish,Turkish
10,st_dog_plain,,,,,"disfraces de perro, 1",sade köpek kostümü
11,st_dog_brownsocks,,costumes de chien de garde,,,"disfraces de perro, 3",bekçi köpeği kostümü
28,st_dog_whitesocks,,,,,"disfraces de perro, 2",beyaz patili köpek kostümü
31,st_idle_a,,tenue de popstar fille 1,,,,pop yıldızı kıyafeti
32,st_idle_c,,tenue de popstar fille 3,,,,havalı pop yıldızı kıyafeti
33,st_all_tights,,combinaison intégrales,,,,vücut tulumu
39,st_cat_plain,,,,,"disfraces de gato, 1",sade kedi kostümü
40,st_cat,,,,,"disfraces de gato, 4",çizgili kedi kostümü
41,st_cat_spot,,,,,"disfraces de gato, 2",tekir kedi kostümü
42,st_cat_socks,,,,,"disfraces de gato, 3",beyaz patili kedi kostümü
46,st_traveler_great,,tenues de super-voyageur,,,,süper kâşif kıyafeti
57,st_kilt,,costume écossais,,,,İskoç kıyafeti
66,st_uncle_sam_suit,,,,costumi da Zio Sèm,,Sam Amca kostümü
70,st_american_football,,tenue de football américain,,,,Amerikan futbolu üniforması
72,st_hot_dog,,,,costumi da hoddòg,,sosisli kostümü
