index,label,English,French,German,Italian,Spanish,Turkish
2,LastAndFirst00_00,I {TAG_1}need you!,Je t'aime !,Ich lieb dich so!,Mi piaci!,¡{TAG_1}Me{TAG_2}gustas!,Send{TAG_1}en hoşlanıyorum!
3,LastAndFirst00_01,"No, I ree lee {TAG_1}need?{TAG_2} You!",Je t'aime pluss que toi !,Ich lieb dich noch viel mehr!,Mi piaci tanto di più!,¡{TAG_1}Tú me gustas {TAG_2}{TAG_3}mucho!,"Hayır, ben senden ço{TAG_1}k hoşlan{TAG_2}ıyorum!"
4,LastAndFirst00_02,I ree lee ree lee {TAG_1}need you!,Je t'aime pluss pluss que toi !,Ich lieb dich noch viel viel mehr!,Mi piaci tanto tanto di più!,¡{TAG_1}Tú me gustas mucho {TAG_2}{TAG_3}mucho!,"ben senden çok, çok ho{TAG_1}şlanıyorum!"
5,LastAndFirst00_03,I ree lee ree lee ree lee {TAG_1}need you!,Je t'aime pluss pluss pluss que toi !,Ich lieb dich noch viel viel viel mehr!,Mi piaci tanto tanto tanto di più!,¡{TAG_1}Tú me gustas mucho mucho {TAG_2}{TAG_3}mucho!,"ben senden çok, çok, çok hoş{TAG_1}lanıyorum!"
6,LastAndFirst00_04,I ree lee ree lee ree lee ree lee {TAG_1}need you!,Je t'aime pluss pluss pluss pluss que toi !,Ich lieb dich noch viel viel viel viel mehr!,Mi piaci tanto tanto tanto tanto di più!,¡{TAG_1}Tú me gustas mucho mucho mucho {TAG_2}{TAG_3}mucho!,"ben senden çok, çok, çok, çok hoşl{TAG_1}anıyorum!"
7,LastAndFirst00_05,Well{TAG_1} I ree lee {TAG_2}REE LEE{TAG_3} ree lee ree lee ree lee {TAG_4}need you!,Je t'aime pluss {TAG_1}pluss {TAG_2}pluss pluss pluss que toi !,Ich lieb dich noch viel {TAG_1}viel {TAG_2}viel viel viel mehr!,Mi piaci tanto{TAG_1}tanto {TAG_2} tanto tanto tanto di più!,¡{TAG_1}Tú me gustas mucho mucho mucho mucho{TAG_2}{TAG_3}mucho!,"Ama {TAG_1}ben senden{TAG_2} çok, {TAG_3}çok, çok, çok, çok hoşla{TAG_4}nıyorum!"
8,LastAndFirst00_06,{TAG_1}I ree lee ree lee ree lee ree lee ree lee ree lee {TAG_2}need?{TAG_3} you!,Je t'aime pluss pluss pluss pluss pluss pluss que toi !,"Ich lieb dich noch viel viel viel viel viel viel
mehr!",Mi piaci tanto tanto tanto tanto tanto tanto di più!,¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho {TAG_2}{TAG_3}mucho!,"{TAG_1}ben senden çok, çok, çok, çok, çok, çok hoşl{TAG_2}anıyo{TAG_3}rum!"
9,LastAndFirst00_07,"{TAG_1}I ree lee ree lee ree lee{TAG_2} {TAG_3}REE LEE REE LEE REE LEE {TAG_4} {TAG_5} ree lee
{TAG_6}need you!","Je t'aime pluss pluss pluss {TAG_1}pluss pluss pluss pluss
{TAG_2}que toi !","Ich lieb dich noch viel viel viel {TAG_1}viel viel viel
{TAG_2}viel mehr!","Mi piaci tanto tanto tanto {TAG_1}tanto tanto tanto{TAG_2} tanto
di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
{TAG_2}{TAG_3}mucho!","{TAG_1}ben senden çok, çok, {TAG_2}ç{TAG_3}
ok, çok, çok, çok, ç{TAG_4}o{TAG_5}k hoşla{TAG_6}nıyorum!"
10,LastAndFirst00_08,"{TAG_1}I ree lee ree lee ree lee{TAG_2} ree lee ree lee ree lee{TAG_3} ree lee ree lee
{TAG_4}need you!","Je t'aime pluss pluss pluss pluss pluss pluss pluss pluss
que toi !","Ich lieb dich noch viel viel viel viel viel viel
viel viel mehr!","Mi piaci tanto tanto tanto tanto tanto tanto tanto
tanto di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
mucho {TAG_2}{TAG_3}mucho!","{TAG_1}ben senden çok, çok, {TAG_2}çok, çok,
çok, çok, {TAG_3}çok, çok hoşla{TAG_4}nıyorum!"
11,LastAndFirst00_09,{TAG_1}I ree lee ree lee ree lee{TAG_2} ree lee ree lee ree lee{TAG_3} {TAG_4}REE LEE REE LEE REE LEE {TAG_5}{TAG_6}{TAG_7}need?{TAG_8} you!,"Je t'aime pluss pluss pluss pluss {TAG_1} {TAG_2}pluss pluss pluss pluss
{TAG_3} {TAG_4}pluss que toi !","Ich lieb dich noch viel viel viel{TAG_1} {TAG_2}viel viel viel
{TAG_3}{TAG_4}viel viel viel mehr!","Mi piaci tanto tanto tanto{TAG_1} {TAG_2}tanto tanto tanto{TAG_3}{TAG_4} tanto
tanto tanto di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho {TAG_2}{TAG_3}mucho!","{TAG_1}ben senden çok, çok,{TAG_2} çok, çok, çok,
çok,{TAG_3}{TAG_4} çok, çok, çok hoşla{TAG_5}{TAG_6}{TAG_7}nıyo{TAG_8}rum!"
12,LastAndFirst00_10,"{TAG_1}I ree lee ree lee ree lee ree lee ree lee ree lee ree lee ree lee
ree lee ree lee {TAG_2}need you!","Je t'aime pluss pluss pluss pluss pluss pluss pluss pluss
pluss pluss que toi !","Ich lieb dich noch viel viel viel viel viel viel
viel viel viel viel mehr!","Mi piaci tanto tanto tanto tanto tanto tanto tanto
tanto tanto tanto di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho mucho {TAG_2}{TAG_3}mucho!","{TAG_1}ben senden çok, çok, çok, çok, çok,
çok, çok, çok, çok, çok hoşlan{TAG_2}ıyorum!"
13,LastAndFirst00_11,{TAG_1}I {TAG_2}REE LEE REE LEE REE LEE {TAG_3} ree lee ree lee ree lee {TAG_4}REE LEE REE LEE REE LEE {TAG_5} ree lee ree lee {TAG_6}need?{TAG_7} you!,"Je t'aime pluss pluss pluss pluss {TAG_1}{TAG_2}pluss pluss pluss pluss
{TAG_3}{TAG_4}pluss pluss pluss {TAG_5}{TAG_6}que toi !","Ich lieb dich noch {TAG_1}viel viel viel {TAG_2}{TAG_3}viel viel
viel {TAG_4}{TAG_5}viel viel viel {TAG_6}{TAG_7}viel viel mehr!","Mi piaci {TAG_1}tanto tanto tanto{TAG_2}{TAG_3} tanto tanto tanto {TAG_4}{TAG_5}tanto
tanto tanto {TAG_6}{TAG_7}tanto tanto di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho mucho mucho {TAG_2}{TAG_3}mucho!","{TAG_1}be{TAG_2}n senden çok, çok,{TAG_3} çok, çok, çok, çok{TAG_4},
çok, çok, çok, ç{TAG_5}ok, çok hoşla{TAG_6}nıyo{TAG_7}rum!"
14,LastAndFirst00_12,"{TAG_1}No,{TAG_2} I ree lee ree lee ree lee ree lee{TAG_3} ree lee ree lee ree lee ree lee{TAG_4}
ree lee {TAG_5}REE LEE REE LEE REE LEE {TAG_6} {TAG_7}need you!","Je t'aime pluss pluss pluss pluss pluss pluss pluss pluss
pluss pluss pluss pluss que toi !","Nein, {TAG_1}ich {TAG_2}lieb dich noch viel viel viel viel viel
viel viel viel viel {TAG_3}{TAG_4}viel viel viel {TAG_5}mehr!","No, a {TAG_1}me {TAG_2}piaci tanto tanto tanto tanto tanto tanto tanto
tanto tanto {TAG_3}{TAG_4}tanto tanto tanto {TAG_5}di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho mucho mucho mucho {TAG_2}{TAG_3}mucho!","{TAG_1}Ha{TAG_2}yır, ben senden çok, çok, ço{TAG_3}k, çok, çok, çok, çok, ço{TAG_4}
k, çok, {TAG_5}çok, çok, çok hoşla{TAG_6}n{TAG_7}ıyorum!"
15,LastAndFirst00_13,"{TAG_1}I {TAG_2}REE LEE REE LEE REE LEE {TAG_3}{TAG_4} ree lee ree lee ree lee ree lee{TAG_5} ree lee
ree lee ree lee ree lee{TAG_6} ree lee ree lee {TAG_7}need?{TAG_8} you!","Je t'aime pluss {TAG_1}pluss {TAG_2}pluss pluss {TAG_3}{TAG_4}pluss pluss pluss pluss
{TAG_5}{TAG_6}pluss pluss pluss pluss {TAG_7}pluss que toi !","Ich lieb dich noch {TAG_1}viel viel viel {TAG_2}{TAG_3}viel viel
viel viel viel viel viel viel viel viel mehr!","Mi piaci {TAG_1}tanto tanto tanto {TAG_2}{TAG_3}tanto tanto tanto tanto
tanto tanto tanto tanto tanto tanto di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho mucho mucho mucho mucho {TAG_2}{TAG_3}mucho!","{TAG_1}be{TAG_2}n senden çok, çok,{TAG_3}{TAG_4} çok, çok, çok, çok, çok{TAG_5},
çok, çok, çok, çok, ço{TAG_6}k, çok hoşla{TAG_7}nıyo{TAG_8}rum!"
16,LastAndFirst00_14,"{TAG_1}I ree lee ree lee ree lee ree lee{TAG_2} ree lee ree lee ree lee ree lee{TAG_3}
ree lee ree lee ree lee ree lee ree lee ree lee{TAG_4} {TAG_5}need you!","Je t'aime pluss pluss pluss pluss pluss pluss pluss pluss
pluss pluss pluss pluss pluss pluss que toi !","Ich lieb dich noch viel viel viel viel viel
viel viel viel viel viel viel viel viel viel mehr!","Mi piaci tanto tanto tanto tanto tanto tanto tanto
tanto tanto tanto tanto tanto tanto tanto di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho mucho mucho mucho mucho mucho {TAG_2}{TAG_3}mucho!","{TAG_1}ben senden çok, çok, çok,{TAG_2} çok, çok, çok, çok,
çok{TAG_3}, çok, çok, çok, çok, çok, çok hoşla{TAG_4}n{TAG_5}ıyorum!"
17,LastAndFirst00_15,"{TAG_1}Actually{TAG_2} I ree lee ree lee ree lee ree lee{TAG_3} ree lee ree lee ree lee ree lee{TAG_4}
ree lee ree lee ree lee ree lee{TAG_5} {TAG_6}REE LEE REE LEE REE LEE {TAG_7} {TAG_8}need you!","Je t'aime pluss {TAG_1}pluss pluss pluss pluss pluss pluss pluss
{TAG_2}pluss pluss pluss pluss pluss pluss {TAG_3}pluss que toi !","Und {TAG_1}ich {TAG_2}lieb dich noch viel viel viel viel viel
viel viel viel viel viel viel viel {TAG_3}{TAG_4}viel viel viel {TAG_5}mehr!","E a {TAG_1}me {TAG_2}piaci tanto tanto tanto tanto tanto tanto tanto
tanto tanto tanto {TAG_3}{TAG_4}tanto tanto tanto {TAG_5}di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho mucho mucho mucho mucho mucho mucho {TAG_2}{TAG_3}mucho!","{TAG_1}Aslın{TAG_2}da ben senden çok, ço{TAG_3}k, çok, çok, çok, ç{TAG_4}
ok, çok, çok, çok, ç{TAG_5}{TAG_6}ok, çok, çok, ç{TAG_7}o{TAG_8}k...!"
18,LastAndFirst00_16,"{TAG_1}I{TAG_2} ree lee ree lee ree lee ree lee{TAG_3} ree lee ree lee ree lee ree lee
ree lee{TAG_4} ree lee ree lee ree lee ree lee ree lee{TAG_5} ree lee ree lee {TAG_6}need you!","Je t'aime pluss pluss pluss pluss pluss pluss pluss pluss
pluss pluss pluss pluss pluss pluss pluss pluss que toi !","Ich lieb dich noch viel viel viel viel viel
viel viel viel viel viel viel viel viel viel viel viel mehr!","Mi piaci tanto tanto tanto tanto tanto tanto tanto
tanto tanto tanto tanto tanto tanto tanto tanto tanto di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho mucho mucho mucho mucho mucho mucho mucho {TAG_2}{TAG_3}mucho!","{TAG_1}b{TAG_2}en senden çok, çok, {TAG_3}çok, çok, çok, çok, çok, {TAG_4}
çok, çok, çok, çok, çok, ç{TAG_5}ok, çok, ç{TAG_6}ok...!"
19,LastAndFirst00_17,"{TAG_1}I ree lee ree lee ree lee ree lee ree lee{TAG_2} ree lee ree lee ree lee
ree lee ree lee{TAG_3} ree lee ree lee ree lee ree lee ree lee{TAG_4} ree lee ree lee {TAG_5}need?{TAG_6} you!","Je t'aime pluss {TAG_1}pluss pluss pluss pluss pluss pluss pluss {TAG_2}pluss
pluss pluss pluss pluss pluss pluss pluss {TAG_3}pluss que toi !","Ich lieb dich noch viel viel viel viel viel
viel viel viel viel viel viel viel viel viel viel viel viel mehr!","Mi piaci tanto tanto tanto tanto tanto tanto tanto
tanto tanto tanto tanto tanto tanto tanto tanto tanto tanto di più!","¡{TAG_1}Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho mucho mucho mucho mucho mucho mucho mucho mucho {TAG_2}{TAG_3}mucho!","{TAG_1}ben senden çok, çok, çok{TAG_2}, çok, çok, çok, çok, ço{TAG_3}
k, çok, çok, çok, çok, ç{TAG_4}ok, çok, ç{TAG_5}ok.{TAG_6}..!"
