index,label,English,French,German,Italian,Spanish,Turkish
0,Man_00_00,"{TAG_1}{TAG_2}{TAG_3}, I could just eat you all up!","{TAG_1}{TAG_2}{TAG_3}, je vais te croquer
d'un coup !","{TAG_1}{TAG_2}Ich hab dich zum Fressen gern,
{TAG_3}!","{TAG_1}{TAG_2}Ti mangio, {TAG_3}!","{TAG_1}{TAG_2}¡{TAG_3}! ¡Te voy a dar
un mordisco!","{TAG_1}{TAG_2}{TAG_3}, seni yerim ben!"
1,Man_00_01,"{TAG_1}{TAG_2}{TAG_3}, I could eat you up!","{TAG_1}{TAG_2}{TAG_3}, je vais te croquer !","{TAG_1}{TAG_2}{TAG_3},
ich könnte dich so vernaschen!","{TAG_1}{TAG_2}Ti mangio, {TAG_3}!","{TAG_1}{TAG_2}¡{TAG_3}, te voy a dar
un mordisquito!","{TAG_1}{TAG_2}{TAG_3}, seni yerim!"
2,Man_01,{TAG_1}{TAG_2}You're my Venus on the beach!,{TAG_1}{TAG_2}Tu es ma Vénus sur la plage !,{TAG_1}{TAG_2}Du Venus! Du Schöhnste am Strand!,{TAG_1}{TAG_2}Sei la mia Venere sulla spiaggia!,{TAG_1}{TAG_2}¡Éres una Venus surgida de las aguas!,{TAG_1}{TAG_2}Sen benim sahildeki Venüs’ümsün!
3,Man_02,{TAG_1}{TAG_2}Hey! Wait!,{TAG_1}{TAG_2}Hé ! Attends !,{TAG_1}{TAG_2}Häi! Warte!,{TAG_1}{TAG_2}Ehi! Aspetta!,{TAG_1}{TAG_2}¡Oye! ¡Espera!,{TAG_1}{TAG_2}Hey! Bekle!
4,Man_03,{TAG_1}{TAG_2}Wait for me!,{TAG_1}{TAG_2}Ha{TAG_3} ha ! Attends-moi !,{TAG_1}{TAG_2}Haha! Warte auf mich!,{TAG_1}Ah{TAG_2} ah{TAG_3} ah! Aspettami!,{TAG_1}{TAG_2}¡Ja ja ja! ¡Espérame!,{TAG_1}{TAG_2}Beni bekle!
5,Man_04_00,{TAG_1}{TAG_2}Wait! My darling {TAG_3}!,"{TAG_1}{TAG_2}Attends-moi, {TAG_3} chérie !",{TAG_1}{TAG_2}Warte! Liebling! {TAG_3}!,"{TAG_1}{TAG_2}Aspetta, mia adorata {TAG_3}!","{TAG_1}{TAG_2}¡Espera, cariño!",{TAG_1}{TAG_2}Bekle! Sevgilim {TAG_3}!
6,Man_04_01,"{TAG_1}{TAG_2}Wait, my darling {TAG_3}!","{TAG_1}{TAG_2}Attends, {TAG_3} adorée !",{TAG_1}{TAG_2}Schatz! Warte auf mich {TAG_3}!,"{TAG_1}{TAG_2}Aspetta, dolce {TAG_3}!","{TAG_1}{TAG_2}¡No corras tanto, amorcito!","{TAG_1}{TAG_2}Bekle, sevgilim {TAG_3}!"
7,Man_05,{TAG_1}{TAG_2}Why are you so beautiful?,{TAG_1}{TAG_2}Mais pourquoi es-tu si jolie ?,{TAG_1}{TAG_2}Wieso bist du nur so schön?,{TAG_1}{TAG_2}Come fai ad essere così bella?,{TAG_1}{TAG_2}¿Cómo puedes ser tan bella?,{TAG_1}{TAG_2}Neden bu kadar güzelsin?
8,Man_06,"{TAG_1}{TAG_2}Your beauty is so dazzling, I need sunglasses!","{TAG_1}{TAG_2}Ta beauté est tellement éclatante que j'ai besoin
de lunettes de soleil pour te regarder !","{TAG_1}{TAG_2}Deine Schönheit überstrahlt alles...
Fast blendet sie mich schon!","{TAG_1}{TAG_2}La tua bellezza è così abbagliante che ho
bisogno degli occhiali da sole!","{TAG_1}{TAG_2}¡Tu belleza me deslumbra tanto, que tengo que
ponerme gafas de sol!",{TAG_1}{TAG_2}Güzelliğin göz kamaştırıyor; güneş gözlüğü lazım!
9,Man_07,{TAG_1}{TAG_2}Why don't we take a break for a while?,"{TAG_1}{TAG_2}Ce serait bien qu'on fasse une pause, non ?",{TAG_1}{TAG_2}Wollen wir eine kleine Pause machen?,{TAG_1}{TAG_2}Perché non facciamo una pausa?,{TAG_1}{TAG_2}¿No quieres descansar un momento?,{TAG_1}{TAG_2}Biraz mola vermeye ne dersin?
10,Woman_00,{TAG_1}{TAG_2}Heehee! I'd like to see you try!,"{TAG_1}{TAG_2}Hé{TAG_3} hé ! Essaie, pour voir !",{TAG_1}{TAG_2}Hihihi? Versuch's doch!,{TAG_1}Eh{TAG_2} eh{TAG_3} eh! Provaci!,{TAG_1}{TAG_2}¡Ji ji ji! ¡Me gustaría verlo!,{TAG_1}{TAG_2}Hihi! Denemeni görmek isterim!
11,Woman_01,{TAG_1}{TAG_2}Heehee! You will have to catch me first!,{TAG_1}{TAG_2}Ha{TAG_3} ha ! Mais quess que tu racontes ?,{TAG_1}{TAG_2}Hihihi? Fang mich doch erst mal ein!,{TAG_1}Uh{TAG_2} uh{TAG_3} uh! Prima devi riuscire a prendermi!,{TAG_1}{TAG_2}¡Ji ji ji! ¡A ver si me pillas!,{TAG_1}{TAG_2}Hihi! Önce beni yakalaman gerek!
12,Woman_02,{TAG_1}{TAG_2}Heehee! Come over here!,"{TAG_1}{TAG_2}Ho{TAG_3} ho, pas question ! Viens me chercher !",{TAG_1}{TAG_2}Hihi? Komm doch! Hier her!,{TAG_1}Eh{TAG_2} eh{TAG_3} eh! Torna qui!,{TAG_1}{TAG_2}¡Ji ji ji! ¡Ven aquí!,{TAG_1}{TAG_2}Hihi! Hadi buraya gel!
13,Woman_03,{TAG_1}{TAG_2}Heehee! Faster! Faster!,{TAG_1}{TAG_2}Hé{TAG_3} hé ! Plus vite ! Plus vite !,{TAG_1}{TAG_2}Hihi? Schneller schneller?,{TAG_1}Eh{TAG_2} eh{TAG_3} eh! Più veloce! Più veloce!,{TAG_1}{TAG_2}¡Ji ji ji! ¡Date prisa!,{TAG_1}{TAG_2}Hihi! Daha hızlı! Daha hızlı!
14,Woman_04_00,{TAG_1}{TAG_2}Chase me {TAG_3}!,"{TAG_1}{TAG_2}Attrape-moi si tu peux, {TAG_3} !","{TAG_1}{TAG_2}Fang mich doch, {TAG_3}!","{TAG_1}{TAG_2}Prendimi, {TAG_3}!","{TAG_1}{TAG_2}A que no me pillas, {TAG_3}.","{TAG_1}{TAG_2}Yakala beni, {TAG_3}!"
15,Woman_04_01,{TAG_1}{TAG_2}You can't catch me{TAG_3} {TAG_4}!,"{TAG_1}{TAG_2}Tu ne pourras pas m'attraper, {TAG_3} !","{TAG_1}{TAG_2}Du kriegst mich nicht, {TAG_3}!","{TAG_1}{TAG_2}Non riuscirai a prendermi, {TAG_3}!","{TAG_1}{TAG_2}¡No me atra parás, {TAG_3}!",{TAG_1}{TAG_2}Beni yakalayamazsın{TAG_3} {TAG_4}!
16,Woman_05,{TAG_1}{TAG_2}Heehee! You tried that line on me before!,"{TAG_1}{TAG_2}Ha {TAG_3}ha ! Tu me l'as déjà dit, ça !",{TAG_1}{TAG_2}Hihi? Sag doch nicht schon wieder so was!,{TAG_1}Eh{TAG_2} eh{TAG_3} eh! L'hai già detto prima!,{TAG_1}{TAG_2}¡Ji ji ji! ¡Éso ya lo has dicho antes!,{TAG_1}{TAG_2}Hihi! Bu lafı bana daha önce de söylemiştin!
17,Woman_06_00,{TAG_1}{TAG_2}Heehee! It's because of you!,{TAG_1}{TAG_2}Hé{TAG_3} hé ! C'est de ta faute !,{TAG_1}{TAG_2}Hihi? Das liegt doch nur an dir!,{TAG_1}Eh{TAG_2} eh{TAG_3} eh! È tutto merito tuo!,{TAG_1}{TAG_2}¡Ji ji ji! ¡Qué cosas me dices!,{TAG_1}{TAG_2}Hihi! Senin yüzünden!
18,Woman_06_01,{TAG_1}{TAG_2}Heehee! It's all because of you!,{TAG_1}{TAG_2}Hé{TAG_3} hé ! C'est à cause de toi !,{TAG_1}{TAG_2}Hihi? Alles nur wegen dir!,{TAG_1}Uh{TAG_2} uh{TAG_3} uh! È grazie a te!,{TAG_1}{TAG_2}¡Je je je! ¡Qué exagerado!,{TAG_1}{TAG_2}Hihi! Hepsi senin yüzünden!
19,Woman_07_00,{TAG_1}{TAG_2}Heehee! I'm just over here!,"{TAG_1}{TAG_2}Hé{TAG_3} hé ! Je suis juste ici, viens me chercher !",{TAG_1}{TAG_2}Hihi? Hier bin ich!,{TAG_1}Eh{TAG_2} eh{TAG_3} eh! Sono qui!,{TAG_1}{TAG_2}¡Ji ji! ¡Estoy aquí!,{TAG_1}{TAG_2}Hihi! Buradayım!
20,Woman_07_01,{TAG_1}{TAG_2}Heehee! I'm right over here!,"{TAG_1}{TAG_2}Hé{TAG_3} hé ! Je suis là, viens m'attraper !",{TAG_1}{TAG_2}Hihi? Ich bin direkt hier drüben!,{TAG_1}Eh{TAG_2} eh{TAG_3} eh! Sono proprio qui!,{TAG_1}{TAG_2}¡Ji ji ji! ¡Aquí me tienes!,{TAG_1}{TAG_2}Hihi! Tam buradayım!
21,Woman_08,{TAG_1}{TAG_2}Huh? What did you say?,{TAG_1}{TAG_2}Ou i ? Tu as dit quelque chose ?,{TAG_1}{TAG_2}{TAG_3}Hmmm? {TAG_4}Washast du gesagt?,{TAG_1}{TAG_2}Come? Hai detto qualcòsa?,{TAG_1}{TAG_2}¿Ehe? ¿Que has dicho?,{TAG_1}{TAG_2}Ha? Ne dedin?
