label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Wooow! So ein großes Gemälde hab ich\nja noch nie gesehen! Ist das deines?,"Whoa, this painting's huge!","Ostras, menudo cuadrazo...\n¡Un poco más y no cabe en la sala!","Ouah, ce tableau est énorme !","Wow, questo quadro è grandissimo!","Wauw, wat een gigantisch schilderij!","Vay canına, bu tablo çok büyük!"
CharaSerif_00_F,1,,"Whoa, this painting's huge!",,,,,"Vay canına, bu tablo çok büyük!"
CharaSerif_01_M,2,"Grmpf. Natürlich nicht. Dieses Bild zeigt\nseine Erhabenheit, den früheren Kaiser.",Yes... It depicts the former Emperor.,Ajá. Es del antiguo emperador.,N'est-ce pas ? C'est un portrait de l'ancien\nempereur.,Mh-mh... È un ritratto del penultimo\nimperatore.,Dat is de vorige keizer.,Evet... Eski İmparator'u tasvir ediyor.
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,Oh! Dann ist das also Octavius' Papa...,Huh. So this is Octavius's dad.,Ah... Así que este es el padre de Octavius...,Hm. Alors c'est le père d'Octavius.,Quindi... questo è il padre di Octavius...,De vader van Octavius...,Hıh. Demek Octavius'un babası bu.
CharaSerif_02_F,5,,Huh. So this is Octavius's dad.,,,,,Hıh. Demek Octavius'un babası bu.
CharaSerif_03_M,6,"Sag mal, du warst da eben ziemlich\nin Gedanken versunken, oder?","Hey, what are you doing hanging around\nan old painting?","Oye, ¿y por qué lo miras con ese careto\nde pasmado?","Qu'est-ce que tu fais là, au fait, plongé dans\ntes pensées à côté de ce vieux tableau ?",E tu che chi fai di fronte a questo quadro?,Waarom hang jij rond bij een oud schilderij?,"Hey, ne işin var? Eski bir tablonun\netrafında dolanıyorsun?"
CharaSerif_03_F,7,,"Hey, what are you doing hanging around\nan old painting?",,,,,"Hey, ne işin var? Eski bir tablonun\netrafında dolanıyorsun?"
CharaSerif_04_M,8,Pah! Das verstehst du nicht. Ich schwor auf\nmagische Weise des Kaisers Mächte herbei!,Me? I am experimenting with psychic powers\nto channel the former Emperor's strength.,Estoy intentando canalizar la fuerza del\nemperador con mis poderes psíquicos.,Je m'entraîne à canaliser la force de l'ancien\nempereur grâce à mes pouvoirs psychiques.,Sperimento un potere psichico per evocare\nil potere del penultimo imperatore.,Ik wil de kracht van de voormalige keizer\noproepen met m'n paranormale gaven.,Ben mi? Eski İmparator'un gücünü yönlendirmek\niçin psişik güçlerle deney yapıyorum.
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,"Und bald schon, BALD, ist es vollbracht.\nUnd das habe ich nur IHM zu verdanken...","Though soon, those experiments will no\nlonger be necessary.",Pero los experimentos de este tipo tienen\nlos días contados.,"Ceci dit, bientôt, ces exercices ne seront\nplus nécessaires.",Questa ricerca però finirà presto...,Het gaat goed. En binnenkort zal het me\nlukken.,Ama yakında bu deneylere artık\ngerek kalmayacak.
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,Ihm?\nWem jetzt?,Should I ask why?,¿Y eso?,Et je peux savoir pourquoi ?,"Mh? Finirà, dici?",Toe maar. En waarom dan wel?,Nedenini sormasam mı?
CharaSerif_06_F,13,,Should I ask why?,,,,,Nedenini sormasam mı?
