label,index,deu,eng,esp,fra,ita,nld,tur
homeSushibar_cmn_out_01_M,0,Bis bald dann!\nTschüssi!,"All right, come again!",¡Vuelve pronto!,"Très bien. À la prochaine, alors !","Va bene, torna un'altra volta!",Tot ziens dan maar!,"Tamamdır, yine beklerim!"
homeSushibar_cmn_out_01_F,1,,,,,,,
homeSushibar_cmn_ret_01_M,2,Fühl dich wie zu Hause!,Make yourself at home!,¡Estás en tu casa!,Fais comme chez toi !,Fai come se fossi a casa tua!,Maak het jezelf gemakkelijk!,Kendi evinmiş gibi rahat et!
homeSushibar_cmn_ret_01_F,3,,,,,,,
homeSushibar_cmn_repeat_01_M,4,"Mehr tolle Sachen weiß ich im Moment nicht.\nAber ich hör mich weiter um, okay?",That's all I got for you now.\nI'll keep on digging for good dirt!,Eso es todo lo que tengo por ahora.\n¡Seguiré buscando novedades!,C'est tout ce que je sais pour le moment...\nJe tâcherai d'avoir plus d'infos bientôt !,Queste sono le sole informazioni che ho per\nora... Cercherò di procurarmene altre per te!,Meer heb ik niet voor je. Maar ik blijf\nzoeken naar nieuwtjes!,Şimdilik benden bu kadar.\nYeni dedikoduların peşine düşeceğim!
homeSushibar_cmn_repeat_01_F,5,,,,,,,
homeSushibar_cmn_btn_01_M,6,Irgendwas Neues?,Hear anything interesting lately?,¿Has oído algo interesante últimamente?,T'as des nouvelles à raconter ?,Hai delle buone informazioni?,Heb jij nog iets interessants gehoord?,Son zamanlarda ilginç bir şey duydun mu?
homeSushibar_cmn_btn_01_F,7,,,,,,,
homeSushibar_00_in_01_M,8,Musashi! Musashi!,Musashi! Musashi!,¡Musashiii!,Musashi ! Musashi !,Musashi! Musashi!,Musashi! Musashi!,Musashi! Musashi!
homeSushibar_00_in_01_F,9,,,,,,,
homeSushibar_00_in_02_M,10,"Hallo, Archie! Wie läuft's denn so...\nauf deinen Laufbändern?",Archie! How's it going with the...\nsushi...store?,"¡Hombre, Archie! ¿Cómo va el restaurante\nde sushi?","Archie ! Alors... Comment vont les affaires,\ndans ton... restaurant à sushis ?","Ehi! Archie! Come va? Il ristorante\ndi sushi, dico.",Yo! Archie! Hoe gaat het met de\nsushi... winkel?,Archie! Şu... suşi...\ndükkânı... nasıl gidiyor?
homeSushibar_00_in_02_F,11,,Archie! How's it going with the...\nsushi...store?,,,,,Archie! Şu... suşi...\ndükkânı... nasıl gidiyor?
homeSushibar_00_in_03_M,12,Ganz gut. Wir sind in aller Munde.\nBald wird der Laden brummen!,It's going good! Word's getting out there\nabout us.,¡Pues viento en popa! Cada vez tengo más\nclientes. ¡Parece que se ha corrido la voz!,"Ça va bien, merci ! On est en train de se bâtir\nune super réputation par le bouche-à-oreille !",Bene... Stiamo andando forte.\nLa nostra reputazione cresce.,Het gaat goed. We beginnen al een\ngoede reputatie te krijgen!,İyi gidiyor! Adımız\nkulaktan kulağa yayılıyor.
homeSushibar_00_in_03_F,13,,,,,,,
homeSushibar_00_in_04_M,14,"Kann sein, dass mir die Kunden Interessantes\nerzählen. Schau also wieder mal rein!",I'll let you know if anyone who comes in\nlets something good slip.,"Si me entero de algún cotilleo que te pueda\ninteresar, te aviso.","Souvent, les clients discutent, ici... Passe me\nvoir et je te répéterai les infos intéressantes !",Uhm... Dovrebbero arrivare parecchie\ninformazioni. Passa di qui spesso!,Ik laat het je weten als ik interessante info\nkrijg van een van mijn klanten!,Müşterilerden biri ilginç bir şeyi\nağzından kaçırırsa sana haber veririm.
homeSushibar_00_in_04_F,15,,,,,,,
homeSushibar_00_in_05_M,16,"Und gebaut wird hier auch demnächst, hab\nich zumindest geplant. Darfst gespannt sein!",I'm thinking of building other stuff here too!\nWait 'til you see what I got in mind!,Estoy pensando construir más cosas por\naquí. ¡Vas a flipar cuando estén acabadas!,"J'ai prévu de construire d'autres bâtiments\nici, tu sais. Attends un peu et tu verras !","Sto anche pensando di costruire altre\nstrutture, quindi aspettati delle novità!",Ik zit erover te denken om nog wat\npanden te bouwen. Wacht maar af!,Buraya başka şeyler de kurmayı düşünüyorum!\nAklımdakileri görünce şaşıracaksın!
homeSushibar_00_in_05_F,17,,,,,,,
homeSushibar_00_in_06_M,18,"Was, echt?\nNeue Gebäude?",This place isn't enough for you?!,¿No tienes suficiente con el restaurante?,"Quoi ? Cet endroit n'était pas déjà assez\ngrand pour toi, peut-être ?!",Cosa? Dici sul serio?,Serieus?,Burası sana yetmiyor mu?!
homeSushibar_00_in_06_F,19,,This place isn't enough for you?!,,,,,Burası sana yetmiyor mu?!
