label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,"Was geht ab, Kollege?","What's shakin', my bacon?","¡Hey, esa peñuqui!","Alors, blondinet... ça roule ?","Come te la passi, bello mio?","Alles lekker, amigo's?","Naber, benim pastırmam?"
CharaSerif_00_F,1,"Was geht ab, Kollegin?",,,"Alors, blondinette... ça roule ?","Come te la passi, bella mia?",,
CharaSerif_01_M,2,Haben wir dich nicht schon mal gesehen?,Aren't you the guy we saw before?,"Nos hemos visto antes, ¿verdad?",T'es pas le gars qu'on a déjà croisé ?,Sei lo stesso tizio di poco fa?,"Hé, is dat die mafketel weer?",Sen az önce gördüğümüz adam değil misin?
CharaSerif_01_F,3,,Aren't you the guy we saw before?,,,,,Sen az önce gördüğümüz adam değil misin?
CharaSerif_02_M,4,"Sauber aufgepasst, Baby! Sag an: Gibt's\nheute wieder Suuush zu knabbern?","What an educated guess, babe! So tell me—\nwe havin' soosh for din-dins again tonight?","¡Qué memoria de elefante! Anonadado me\ndejas. Oye, ¿tienes más de ese sushirrín?","Tout juste, mon grand ! Dis-moi... T'aurais\npas deux-trois shisus pour dîner, ce soir ?","Hai fatto centro, baby. Dimmi un po', ci\nfacciamo due o tre sushetti per cena?","Klopt als een bakker, makker! Wat schaft de\npot vandaag? Weer van die top-soesj?","Ne tahmin ama, bebeğim! Söylesene—\nbu akşam yine akşam yemeğinde suş mu yiyeceğiz?"
CharaSerif_02_F,5,,,,"Tout juste, ma grande ! Dis-moi... T'aurais\npas deux-trois shisus pour dîner, ce soir ?",,,
CharaSerif_03_M,6,"Das heißt Sushi, nicht Suuush!\nSag den Namen richtig!","It's sushi, not ""soosh."" Use its proper name.","Se dice ""sushi"", no ese engendro\nque te has inventado.","Ce sont des sushis, pas des « shisus ».\nDis-le correctement, s'il te plaît !",Ti ho già detto che il sushi è sacro. Parlane\ncon un linguaggio appropriato.,Sushi. Niet soesj. Het heet sushi.,"Adı suşi, “suş” değil. Doğru söyle."
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,Oh...,Uh...,"Ostris, qué humor...",O... K...,Ops...,"O ja, joh?",Şey...
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,"Hab 'ne bessere Idee: Du und ich,\nwir zocken jetzt ein Ründchen!",Check THIS idea out instead—you and Y.T.\nplay a gameroo!,"Cambiando de tema: ¿quieres echar una\npartiduqui con este bombón? O sea, yo.","Tiens, j'ai une meilleure idée : toi et moi,\non va jouer à un petit jeu !","Senti QUESTA, allora: tu e me medesimo\nfaremo un bel gioco!",Heb ik me daar even een grandioos idee!\nLaten we een potje spelen!,Şu fikre bak işte—sen ve Y.T.\nbir oyun moyun oynayın!
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,Dauert auch echt nicht lang!,This'll only take a minnie! ,¡Solo tardamos unos minus!,"Tu vas voir, ça prend pas longtemps !",Finirà in un batter d'occhio!,Gewoon even tussendoor. Duurt niet lang.,Bu sadece bir dakikacık sürecek!
CharaSerif_06_F,13,,,,,,,
CharaSerif_07_M,14,Lenk nicht ab! HÖR MIR ZU!,Don't dodge the issue! LISTEN!,"¡Oye, que esto es un asunto serio!",Ne change pas de sujet comme ça !\nTU M'AS BIEN ENTENDU ?!,Non fare finta di niente! MI HAI SENTITO?,Niet gauw van onderwerp veranderen!,Konuyu saptırma! DİNLE!
CharaSerif_07_F,15,,,,,,,
