label,index,deu,eng,esp,fra,ita,nld,tur
Prologue04_31_M,0,Herr Kommandant! Der Sushi-Radar\nhat das gesuchte Objekt ermittelt!,Commander! The sushi radar says\nthe unregistered sushi sprite is this way!,¡Señor! ¡El sushirradar detecta la presencia\nde un genio indocumentado en la zona!,Chef ! Le détecteur de sushis indique\nqu'une sushinité se trouve dans le secteur !,Comandante! Il rilevatore di sushi indica che\nlo spirito non identificato viene verso di noi!,Kapitein! Volgens de sushiradar is er hier\nergens een onbekende sushigami!,"Komutanım! Suşi radarı, kayıtsız suşi\nruhunun bu tarafta olduğunu söylüyor!"
Prologue04_31_F,1,,,,,,,
Prologue04_44_M,2,"In der Tat. Dort drüben kommt er schon,\nunser nicht gemeldeter Sushi-Geist...",So it does...,Bien...,Très bien...,Bene...,Aha... Interessant.,Öyle görünüyor...
Prologue04_44_F,3,,,,,,,
Prologue04_32_M,4,Urks! Soldaten vom Imperium!,Whuh-oh! It's the Imperials!,¡Ostras! ¡Los gañanes imperiales!,Aaargh ! L'armée impériale !,"Oh, cavoli!!! I soldati imperiali!",Oei! Soldaten van de keizer!,Eyvah! İmparatorluk askerleri!
Prologue04_32_F,5,,,,,,,
Prologue04_33_M,6,Huch. Hab mich wohl getäuscht.\nIst ja bloß ein kleines Kind!,But all I see here is one measly brat.,Aunque yo solamente veo por aquí\na este mocoso de pacotilla...,"Il n'y a qu'un mioche, ici...","Eppure, io vedo solo un gracile ragazzetto.",Ik zie hier alleen maar een kleine opdonder.,Ama ben burada sadece\nzavallı bir velet görüyorum.
Prologue04_33_F,7,,,Aunque yo solamente veo por aquí\na esta mocosa de pacotilla...,"Il n'y a qu'une mioche, ici...","Eppure, io vedo solo una gracile ragazzetta.",,
Prologue04_34_M,8,"H-Herr Kommandant! Und wenn das ein\nSushi-Geist ist, der sich verkleidet hat?!",Sir! Maybe he's a sushi sprite in disguise!,"¡Cuidado, señor! ¡Podría ser un genio\ndel sushi camuflado!",Chef ! Il s'agit peut-être d'une sushinité\ndéguisée !,Signore! Forse è uno spirito del sushi\nin incognito!,Kapitein! Misschien is het een vermomde\nsushigami!,Komutanım! Belki de o kılık\ndeğiştirmiş bir suşi ruhudur!
Prologue04_34_F,9,,Sir! Maybe she's a sushi sprite in disguise!,,,,Kapitein! Misschien is het een vermomde\nsushigami!,Komutanım! Belki de o kılık\ndeğiştirmiş bir suşi ruhudur!
Prologue04_35_M,10,"Mitnichten. Dieser Knabe ist mein Meister,\nSushi Striker Musashi!","Close, but no. This child is my master,\nthe sushi striker Musashi!","Casi... pero no. Os presento a mi amo,\n¡el intrépido lanzaplatos Musashi!","Presque ! C'est mon partenaire,\nle sushiste Musashi !",Non esattamente. Questo ragazzo si chiama\nMusashi ed è il mio guerriero sushi!,"Bijna goed! Deze opdonder is mijn meester,\nde sushistriker Musashi!","Yaklaştın ama bilemedin. Bu çocuk benim efendim,\nsuşi vurucu Musashi!"
