label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Was geht ab?,How's tricks?,"¡Hola, caracola!",Quoi de neuf ?,"Ciao bellezza, come te la passi?","Hoe is 't, kameraden?",Naber?
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,Du schon wieder?\nDu bist ja wirklich überall unterwegs...,"You again? You really get around, huh?","¿Otra vez tú? Cómo cundes, ¿no?",Encore vous ?! On vous voit partout...,Ancora tu? Ma non dovevamo vederci più?,"Hé, jij weer! Jij komt ook overal, hè?","Yine mi sen? Çok geziyorsun, ha?"
CharaSerif_01_F,3,,"You again? You really get around, huh?",,,,,"Yine mi sen? Çok geziyorsun, ha?"
CharaSerif_02_M,4,"Sag mal, kleiner Mann! Hast du vielleicht\nnoch was von diesem feinen Suuush dabei?","Hey, babe, you got any of that good,\ngood soosh on you?","Hey, peque, ¿no tendrás un poco de\nsushiguay de grátulas para mí?","Dis donc, gamin, t'aurais pas des shisus,\npar hasard ?","Ehi baby, hai con te un po' di quel sushame\nda leccarsi i baffi?","Zeg eens, kan ik nog wat van die lekkere,\nlekkere soesj bij je bietsen?","Hey, güzelim, yanında şöyle iyi,\niyi suş var mı?"
CharaSerif_02_F,5,"Sag mal, kleine Dame! Hast du vielleicht\nnoch was von diesem feinen Suuush dabei?",,,"Dis donc, gamine, t'aurais pas des shisus,\npar hasard ?",,,
CharaSerif_03_M,6,Es heißt nicht Suuush! Wie oft muss ich das\ndenn noch erklären?,"It is not called ""soosh""! How many times\nmust I say this?","Ni ""sushiguay"" ni leches. Que no se te ocurra\nvolver a llamarlo así en mi presencia.",Ça s'appelle pas des shisus ! Combien de\nfois faut-il que je te le dise ?!,"Si chiama ""sushi"" e basta! Quante volte\ndovrò ripetertelo?",Het. Heet. Geen. Soesj. Hoe vaak moet ik\ndat nou nog zeggen?,"""Suş"" denmez buna! Bunu kaç kez\nsöylemem gerekiyor?"
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,Oh... ah...,"Oh, uh...","Ay, qué carácter...","Oh, hmm...","Oh, uh...","O, ja... Vergeten.","Şey, ıı..."
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,Wer hat Bock auf ein Spielchen?,Who's up for a game?,¿A quién le apetece jugar un ratuqui?,"Un petit jeu, ça vous tente ?",A chi va di fare un gioco?,Iemand zin in een spelletje?,Kim oyun ister?
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,Ich nämlich schon!,Because I'M up for a game!,¡Al menda! ¡Vamos al lío!,Parce que moi... je suis partant !,"A me, a me!",Ik! Ik!,Çünkü ben oyuna varım!
CharaSerif_06_F,13,,,,,,,
