label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_1a_0001_M,0,Jaaaaa!,Yeaaaaaaaah!,¡Toooma ya!,Ouaaaaah !!!,Evvivaaaaa!,Hoera!,Eveeeeeeet!
MovieSerifText_1a_0001_F,1,,Yeaaaaaaaah!,,,,,Eveeeeeeet!
MovieSerifText_1a_0002_M,2,Obst ohne Ende!,It's all the fruit I can eat!,¡Fruta por un tubo!,Il y a plein de fruits !!!,C'è tutta la frutta che voglio!,Zoveel fruit als ik maar wil!,İstediğim kadar meyve!
MovieSerifText_1a_0002_F,3,,It's all the fruit I can eat!,,,,,İstediğim kadar meyve!
MovieSerifText_1a_0003_M,4,Juuuhuuu!,Wooohooo!,¡Yujuuu!,Youhou !!!,Yuuuhuuu!,Woehoe!,Vuuuhuuu!
MovieSerifText_1a_0003_F,5,,Wooohooo!,,,,,Vuuuhuuu!
MovieSerifText_1a_0004_M,6,"Mjam, mjam, mjam!",Yum yum yum!,Mmm...,"Miam, miam, miam !","Gnam, gnam, gnam!","Mjam, mjam, mjam!",Nyam nyam nyam!
MovieSerifText_1a_0004_F,7,,Yum yum yum!,,,,,Nyam nyam nyam!
MovieSerifText_1a_0005_M,8,,  ,,,,,
MovieSerifText_1a_0005_F,9,,In my tum!,,,,,"Karnıma, tamam!"
MovieSerifText_1a_0006_M,10,Was für ein Tag!\nSo viel kann ich kaum tragen.,What a day! I can hardly carry\nall this.,¡Qué montón!\n¡No puedo con ella!,Super ! J'en ai cueilli tout plein !,Ma è tantissima! Non riesco\nnemmeno a portarla tutta!,Wat een dag! Zoveel kan ik\nnauwelijks dragen!,Ne bereketli gün! Hepsini\ntaşımakta zorlanıyorum.
MovieSerifText_1a_0006_F,11,,What a day! I can hardly carry\nall this.,,,,,Ne bereketli gün! Hepsini\ntaşımakta zorlanıyorum.
MovieSerifText_1a_0007_M,12,Endlich können sich die Kinder\nmal richtig satt essen.,All those kids will have full\nbellies for once!,¡Los chavales\nse van a poner morados!,"Tant mieux, les petits auront\nde quoi manger !",I ragazzi avranno\nla pancia piena!,De kinderen kunnen eindelijk\nhun buik vol eten!,Bu kez bütün çocukların\nkarnı doyacak!
MovieSerifText_1a_0007_F,13,,All those kids will have full\nbellies for once!,,,,,Bu kez bütün çocukların\nkarnı doyacak!
MovieSerifText_1a_0008_M,14,Sieh an.\nDie größte Hohlbirne\naller Zeiten!,"Well, if it isn't the saddest dope\naround.",¡El campeón\nde los papanatas!,"Tiens tiens, l'idiot du village !",Ma guardate che razza\ndi perdente!,Daar hebben we de grootste\nsukkel ooit...,"Vay, köyün baş salağı da gelmiş."
MovieSerifText_1a_0008_F,15,,,¡La campeona\nde los papanatas!,"Tiens tiens, l'idiote du village !",,,
MovieSerifText_1a_0009_M,16,Hm?!,Huh?!,¿Eh?,Hein ?,Uh?!,Hm?!,Ha?!
MovieSerifText_1a_0009_F,17,,Huh?!,,,,,Ha?!
MovieSerifText_1a_0010_M,18,Och nö!\nKojiro...,"Ugh, not Kojiro!","Ay, Kojiro...","Oh, non ! Pas toi, Kojiro !","Oh, no... Kojiro...","Hè, niet Kojiro!","Off, bir de Kojiro çıktı!"
MovieSerifText_1a_0010_F,19,,"Ugh, not Kojiro!",,,,,"Off, bir de Kojiro çıktı!"
MovieSerifText_1a_0011_M,20,"Pflückst du Obst, oder was?","Pickin' fruit right off the trees,\nare you?","Cogiendo frutita, ¿eh?","Alors comme ça, on cueille des\nfruits, aujourd'hui ?","Raccogli la frutta dagli alberi, eh?","Fruit aan het plukken, hè?",Meyveleri dalından\ntopluyorsun ha?
MovieSerifText_1a_0011_F,21,,,,,,,
MovieSerifText_1a_0012_M,22,Sieht so aus!,Looks that way!,¡Eso parece!,On dirait bien !,Così pare!,Daar lijkt het wel op!,Aynen öyle!
MovieSerifText_1a_0012_F,23,,,,,,,
MovieSerifText_1a_0013_M,24,So ein Spinner!,What a weirdo.,Friki...,"L'est trop bizarre, ce gars...",Che tipo strano.,Wat een rare snuiter.,Acayip tip...
MovieSerifText_1a_0013_F,25,So 'ne Spinnerin!,,,"L'est trop bizarre, cette fille...",Che tipa strana.,Wat een rare troela.,
MovieSerifText_1a_0014_M,26,Isst du das Zeug etwa?,You actually eat that stuff?,¿Eso se come?,Et tu comptes les manger ?,Ma davvero mangi quella roba?,Eet je dat spul echt?,Cidden bunu yiyor musun?
MovieSerifText_1a_0014_F,27,,,,,,,
MovieSerifText_1a_0015_M,28,Was ist euer Problem?!\nVerzieht euch!,What's your problem?!\nGet lost!,¿Qué más os da?,C'est quoi votre problème ?!\nTirez-vous de là !,Che problemi avete?! Sparite!,Wat gaat jullie dat aan?!\nHoepel op!,Senin derdin ne?!\nDefol!
MovieSerifText_1a_0015_F,29,,What's your problem?!\nGet lost!,,,,,Senin derdin ne?!\nDefol!
MovieSerifText_1a_0016_M,30,He!,Heh!,¡Je!,Ha !,Eh!,Ha!,Heh!
MovieSerifText_1a_0016_F,31,,,,,,,
MovieSerifText_1a_0017_M,32,"Danke, Dumpfbacke!","Thanks, sucker!","¡Trae, pardillo!","Merci, nullos !","Grazie, schiappa!","Bedankt, sukkel!","Sağ ol, enayi!"
MovieSerifText_1a_0017_F,33,,,"¡Trae, pardilla!",,,,
MovieSerifText_1a_0018_M,34,Wa--!,Wha—!,¡Eh!,Hé !,Che-!,Wat...,Ne—!
MovieSerifText_1a_0018_F,35,,Wha—!,,,,,Ne—!
MovieSerifText_1a_0019_M,36,"Hmm, das sieht gut aus.","Hmm, looks good.",Qué buena pinta...,Ça a l'air bon...,"Mh, non male.","Hmm, dat ziet er goed uit.","Hmm, güzel görünüyor."
MovieSerifText_1a_0019_F,37,,,,,,,
MovieSerifText_1a_0097_M,38,Kleiner Geschmackstest...,I'll give it a taste test!,¡A ver a qué sabe!,Tiens ! Je vais goûter !,La provo!,"Even proeven, hoor!",Tadına bir bakacağım!
MovieSerifText_1a_0097_F,39,,,,,,,
MovieSerifText_1a_0020_M,40,Das ist meins!,But it's mine!,¡Es mía!,Bas les pattes !,Ma è mia!,Maar ze zijn van mij!,Ama o benim!
MovieSerifText_1a_0020_F,41,,But it's mine!,,,,,Ama o benim!
MovieSerifText_1a_0098_M,42,Hm?,Mm?,¿Mmm?,Hm... ?,Mh?,Mm?,Hm?
MovieSerifText_1a_0098_F,43,,,,,,,
MovieSerifText_1a_0022_M,44,Iiiieh! E-KEL-HAFT!,Ew! Gross gross gross!,¡Puaj! ¡Qué ascazo!,"Beurk, beurk ! Pouah !",Iiiiiih! Che schifo!,Bah! Wat smerig!,"İyy! İğrenç, iğrenç, iğrenç!"
MovieSerifText_1a_0022_F,45,,,,,,,
MovieSerifText_1a_0099_M,46,Was für Obst ist das denn?!,What kinda fruit IS this?!,¿Qué es esto?,"C'est pas des fruits, ça !",Ma che frutti sono?!,Wat voor soort fruit is dit?!,Bu ne biçim meyve?!
MovieSerifText_1a_0099_F,47,,,,,,,
MovieSerifText_1a_0023_M,48,(Typisch...),(Figures...),(Se veía venir...),Quel idiot...,Vabbè...,(Typisch...),(Şaşırmadım...)
MovieSerifText_1a_0023_F,49,,,,,,,
MovieSerifText_1a_0024_M,50,Wie kann man nur so was essen?!,How can you stand to eat this?!,¡No hay quien se lo coma!,Comment t'arrives à manger ça ?,Questa roba è immangiabile!,Hoe kun je zoiets eten?!,Bunu yemeye nasıl dayanıyorsun?!
MovieSerifText_1a_0024_F,51,,,,,,,
MovieSerifText_1a_0025_M,52,Machst du Witze?!,Are you kidding?!,¿Qué dices?,Te moque pas !,Mi prendi in giro?,Neem je me in de maling?!,Şaka mı yapıyorsun?!
MovieSerifText_1a_0025_F,53,,Are you kidding?!,,,,,Şaka mı yapıyorsun?!
MovieSerifText_1a_0026_M,54,"Klar ist es eklig, aber was gibt's\ndenn sonst zu essen?!","Sure, it's nasty, but what else is\nthere to eat besides this stuff?!","No es una delicia,\npero ¡no hay otra cosa!","On n'a pas grand-chose à manger,\nalors on fait avec ce qu'on a !","È terribile, ma che altro\nc'è da mangiare?","Natuurlijk is het vies, maar wat\nis er anders te eten?","İğrenç, kabul... ama bundan başka\nne yiyeceğiz?!"
MovieSerifText_1a_0026_F,55,,"Sure, it's nasty, but what else is\nthere to eat besides this stuff?!",,,,,"İğrenç, kabul... ama bundan başka\nne yiyeceğiz?!"
MovieSerifText_1a_0027_M,56,Jämmerlich.,Pathetic.,Patético.,Ridicule...,Patetico.,Sneu.,Acınası.
MovieSerifText_1a_0027_F,57,,,,,,,
MovieSerifText_1a_0100_M,58,Ihr Idioten fresst Müll!,You dorks gobble up trash...,Os zampáis\nesta basura,Si t'arrives à t'en satisfaire...,Voi stupidi mangiate spazzatura,Jullie idioten vreten vuilnis...,Siz ahmaklar çöpleri\nmideye indirip...
MovieSerifText_1a_0100_F,59,,,,,,,
MovieSerifText_1a_0101_M,60,"Und tut so, als wären es leckere\nBonbons!",and act like it's delicious candy.,como si fuera\nun manjar.,... c'est que t'es qu'un ventre\nsur pattes !,e fingete che sia chissà quale\ndelizia.,en doen alsof het snoepjes zijn.,...üstüne bir de nefis bir şeymiş\ngibi bayılıyorsunuz!
MovieSerifText_1a_0101_F,61,,,,,,,
MovieSerifText_1a_0028_M,62,Ahahahaha!,Ah ha ha ha ha!,"¡Ja, ja, ja!",Hahahaha !,Ah ah ah ah ah!,Hahahahaha!,Ah ha ha ha ha!
MovieSerifText_1a_0028_F,63,,,,,,,
MovieSerifText_1a_0029_M,64,Müllfresser! Müllfresser!,Trash eaters! Trash eaters!,¡Zampabasuras!\n¡Zampabasuras!,Ventre sur pattes ! Ventre\nsur pattes !,Mangiaspazzatura!\nMangiaspazzatura!,Vuilnisvreters! Vuilnisvreters!,Çöpoburlar! Çöpoburlar!
MovieSerifText_1a_0029_F,65,,,,,,,
MovieSerifText_1a_0030_M,66,Kojiro!,Kojiro!,¡Kojiro!,Kojiro !!!,Kojiro!,Kojiro!,Kojiro!
MovieSerifText_1a_0030_F,67,,Kojiro!,,,,,Kojiro!
MovieSerifText_1a_0031_M,68,Das zahl ich dir heim!,Look what you diiiid!,¡Mira lo que has hecho!,Tu me le paieras !,Me la pagherai!,Dit zet ik je betaald!,Bak ne yaptıııın!
MovieSerifText_1a_0031_F,69,,,,,,,
MovieSerifText_1a_0032_M,70,Waaaaah!,Waaaaah!,¡Buaaa!,Ouiiin !!!,Waaaaah!,Waaaaah!,Vaaaaaah!
MovieSerifText_1a_0032_F,71,,,,,,,
MovieSerifText_1a_0034_M,72,Mama... Papa...,Mom... Dad...,Mamá... Papá...,Maman... Papa...,Mamma... Papà...,Mama... Papa...,Anne... Baba...
MovieSerifText_1a_0034_F,73,,Mom... Dad...,,,,,Anne... Baba...
MovieSerifText_1a_0035_M,74,Wo seid ihr nur hin?,Where did you guys go?,¿Dónde estáis?,Où êtes-vous partis ?,Dove siete finiti?,Waar zijn jullie nou?,Nereye gittiniz?
MovieSerifText_1a_0035_F,75,,Where did you guys go?,,,,,Nereye gittiniz?
MovieSerifText_1a_0102_M,76,Kommt ihr jemals zurück?,And are you ever planning on\ncoming back?,¿Volveréis algún día?,Est-ce que vous allez revenir\nun jour ?,Tornerete mai?,Komen jullie ooit nog terug?,Peki bir gün geri\ndönmeyi düşünüyor musunuz?
MovieSerifText_1a_0102_F,77,,And are you ever planning on\ncoming back?,,,,,Peki bir gün geri\ndönmeyi düşünüyor musunuz?
MovieSerifText_1a_0036_M,78,Oh Mann! Und ich hab immer\nnoch nichts gegessen...,"Aw, man! I never got any food.",Jolín... Al final\nno he comido.,"Raah, tais-toi, stupide estomac !","Accidenti, ho ancora fame!",O nee! Ik heb nog\nsteeds honger!,Of ya! Yine aç kaldım.
MovieSerifText_1a_0036_F,79,,"Aw, man! I never got any food.",,,,,Of ya! Yine aç kaldım.
MovieSerifText_1a_0037_M,80,Hey! Was ist denn hier los?,Heeey! What happened here?,"Eh, ¿qué ha pasado?","Toi, là-bas ! Tout va bien ?",Eeehi! Che ti prende?,Hé! Wat is er hier gebeurd?,Heeey! Burada ne oldu?
MovieSerifText_1a_0037_F,81,,Heeey! What happened here?,,,,,Heeey! Burada ne oldu?
MovieSerifText_1a_0038_M,82,Hm?,Huh?,¿Eh?,Hein ?,Uh?,Hm?,Ha?
MovieSerifText_1a_0038_F,83,,Huh?,,,,,Ha?
MovieSerifText_1a_0039_M,84,Wer will das wissen?,Why? Who wants to know?,¿Tú quién eres?,"T'es qui, toi ?",E tu chi sei?,Wie mag jij zijn?,Sana ne? Sen kimsin?
MovieSerifText_1a_0039_F,85,,Why? Who wants to know?,,,,,Sana ne? Sen kimsin?
MovieSerifText_1a_0040_M,86,"Mein Name ist Franklin,\nReisender in dieser\nhungrigen Welt.",You can call me Franklin. I'm a\nwanderer on this hungry earth.,Me llamo Franklin y me dedico a\nvagar por esta tierra de escasez.,Je m'appelle Franklin. Je parcours\nces terres rongées par la famine.,Mi chiamo Franklin. Vago per\nquesta terra affamata.,Ik ben Franklin en ik reis deze\nhongerige wereld rond.,Bana Franklin de. Açlığın kol gezdiği\nbu dünyada bir gezginim.
MovieSerifText_1a_0040_F,87,,,,,,,
MovieSerifText_1a_0041_M,88,"Auch, wenn's dir\nmal schlecht geht...\nSelbstmitleid bringt\neinen nicht weit.","You're clearly in dire straits,\nbut self-pity won't help you.","Aunque estés en apuros,\nno conseguirás nada\nquejándote.","J'ignore ce qui te mine, mais\npleurer ne te mènera nulle part.","È una situazione difficile,\nma lamentarti non aiuta.","Het zit je duidelijk tegen, maar\nzelfmedelijden lost niets op.","Belli ki çok zor durumdasın,\nama kendine acımak işe yaramaz."
MovieSerifText_1a_0041_F,89,,,,,,,
MovieSerifText_1a_0042_M,90,"Kopf hoch, junger Mann!","Chin up, young man!",¡Alegra esa cara!,"Un peu de courage, gamin !","Testa alta, ragazzo!","Kop op, jongeman!","Başını dik tut, delikanlı!"
MovieSerifText_1a_0042_F,91,"Kopf hoch, junge Dame!","Chin up, young woman!",,"Un peu de courage, gamine !","Testa alta, ragazza!","Kop op, jongedame!","Başını dik tut, genç hanım!"
MovieSerifText_1a_0043_M,92,Lass mich bloß in Ruhe!,Can it! Leave me alone!,Déjame.,Tais-toi ! Et laisse-moi\ntranquille !,Ma piantala! Lasciami in pace!,Hou op en laat me met rust!,Kes sesini! Beni rahat bırak!
MovieSerifText_1a_0043_F,93,,Can it! Leave me alone!,,,,,Kes sesini! Beni rahat bırak!
MovieSerifText_1a_0044_M,94,Hahaha.\nDu musst ja sehr hungrig sein!,Ha hah ha. You must have been\npretty hungry.,"Ja, ja... Se ve que tienes\nhambre.",Hahaha ! Tu as l'air d'avoir\nfaim ! Je me trompe ?,Ah ah ah. Devi avere\ndavvero fame.,Hahaha. Zo te horen\nheb je flinke honger.,Ha hah ha. Epey\nacıkmış olmalısın.
MovieSerifText_1a_0044_F,95,,,,,,,
MovieSerifText_1a_0045_M,96,Genau wie alle anderen auch!,Me and everyone else!,¡Como todos!,"Ici, tout le monde a faim !","Non solo io, tutti!","Niet alleen ik, maar iedereen!","Ben de açım, herkes de!"
MovieSerifText_1a_0045_F,97,,Me and everyone else!,,,,,"Ben de açım, herkes de!"
MovieSerifText_1a_0046_M,98,Ganz klar.,I don't fault you.,No te culpo.,Ce n'est pas étonnant.,Capisco.,Dat kan ik je niet verwijten.,Seni suçlayamam.
MovieSerifText_1a_0046_F,99,,,,,,,
MovieSerifText_1a_0047_M,100,Kinder im Wachstum\nmüssen gut essen.,Growing children do need their\nfood.,Los niños debéis\ncomer bien para crecer.,Les enfants en pleine croissance\nont besoin de bien manger.,"Devi mangiare,\nse vuoi crescere.",Kinderen in de groei\nmoeten goed eten.,Büyüyen çocukların\nyemeğe ihtiyacı var.
MovieSerifText_1a_0047_F,101,,,,,,,
MovieSerifText_1a_0048_M,102,Lass das! Ich bin doch\nkeine kleine Rotznase!,D-Don't treat me like a kid!\nI'm not some brat!,"¡Oye, que no soy un crío!",Qu-qu'est-ce que tu racontes ?\nJe suis plus un enfant !!!,Non trattarmi così! Non\nsono un bambino!,Behandel me niet als een kind!\nIk ben geen snotneus!,B-Bana çocuk muamelesi yapma!\nBen öyle velet değilim!
MovieSerifText_1a_0048_F,103,,D-Don't treat me like a kid!\nI'm not some brat!,"¡Oye, que no soy una cría!",Qu-qu'est-ce que tu racontes ?\nJe suis plus une enfant !!!,Non trattarmi così! Non\nsono una bambina!,,B-Bana çocuk muamelesi yapma!\nBen öyle velet değilim!
MovieSerifText_1a_0049_M,104,"Oh, Verzeihung.",Ah! Forgive me.,"Claro, perdona.",Ah oui ? Désolé.,Ah! Ti chiedo scusa.,Ah! Het spijt me.,Ah! Affedersin.
MovieSerifText_1a_0049_F,105,,,,,,,
MovieSerifText_1a_0050_M,106,"Sag, kannst du ein\nGeheimnis bewahren?","Then you can keep secrets\njust like an adult, yes?","Entonces, sabrás guardar un\nsecreto, como los mayores...",Dans ce cas-là... tu peux garder\nun secret d'adulte ?,"Allora sai mantenere un segreto,\ncome fanno i grandi?",Dus je bent volwassen genoeg\nom iets geheim te houden?,"O zaman tıpkı bir yetişkin gibi\nsır tutabilirsin, değil mi?"
MovieSerifText_1a_0050_F,107,,,,,,,
MovieSerifText_1a_0051_M,108,Geheimnis?,Secrets?,¿Qué secreto?,Un secret ?,Un segreto?,Een geheim?,Sırlar mı?
MovieSerifText_1a_0051_F,109,,Secrets?,,,,,Sırlar mı?
MovieSerifText_1a_0052_M,110,"Wenn du versprichst, dass du\nes niemandem weitererzählst,",If you promise to keep this\nstrictly between the two of us...,"Si me prometes que esto\nqueda entre tú y yo,",Si tu promets de n'en parler\nà personne...,Se prometti che resterà\ntra di noi...,Als je belooft dat dit\ntussen ons blijft...,Bunun kesinlikle aramızda\nkalacağına söz verirsen...
MovieSerifText_1a_0052_F,111,,,,,,,
MovieSerifText_1a_0053_M,112,gebe ich dir Sushi zu essen!,I'll let you dine on sushi!,te doy un plato de sushi.,... tu pourras manger des sushis !,Ti farò mangiare del sushi!,zal ik je sushi laten eten!,Sana suşi ziyafeti çektiririm!
MovieSerifText_1a_0053_F,113,,,,,,,
MovieSerifText_1a_0054_M,114,Sushi? Wirklich?,Sushi? Really?,¿Sushi?,Des... sushis... ?,Sushi? Davvero?,Sushi? Echt?,Suşi mi? Cidden mi?
MovieSerifText_1a_0054_F,115,,,,,,,
MovieSerifText_1a_0055_M,116,Sushi...,Sushi...,Sushi...,Des sushis...,Sushi...,Sushi...,Suşi...
MovieSerifText_1a_0055_F,117,,,,,,,
MovieSerifText_1a_0056_M,118,Du hast sicher davon gehört.\nEs gibt nichts Köstlicheres!,"You have heard of it, I trust.\nThere's no tastier food in\nthe world.",Supongo que sabes lo que es.\nNo existe en el mundo\nuna cosa más exquisita.,"Tu en as déjà entendu parler,\nn'est-ce pas ? Il n'existe rien\nde plus délicieux en ce monde.",Ne avrai sentito parlare.\nNon c'è cibo più buono.,Je hebt er zeker weleens van\ngehoord. Het is het lekkerste\neten ter wereld.,Adını duymuşsundur. Dünyada\ndaha lezzetli bir şey yok.
MovieSerifText_1a_0056_F,119,,,,,,,
