label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Nanu! Was machst du denn hier?,"Oh? What are you doing here, little boy?","¿Eh? ¿Qué se te ha perdido por estos lares,\njovencito?","Hm ? Qu'est-ce que tu fais ici, toi ?","Eh? Ti sei per caso perso, ragazzino?","Hé! Wat doe jij nou hier, jochie?","Ha? Burada ne yapıyorsun, küçük oğlan?"
CharaSerif_00_F,1,,"Oh? What are you doing here, little girl?","¿Eh? ¿Qué se te ha perdido por estos lares,\njovencita?",,"Eh? Ti sei per caso persa, ragazzina?","Hé! Wat doe jij nou hier, meisje?","Ha? Burada ne yapıyorsun, küçük kız?"
CharaSerif_01_M,2,"Na, ist doch klar! Mir den seltenen\nSushi-Geist schnappen, den es hier gibt!",You can drop the act! I know there's a\nrare sushi sprite here somewhere!,"Je, je... No hace falta que disimules. Sé que\nhay un genio del sushi especial por aquí...",Fais pas l'ignorante ! Je sais qu'il y a\nune sushinité rare dans le coin !,Non fare finta di niente! So che qui intorno\nè nascosto uno spirito del sushi raro!,Ik heb jullie gehoord! Er zit hier ergens een\nzeldzame sushigami!,Numarayı bırak! Burada bir yerde\nnadir bir suşi ruhu olduğunu biliyorum!
CharaSerif_01_F,3,,You can drop the act! I know there's a\nrare sushi sprite here somewhere!,,,,,Numarayı bırak! Burada bir yerde\nnadir bir suşi ruhu olduğunu biliyorum!
CharaSerif_02_M,4,"Ach, das tut mir aber leid. Der hat nämlich\ngerade mit mir einen Pakt geschlossen!",Well done...but it's already pledged to me.,"Ajá, veo que estás bien informado...\npero ya me he aliado yo con él.",Tu es bien informé...\nMais elle m'appartient déjà.,"Oh, che peccato... Sei arrivato troppo tardi.\nMi sono già alleata con lui.","Jammer, knul! Je bent te laat! Ik heb er al\neen band mee gevormd.",Güzel... ama çok geç; o zaten\nbenimle bağ kurdu.
CharaSerif_02_F,5,,,"Ajá, veo que estás bien informada...\npero ya me he aliado yo con él.",Tu es bien informée...\nMais elle m'appartient déjà.,"Oh, che peccato... Sei arrivata troppo tardi.\nMi sono già alleata con lui.","Jammer, meid! Je bent te laat! Ik heb er al\neen band mee gevormd.",
CharaSerif_03_M,6,"Und sein Zauber ist sooo knuffig!\nDer heißt \u000E\u0000\u0003\u0004ﾑ＞Stapel-Schnapp\u000E\u0000\u0003\u0004\u0000＀, weißt du?",Mhmhm... This cute little sprite's special\nskill is \u000E\u0000\u0003\u0004ﾑ＞Plate Plunder\u000E\u0000\u0003\u0004\u0000＀.,"Je, je... Este geniecillo domina\nel \u000E\u0000\u0003\u0004ﾑ＞robo de platos\u000E\u0000\u0003\u0004\u0000＀.",Mhmhm... Le talent de cette beauté\ns'appelle \u000E\u0000\u0003\u0004ﾑ＞Pique-assiette\u000E\u0000\u0003\u0004\u0000＀.,E l'abilità di questo piccolo spirito del sushi\nè \u000E\u0000\u0003\u0004ﾑ＞Rubapiatti\u000E\u0000\u0003\u0004\u0000＀...,De gave van deze schattige sushigami is\n\u000E\u0000\u0003\u0004ﾑ＞Bordenboef\u000E\u0000\u0003\u0004\u0000＀.,Mhmhm... Bu sevimli küçük ruhun özel\nyeteneği \u000E\u0000\u0003\u0004ﾑ＞Tabak Talanı\u000E\u0000\u0003\u0004\u0000＀.
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,"Damit pack ich mir anfliegende Teller und\nstelle sie auf meinen Tisch. Toll, oder?",It'll steal the plates you throw and make\nthem mine! I like the sound of that!,"Ya verás, intercepta los platos que me lances\ny me los entrega. Interesante, ¿verdad?","Ça te vole les assiettes que tu me lances, et\nje les récupère ! Qu'est-ce que tu en dis ?","Ti fa rubare i piatti che lancia l'avversario\ne li assegna a te. Piuttosto utile, eh?","Zo worden de borden die je tegenstander\ngooit, gestolen en zijn ze van jou! Gaaf, hè?",Attığın tabakları çalacak ve\nonları benim yapacak! Kulağa hoş geliyor!
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,"He, wo du schon mal hier bist...\nLass mich ihn doch gleich mal ausprobieren!",Do you mind if I try it out on you?,"Pues, si no te importa, voy a probar\nla técnica contigo.","Prépare-toi, je vais essayer ce talent\nmaintenant et sur toi !","Che ne dici? Di questo potere, dico...\nPosso provarlo su di te?",Ik denk dat ik deze gave maar eens op jou\nga uitproberen.,Üzerinde denesem sakıncası var mı?
CharaSerif_05_F,11,,,,,,,
