label,index,deu,eng,esp,fra,ita,nld,tur
System_Label_MaskLower_M,0,Drücke  oder berühre den Touchscreen.,Press the A Button or touch the lower screen.,Pulsa el botón A o toca la pantalla táctil.,Appuyez sur  ou touchez l'écran tactile.,Premi  o tocca il touch screen.,Druk op de A-knop of raak het touchscreen aan.,A Düğmesine bas veya alt ekrana dokun.
System_Label_MaskLower_F,1,,,,,,,
Name_Label_Musashi_M,2,Musashi,Musashi,Musashi,Musashi,Musashi,Musashi,Musashi
Name_Label_Salmon_M,3,Jinrai,Jinrai,Jinrai,Jinrai,Jinrai,Jinrai,Jinrai
Name_Label_Leo_M,4,Jinrai,Jinrai,Jinrai,Jinrai,Jinrai,Jinrai,Jinrai
Name_Label_Kojiro_M,5,Kojiro,Kojiro,Kojiro,Kojiro,Kojiro,Kojiro,Kojiro
Name_Label_Yukichi_M,6,Franklin,Franklin,Franklin,Franklin,Franklin,Franklin,Franklin
Name_Label_Ryoma_M,7,Masa,Masa,Masa,Masa,Masa,Masa,Masa
Name_Label_Yuulia_M,8,Celia,Celia,Celia,Celia,Celia,Celia,Celia
Name_Label_Amaebi_M,9,Ara-o,Ara-o,Ara-o,Ara-o,Ara-o,Ara-o,Ara-o
Name_Label_Sweats_M,10,Penzo,Penzo,Penzo,Penzo,Penzo,Penzo,Penzo
Name_Label_Myway_M,11,Sun-o,Sun-o,Sun-o,Sun-o,Sun-o,Sun-o,Sun-o
Name_Label_Rob_M,12,Kazurava,Kazurava,Kazurava,Kazurava,Kazurava,Kazurava,Kazurava
Name_Label_Superstar_M,13,Mouzo,Mouzo,Mouzo,Mouzo,Mouzo,Mouzo,Mouzo
Name_Label_Lanelow_M,14,Popokan,Popokan,Popokan,Popokan,Popokan,Popokan,Popokan
Name_Label_Blind_M,15,Golekan,Golekan,Golekan,Golekan,Golekan,Golekan,Golekan
Name_Label_Hpchange_M,16,Anubiva,Anubiva,Anubiva,Anubiva,Anubiva,Anubiva,Anubiva
Name_Label_Invisible_M,17,Crowkan,Crowkan,Crowkan,Crowkan,Crowkan,Crowkan,Crowkan
Name_Label_Reflection_M,18,Garu-o,Garu-o,Garu-o,Garu-o,Garu-o,Garu-o,Garu-o
Name_Label_Skillcopy_M,19,Chamelva,Chamelva,Chamelva,Chamelva,Chamelva,Chamelva,Chamelva
Name_Label_Vacuum_M,20,Wani-o,Wani-o,Wani-o,Wani-o,Wani-o,Wani-o,Wani-o
Name_Label_LaneFill_M,21,Kyatten,Kyatten,Kyatten,Kyatten,Kyatten,Kyatten,Kyatten
Name_Label_Doton_M,22,Archie,Archie,Archie,Archie,Archie,Archie,Archie
Name_Label_Ablicos_M,23,Kodiak,Kodiak,Kodiak,Kodiak,Kodiak,Kodiak,Kodiak
Name_Label_Bamboo_M,24,Ausprey,Ausprey,Ausprey,Ausprey,Ausprey,Ausprey,Ausprey
Name_Label_Sosuna_M,25,Purrsilla,Purrsilla,Purrsilla,Purrsilla,Purrsilla,Purrsilla,Purrsilla
Name_Label_Grohm_M,26,Tiburon,Tiburon,Tiburón,Tiburon,Tiburon,Tiburon,Tiburon
Name_Label_Glado_M,27,Octavius,Octavius,Octavius,Octavius,Octavius,Octavius,Octavius
Name_Label_Chara_M,28,Rio,Rio,Rio,Rio,Rio,Rio,Rio
Name_Label_Father_M,29,Jubay,Jubay,Jubay,Jubay,Jubay,Jubay,Jubay
Name_Label_EmpireCommander_M,30,Hauptmann,Captain,Capitán,Capitaine,Capitano,Kapitein,Kaptan
Name_Label_EmpireCommander2_M,31,Hauptmann,Commander,Comandante,Commandant,Comandante,Commandant,Komutan
Name_Label_EmpirePrivate_M,32,Soldat,Imperial Soldier,Soldado imperial,Soldat impérial,Soldato,Soldaat,İmparatorluk Askeri
Name_Label_LiberionSoldier_M,33,SBF-Kämpfer,SLF Volunteer,Voluntario del FLS,Volontaire du FLS,Volontario FLS,SVL-vrijwilliger,SLF Gönüllüsü
Name_Label_LiberionSoldierPlu_M,34,SBF-Kämpfer,SLF Volunteers,Voluntarios del FLS,Volontaires du FLS,Volontari FLS,SVL-vrijwilligers,SLF Gönüllüleri
Name_Label_KidsVi_M,35,Kinder,Kids,Niños,Enfants,Bambini,Kinderen,Çocuklar
Name_Label_KidsBe_M,36,Kinder,Kids,Niños,Enfants,Bambini,Kinderen,Çocuklar
Name_Label_KidsVo_M,37,Kinder,Kids,Niños,Enfants,Bambini,Kinderen,Çocuklar
Name_Label_SolAb_M,38,Soldat,Imperial Soldier,Soldado imperial,Soldat impérial,Soldato,Soldaat,İmparatorluk Askeri
Name_Label_ComAb_M,39,Hauptmann,Captain,Capitán,Capitaine,Capitano,Kapitein,Kaptan
Name_Label_SolBa_M,40,Soldatin,Imperial Soldier,Soldado imperial,Soldate impériale,Soldata,Soldaat,İmparatorluk Askeri
Name_Label_ComBa_M,41,Offizierin,Captain,Capitán,Capitaine,Capitana,Kapitein,Kaptan
Name_Label_SolSo_M,42,Soldat,Imperial Soldier,Soldado imperial,Soldat impérial,Soldato,Soldaat,İmparatorluk Askeri
Name_Label_ComSo_M,43,Hauptmann,Captain,Capitán,Capitaine,Capitano,Kapitein,Kaptan
Name_Label_SolGr_M,44,Soldat,Imperial Soldier,Soldado imperial,Soldat impérial,Soldato,Soldaat,İmparatorluk Askeri
Name_Label_ComGr_M,45,Hauptmann,Captain,Capitán,Capitaine,Capitano,Kapitein,Kaptan
Name_Label_ComRo_M,46,Sushi-Hexer,Sushimancer,Sushimago,Sushimage,Sushimante,Sushimagiër,Suşi Büyücüsü
Name_Label_Unknown_M,47,???,???,(?),???,???,???,???
Name_Label_Priest_M,48,Priesterin,Attendant,Sacerdotisa,Acolyte,Sacerdotessa,Priesteres,Görevli
Name_Label_Engineer_M,49,Weise Frau,Engineer,Ingeniera,Ingénieur,Ingegnere,Priesteres,Mühendis
BossEntryLabelGeneral_Abricos,50,General Kodiak,General Kodiak,¡El general Kodiak,Le général Kodiak,Il generale Kodiak,Generaal Kodiak,General Kodiak
BossEntryLabelGeneral_Bambooque,51,General Ausprey,General Ausprey,¡El general Ausprey,Le général Ausprey,Il generale Ausprey,Generaal Ausprey,General Ausprey
BossEntryLabelGeneral_Sosuna,52,Generalin Purrsilla,General Purrsilla,¡La general Purrsilla,Général Purrsilla,La generale Purrsilla,Generaal Purrsilla,General Purrsilla
BossEntryLabelEntry_M,53,,is here!,aparece!,arrive !, è qui!,is hier!,burada!
BossEntryLabelEntry_F,54,,,,,,,
BuildUpLevel2_M,55,Gebäude-Level 2!,Renovated to LV2!,¡Edificio renovado a nivel 2!,Bâtiment au niveau 2 !,Struttura di liv. 2!,Gebouw heeft nu niveau 2!,Seviye 2’ye yükseltildi!
BuildUpLevel2_F,56,,,,,,,
BuildUpLevel3_M,57,Gebäude-Level 3!,Renovated to LV 3!,¡Edificio renovado a nivel 3!,Bâtiment au niveau 3 !,Struttura di liv. 3!,Gebouw heeft nu niveau 3!,Seviye 3’e yükseltildi!
BuildUpLevel3_F,58,,,,,,,
