label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Ich habe dich unterschätzt.,I misjudged you.,Te había subestimado.,Je t'ai sous-estimé.,Mi ero fatta un'idea sbagliata su di te.,Ik had je anders ingeschat.,Seni yanlış değerlendirmişim.
CharaSerif_00_F,1,,,,Je t'ai sous-estimée.,,,
CharaSerif_01_M,2,Warum kämpfst du für diese Schurken?\nHaben dir das deine Eltern erlaubt?,I don't understand why you fight for the\nEmpire. Your parents allowed this?,No entiendo por qué luchas con el Imperio.\n¿Tus padres están de acuerdo?,Je comprends pas pourquoi tu te bats pour\nl'Empire. Tes parents laissent faire ça ?,Non capisco perché combatti per l'Impero.\nI tuoi genitori lo sanno?,Ik snap niet waarom je voor het Keizerrijk\nvecht. Hoe denken je ouders daarover?,Neden İmparatorluk için savaştığını\nanlamıyorum. Annen baban buna izin mi verdi?
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,Ich habe keine Eltern. Keine Familie.,I have no parents. No family.,No tengo padres ni familia.,"Je n'ai pas de parents, pas de famille.","Non ho genitori, né famiglia.",Ik heb geen ouders. Ik heb überhaupt geen\nfamilie.,Annem babam yok. Ailem de yok.
CharaSerif_02_F,5,,,,,,,
CharaSerif_04_M,6,Seit dem Sushi-Krieg war ich stets auf mich\nallein gestellt.,"Ever since the Struggles, I've fended\nfor myself.","Desde la guerra, me las arreglo\npor mi cuenta.","Depuis la Guerre des Sushis, je me suis\ntoujours débrouillée toute seule.",Sin dalle Guerre del sushi ho imparato\na provvedere a me stessa.,Sinds de Grote Sushistrijd moet ik voor\nmezelf opkomen.,Suşi Savaşları'den beri kendi\nbaşımın çaresine bakıyorum.
CharaSerif_04_F,7,,,,,,,
CharaSerif_05_M,8,Genau wie ich...,Huh... Just like me.,Hala... Como yo.,Oh... Elle est comme moi.,Oh... Proprio come me.,Hmm... Net als ik.,Hah... Tıpkı benim gibi.
CharaSerif_05_F,9,,Huh... Just like me.,,,,,Hah... Tıpkı benim gibi.
