label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Har har. Musashi!\nWiedersehen macht Freude.,"Heh. It's been a while, Musashi.","Je, je... Cuánto tiempo, Musashi...","Hé, Musashi ! Ça fait un bail.","Ah! Ne è passato di tempo, Musashi.","Dat is lang geleden, Musashi.","Heh. Uzun zaman oldu, Musashi."
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,BOAH! DU HIER?!,"Hey, it's you!",¡Ah! ¡¿Qué haces tú aquí?!,"Hé, mais... c'est toi !","Ehilà, che ci fai qui?!","Hé, jij weer!","Hey, sensin!"
CharaSerif_01_F,3,,"Hey, it's you!",,,,,"Hey, sensin!"
CharaSerif_02_M,4,"...Äh, wer bist du noch mal?",Uhhh... Who were you again?,Por cierto... ¿quién eres?,Euh... Tu peux me rafraîchir la mémoire ?,"No, aspetta... ma tu chi saresti?",Wie was jij ook alweer?,Şeyyy... Sen kimdin?
CharaSerif_02_F,5,,Uhhh... Who were you again?,,,,,Şeyyy... Sen kimdin?
CharaSerif_03_M,6,"Das weißt du nicht mehr?!\nIch bin's! Der Erste, den du je besiegt hast!",You don't remember me? The very first\nguy you beat up?,¡¿Qué?! ¿Acaso no recuerdas al primer\nadversario al que derrotaste?,Tu ne te souviens pas de moi ? Je suis le\npremier adversaire que tu as réussi à battre !,Non ti ricordi di me? Sono il primo\navversario che hai sconfitto!,Herken je me niet meer? De allereerste\nsoldaat die je hebt verslagen?,Beni hatırlamıyor musun? Dövdüğün\nilk adam?
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,"Also, tut mir ja leid, aber irgendwie kann\nich euch alle schwer auseinanderhalten...",I dunno... I have trouble telling all\nof you apart.,"Pueees... la verdad es que ahora mismo\nno caigo, no.","Euh... Il faut pas m'en vouloir, mais vous\navez un peu tous la même tête...","Ah sì? Boh, a me sembrate tutti uguali...",Geen flauw idee. Jullie lijken allemaal zo op\nelkaar.,Bilmiyorum... Hepinizi\nbirbirinizden ayırt etmekte zorlanıyorum.
CharaSerif_04_F,9,,I dunno... I have trouble telling all\nof you apart.,,,,,Bilmiyorum... Hepinizi\nbirbirinizden ayırt etmekte zorlanıyorum.
CharaSerif_05_M,10,"Jedenfalls hab ich es nur dir zu verdanken,\ndass ich in diese eisige Kälte versetzt wurde.","The point is, I got stationed out in the\nmiddle of nowhere because of you.",Bah... El caso es que por tu culpa acabé\ndesterrado en este gélido lugar perdido.,"Quoi qu'il en soit, si on m'a envoyé ici, au\nmilieu de nulle part, c'est à cause de toi...",A causa tua mi hanno sbattuto nel bel\nmezzo del nulla.,Dankzij jou ben ik hier in deze rotkou\ngestationeerd.,"Önemli olan şu ki, senin yüzünden\nıssızlığın ortasına görevlendirildim."
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,\u000E\u0000\u0002\u0002\u0096RACHE!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Vengeance is mine!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡La venganza será terrible!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Tu vas payer !\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096È l'ora della vendetta!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Mijn wraak zal zoet zijn!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096İntikam benim olacak!\u000E\u0000\u0002\u0002d
CharaSerif_06_F,13,,,,,,,
