label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_8a_0001_M,0,"Hallo, Papa.","Hi, Dad.","Hola, papá.","Salut, papa.","Ciao, papà.","Hallo, papa.","Selam, baba."
MovieSerifText_8a_0001_F,1,,"Hi, Dad.",,,,,"Selam, baba."
MovieSerifText_8a_0002_M,2,"Musashi, mein Sohn.",My Musashi. ,"Musashi,",Mon petit Musashi...,Il mio Musashi.,"Musashi, mijn zoon.",Musashi'm benim.
MovieSerifText_8a_0002_F,3,"Musashi, meine Tochter.",,,Ma petite Musashi...,La mia Musashi.,"Musashi, mijn dochter.",
MovieSerifText_8a_0003_M,4,"Nun erfährst du endlich,",You will finally know...,por fin sabrás,Tu vas enfin découvrir...,Finalmente comprenderai,Je zult eindelijk weten...,Sonunda anlayacaksın...
MovieSerifText_8a_0003_F,5,,,,,,,
MovieSerifText_8a_0004_M,6,wie sehr dein Vater\nSushi liebt.,your father's love for sushi.,cuánto ama tu padre el sushi.,... l'étendue de l'amour de\nton père pour les sushis.,l'amore di tuo padre per il sushi.,hoeveel je vader\nvan sushi houdt.,babanın suşiyi ne kadar sevdiğini.
MovieSerifText_8a_0004_F,7,,,,,,,
MovieSerifText_8a_0005_M,8,Kämpfen wir!,En garde!,¡En guardia!,En garde !,In guardia!,In de aanval!,Hazır ol!
MovieSerifText_8a_0005_F,9,,,,,,,
MovieSerifText_8a_0006_M,10,"Achtung, es geht los!",Look out! Here it comes!,¡Cuidado! ¡Allá va!,Attention ! C'est parti !,Fai attenzione!,Pas op! Hier komt het!,Dikkat et! Geliyor!
MovieSerifText_8a_0006_F,11,,,,,,,
MovieSerifText_8a_0007_M,12,Was? Mein Sushido\nhat versagt?,What—my Sushido\ndidn't work!,¡¿Qué?!\n¿El sushido no ha funcionado?,Quoi ? Mon Sushido a échoué ?,Cosa?! Il mio Sushido\nè inutile?!,Wat?! Mijn Sushido werkt niet?,Ne?! Suşido'm\nişe yaramadı!
MovieSerifText_8a_0007_F,13,,,,,,,
MovieSerifText_8a_0024_M,14,Aaaah!,Ngh!,¡Ay!,Argh !,Ngh!,Aaargh!,Ngh!
MovieSerifText_8a_0024_F,15,,,,,,,
MovieSerifText_8a_0009_M,16,Interessant...,Interesting...,Qué interesante.,Intéressant...,Interessante...,Interessant...,İlginç...
MovieSerifText_8a_0009_F,17,,,,,,,
MovieSerifText_8a_0010_M,18,Ein Konter-Sushido...,A Sushido parry...,Una técnica antisushido.,Une parade au Sushido...,Una tecnica anti-Sushido...,Een Sushido-tegenaanval...,Suşido'ya karşı hamle...
MovieSerifText_8a_0010_F,19,,,,,,,
MovieSerifText_8a_0011_M,20,Du kannst meinen\nAngriff also aushebeln.,You found a way to nullify\nmy attack...,Has encontrado una forma\nde anular mi ataque,Tu es parvenu à annuler\nmon attaque...,Hai scoperto un modo per\nvanificare il mio attacco,Je hebt mijn aanval\nteniet gedaan...,Saldırımı etkisiz kılmanın\nbir yolunu buldun...
MovieSerifText_8a_0011_F,21,,,,Tu es parvenue à annuler\nmon attaque...,,,
MovieSerifText_8a_0012_M,22,Mit deiner eigenen\nSushido-Technik!,by employing your own\nSushido strike!,con tu propio ataque\nde sushido.,... en utilisant ta propre\ntechnique de Sushido !,impiegando un tuo stesso\nattacco Sushido!,met je eigen Sushido-aanval!,kendi\nSuşido vuruşunu kullanarak!
MovieSerifText_8a_0012_F,23,,,,,,,
