label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,"Dieser Kampf ist was ganz Besonderes!\nIch weiß, ihr seid schon alle gespannt!",This is a special fight! Isn't that exciting?,¿Puedes aguantar los nervios? ¡Porque\ntengo una pelea de infarto!,Combat exceptionnel en perspective !\nChuis sur les starting-blocks !,"Bello, questa è una battaglia speciale!\nForte, eh?","Dit wordt een speciaal gevecht. Dat hadden\njullie zeker niet gedacht, hè?","Bu özel bir savaş! Heyecan verici, değil mi?"
CharaSerif_00_F,1,,,,,"Bella, questa è una battaglia speciale!\nForte, eh?",,
CharaSerif_01_M,2,\u000E\u0000\u0002\u0002\u0096Ein Blitzebombenkampf!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096A Thunderous Bomb Battle!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡Un combate de bombas rayo!\u000E\u0000\u0002\u0002d,Une tonitruante bataille de bombes !,Una battaglia di bombe tonanti!,\u000E\u0000\u0002\u0002\u0096Een donderbommengevecht!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Gök Gürültülü Bomba Savaşı!\u000E\u0000\u0002\u0002d
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,Der wird euch die Haare kräuseln!,This one'll blow your mittens off!,¿A que suena superimpactante?,Ça va être un feu d'artifice !,È un eventone... esplosivo!,Jullie zullen echt niet weten wat je overkomt.,Bu sefer yer yerinden oynayacak!
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,Denn diesmal gibt's nicht nur krachige\nBlitzbällchen auf dem gemeinsamen Band...,"Not only do we got the shaky, shifty\nthunder orbs up in the shared lane...","Veamos, aquí te encontrarás los orbes rayo\nde antes en la cinta compartida...","Primo, des orbes de foudre capricieux\napparaissent sur le tapis commun...",Non solo abbiamo le sfere tonanti che\ncambiano colore sul nastro condiviso...,Niet alleen rollen er donderbollen over de\ngedeelde band...,Ortak şeritte renk değiştiren o oynak\nyıldırım küreleri yetmezmiş gibi...
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,...sondern auch brachiale Bomboletten\nauf der eigenen Spielfeldseite!,"We got bombaroos up in your own\npersonal lane, too!","Pero, además, para darle emoción, ¡en tu\ncinta personal tendrás las bombuchis!","Et secundo, des bombes prêtes à faire boum\nboum sur tes tapis roulants personnels !",Ci sono anche delle belle bombazze che\nti aspettano sul tuo nastro!,We hebben ook bommelino's op onze eigen\nbanden! Waaaaat?!,Kendi şeridinde de\nbombişler var!
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,"Wuahaha! Langeweile gibt's woanders,\naber nicht hier!",Whew! You're about to have your hands full!,No me gustaría estar en tu pellejurri...\n¡A ver si das abasto!,Haha ! Tu vas avoir du pain sur la planche !,"Wow, ci sarà da sganasciarsi!",Hiha! Blinde paniek!,Vuh! İşin başından aşkın olacak!
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,\u000E\u0000\u0002\u0002\u0096Jetzt knallt's überallt's!\u000E\u0000\u0002\u0002d,"\u000E\u0000\u0002\u0002\u0096Cover your eardrums, kids!\u000E\u0000\u0002\u0002d",\u000E\u0000\u0002\u0002\u0096¡Abróchense los cinturones!\u000E\u0000\u0002\u0002d,"Attention les oreilles, les mômes !","Tappatevi le orecchie, ragazzuoli!",\u000E\u0000\u0002\u0002\u0096We gaan beginneeeeeen!\u000E\u0000\u0002\u0002d,"\u000E\u0000\u0002\u0002\u0096Kulaklarınızı kapatın, çocuklar!\u000E\u0000\u0002\u0002d"
CharaSerif_06_F,13,,,,,,,
