label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Quihihi! Hallo! Ich bin Mouzo.\nSehr erfreut!,"Ahahaha! It is I, Mouzo!","¡Ja, ja, ja, jaaa! ¡Soy yo, el único\ne inimitable Mouzo!",Hohohohohoho ! Tu as devant toi\nle grand Mouzo !,Ah ah ah! Sono Mouzo. Al tuo servizio!,"Hahahaha! Ik ben het, Mouzo!",Ahahaha! Ben Mouzo'yum!
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,"Wie anmutig, wie grazil und mit wie\nviel Leidenschaft du Sushi isst!",You have quite a way of eating sushi!\nI can see your love in every bite.,¡Qué forma de engullir sushi! Me encanta\nla pasión que pones en cada bocado.,J'aime la manière dont tu engloutis tes\nsushis ! Quelle passion !,Che arte di mangiare sushi! La passione che\nmetti in ogni boccone è disarmante.,Jouw manier van sushi eten is perfect! Ik kan\nje passie voor sushi voelen.,Suşiyi öyle bir yiyorsun ki!\nHer lokmanda sevgini görebiliyorum.
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,Sei doch so gut und schließ gleich\nmit mir einen Pakt. Ich bestehe darauf!,Come! Pledge with me forthwith!!,"Venga, ¡sellemos la alianza!",Bien ! Faisons alliance !,Stringiamo subito un'alleanza!,Kom! Laten we een band vormen!,Gel! Derhal benimle bağ kur!!
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,"Juhu! Freut mich auch total, Mouzo!\nDann mal los, lass uns schnell weiter!","All right! I look forward to working\nwith you, Mouzo!","¡Mucho gusto, Mouzo!","Super ! Ravi que tu rejoignes l'équipe,\nMouzo !","Molto piacere, Mouzo!","Ja! Wij zullen het vast goed met elkaar\nkunnen vinden, Mouzo!","Pekâlâ! Seninle birlikte çalışmayı\ndört gözle bekliyorum, Mouzo!"
CharaSerif_03_F,7,,"All right! I look forward to working\nwith you, Mouzo!",,"Super ! Ravie que tu rejoignes l'équipe,\nMouzo !",,,"Pekâlâ! Seninle birlikte çalışmayı\ndört gözle bekliyorum, Mouzo!"
CharaSerif_04_M,8,Sushi-Geist \u000E\u0000\u0003\u0004ﾑ＞Mouzo \u000E\u0000\u0003\u0004\u0000＀steht dir nun zur Seite!\nEr setzt den Zauber \u000E\u0000\u0003\u0004ﾑ＞Du bist der Star! \u000E\u0000\u0003\u0004\u0000＀ein!,You've befriended the sushi sprite \u000E\u0000\u0003\u0004\uD85FｱMouzo\u000E\u0000\u0003\u0004\u0000＀!\nIts skill is \u000E\u0000\u0003\u0004\uD85FｱSuper Star\u000E\u0000\u0003\u0004\u0000＀!,¡Te has aliado con \u000E\u0000\u0003\u0004ﾑ＞Mouzo\u000E\u0000\u0003\u0004\u0000＀!\nSu técnica es \u000E\u0000\u0003\u0004ﾑ＞chupacámaras\u000E\u0000\u0003\u0004\u0000＀.,Vous vous êtes allié à la sushinité \u000E\u0000\u0003\u0004ﾑ＞Mouzo\u000E\u0000\u0003\u0004\u0000＀\ndont le talent est \u000E\u0000\u0003\u0004ﾑ＞Super star\u000E\u0000\u0003\u0004\u0000＀ !,Hai stretto alleanza con \u000E\u0000\u0003\u0004ﾑ＞Mouzo\u000E\u0000\u0003\u0004\u0000＀!\nLa sua abilità è \u000E\u0000\u0003\u0004ﾑ＞Super star\u000E\u0000\u0003\u0004\u0000＀!,"Je hebt nu een band met \u000E\u0000\u0003\u0004ﾑ＞Mouzo\u000E\u0000\u0003\u0004\u0000＀,\nmet de gave \u000E\u0000\u0003\u0004ﾑ＞Superster\u000E\u0000\u0003\u0004\u0000＀!",Suşi ruhu \u000E\u0000\u0003\u0004\uD85FｱMouzo\u000E\u0000\u0003\u0004\u0000＀ ile bağ kurdun!\nYeteneği \u000E\u0000\u0003\u0004\uD85FｱSahne Benim\u000E\u0000\u0003\u0004\u0000＀!
CharaSerif_04_F,9,,,,Vous vous êtes alliée à la sushinité \u000E\u0000\u0003\u0004ﾑ＞Mouzo\u000E\u0000\u0003\u0004\u0000＀\ndont le talent est \u000E\u0000\u0003\u0004ﾑ＞Super star\u000E\u0000\u0003\u0004\u0000＀ !,,,
