label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_3b_0001_M,0,Zugegeben... Du bist stark!,I admit it... You're strong...,Lo reconozco:\neres fuerte...,Tu es puissant...\nje le reconnais...,Devo ammetterlo... sei forte.,Ik geef toe dat je sterk bent.,Kabul ediyorum... Güçlüsün...
MovieSerifText_3b_0001_F,1,,,,Tu es puissante...\nje le reconnais...,,,
MovieSerifText_3b_0002_M,2,Das spielt keine Rolle!,That doesn't matter!,¡Eso da igual!,On s'en fiche !,Non è la forza che conta!,Maar dat doet er niet toe!,Önemli değil!
MovieSerifText_3b_0002_F,3,,That doesn't matter!,,,,,Önemli değil!
MovieSerifText_3b_0003_M,4,"Die Macht des Sushi,\nund Freude...",The power of sushi and the joy\nit brings...,El poder del sushi radica\nen la alegría que nos trae...,Le pouvoir des sushis... La joie\nqu'ils apportent...,La gioia che\ndona il sushi,De kracht en de vreugde\nvan sushi...,"Suşinin gücü, insanlara\nverdiği neşe..."
MovieSerifText_3b_0003_F,5,,The power of sushi and the joy\nit brings...,,,,,"Suşinin gücü, insanlara\nverdiği neşe..."
MovieSerifText_3b_0004_M,6,DAS hat mich so weit gebracht.\nNicht meine Stärke!,That's what got me here...\nnot my strength.,"Eso es lo que me hace ganar,\nno mi fuerza.",C'est ça qui m'a amené ici !\nPas ma force !,mi ha dato la forza\nper arrivare fin qui.,brachten me hier.\nNiet mijn eigen kracht.,Beni buraya getiren o...\ngücüm değil.
MovieSerifText_3b_0004_F,7,,That's what got me here...\nnot my strength.,,C'est ça qui m'a amenée ici !\nPas ma force !,,,Beni buraya getiren o...\ngücüm değil.
MovieSerifText_3b_0005_M,8,Celia...,Celia...,Celia...,Celia...,Celia...,Celia...,Celia...
MovieSerifText_3b_0005_F,9,,,,,,,
MovieSerifText_3b_0006_M,10,Du hast offensichtlich\nfinstere Zeiten durchlebt.,I can see that you've been in\na very dark place.,Está claro que has tenido\nuna vida difícil.,Il est évident que tu as beaucoup\nsouffert.,Riconosco che hai avuto\nun triste passato.,Je hebt duidelijk geen\nmakkelijk leven gehad.,Çok karanlık günler\ngeçirdiğin belli.
MovieSerifText_3b_0006_F,11,,,,,,,
MovieSerifText_3b_0007_M,12,"Aber es gehört sich nicht,\nSushi mit Groll zu verzehren.",But it is disrespectful to sushi to\neat with a cloud on your brow.,Pero es irrespetuoso comer\nsushi con el ceño fruncido.,Mais tu insultes les sushis en\nles mangeant sans joie aucune.,Ma si manca di rispetto al sushi\nmangiandolo crucciati.,Maar om sushi te respecteren\nmoet je opgewekt zijn.,"Surat asarak suşi yemek,\nsuşiye saygısızlık."
MovieSerifText_3b_0007_F,13,,,,,,,
MovieSerifText_3b_0008_M,14,Stimmt!,He's right!,¡Es verdad!,Il a raison !,Ha ragione!,Klopt helemaal!,Haklı!
MovieSerifText_3b_0008_F,15,,He's right!,,,,,Haklı!
MovieSerifText_3b_0009_M,16,Sushi sollte ein Lächeln\nauf dein Gesicht zaubern!,Sushi should put a smile on\nyour face!,¡El sushi debería\nhacerte sonreír!,Manger des sushis devrait\nte faire sourire !,Il sushi dovrebbe portare il\nsorriso sulle tue labbra!,Sushi moet een glimlach\nop je gezicht toveren!,Suşi yüzüne bir gülümseme\nkondurmalı!
MovieSerifText_3b_0009_F,17,,Sushi should put a smile on\nyour face!,,,,,Suşi yüzüne bir gülümseme\nkondurmalı!
MovieSerifText_3b_0010_M,18,Wirklich?,It should?,"¿Ah, sí?",Me faire sourire ?,Davvero?,Echt?,Öyle mi?
MovieSerifText_3b_0010_F,19,,,,,,,
MovieSerifText_3b_0011_M,20,So hat mir das\nnoch nie jemand gesagt.,I've never...heard anyone put\nit like that.,Es la primera vez\nque oigo algo así.,C'est la première fois qu'on me\ndit ça...,Questa... è la prima volta\nche qualcuno me lo dice.,Dat heb ik nog nooit\nhoren zeggen.,Bunu... daha önce hiç böyle\nsöyleyen olmadı.
MovieSerifText_3b_0011_F,21,,,,,,,
MovieSerifText_3b_0012_M,22,"Meine Vorgesetzten\nwollten immer nur, dass ich\nschneller esse, oder mehr.",The brass only ever told me\nto eat faster or to eat more...,Los jefes solo me decían\nque tenía que comer\nmás sushi y más rápido...,"Jusqu'à présent, on m'a\ntoujours demandé de manger\nplus, et plus vite...",Il comando ha sempre detto di\nmangiarne di più e più in fretta.,"Van mijn bazen moest ik alleen\nmaar sneller eten, of meer...","Üstlerim hep 'daha hızlı ye,\ndaha çok ye' derdi..."
MovieSerifText_3b_0012_F,23,,,,,,,
MovieSerifText_3b_0021_M,24,Für sie war ich eben\nimmer nur ein Sushi Striker.,They saw me as nothing but a\nsushi striker.,"Para ellos, no soy más\nque otra lanzaplatos.","Pour mes supérieurs, je n'étais\nrien de plus qu'une sushiste...",Per l'esercito sono solo\nuna guerriera del sushi.,Voor hen was ik alleen\nmaar een sushistriker.,Onların gözünde bir suşi vurucusundan\nbaşka bir şey değildim.
