label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Hmmm... Ob HIER wirklich ein seltener\nSushi-Geist ist?,"You really think there's a sushi sprite\nhere, of all places?",¿De veras crees que en un agujero como\neste puede haber un genio del sushi?,Tu crois vraiment qu'une sushinité rare se\nbalade dans un endroit comme celui-ci ?,Uhm... Mi chiedo se in un posto come\nquesto ci sia uno spirito del sushi.,Ik vraag me af of er wel sushigami zijn op\nplekken als deze.,"Cidden burada, bunca yer içinde, bir suşi ruhu\nolduğunu mu düşünüyorsun?"
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,Mir egal. Das wird mir hier langsam zu viel.\nIch bin müde und will heiiim!,"Who knows?! I'm tired of looking! If we\ndon't find it soon, I'm going home!","¡Y yo qué sé! Ya estoy harta de buscar.\nComo no lo encontremos pronto, me largo.","Qui sait ? J'en ai marre de chercher... Soit\non la trouve vite, soit je rentre chez moi.",Non ne posso più di cercare a destra e a\nmanca! Sono esausta. Me ne vado a casa!,Ik heb er genoeg van! Ik ben uitgeput! Ik\nwil naar huis.,Kim bilir?! Aramaktan yoruldum! Eğer\nyakında bulamazsak eve gidiyorum!
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,"Hört her, ihr zwei! Die Chefin meint, da\nhinten soll ein Sushi-Schrein stehen!",Good news! The captain says she might've\nfound the sushi sprite we're looking for!,¡Buenas noticias! La capitán dice que\nha localizado al genio que buscamos.,Bonne nouvelle ! Le capitaine dit\nqu'elle a trouvé la sushinité !,Novità! Il generale dice che forse hanno\ntrovato lo spirito che stavamo cercando!,"Hé, jullie! De kapitein zegt dat ze de\nsushigami misschien heeft gevonden!","İyi haber! Kaptan, aradığımız suşi ruhunu\nbulmuş olabileceğini söylüyor!"
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,Juhuuu! Ist ja spitze!\nDann stimmt es also doch!,No way! It was real?!,¿En serio? ¡Entonces era verdad!,Sans blague ! Alors il y en avait\nvraiment une ?!,Veramente? Ottimo!,Heus? Ongelofelijk. Er is er dus echt een!,Yok artık! Gerçek miydi?!
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,"'tschuldigung, hab grad mitgehört. Was war\ndas mit dem seltenen Sushi-Geist...?",Couldn't help but overhear you! So there's\na rare sushi sprite around here?,"Je, je... No he podido evitar escucharos.\nConque hay un genio especial por aquí...",Vous avez dit « sushinité rare » ?\nJe peux savoir où elle est ?,Vi ho sentite parlare! Quindi c'è uno\nspirito del sushi raro da queste parti?,Dat heb ik nou toevallig gehoord. Dus er zit\nhier in de buurt een zeldzame sushigami?,Duymamazlık edemedim! Demek buralarda\nnadir bir suşi ruhu var?
CharaSerif_04_F,9,,Couldn't help but overhear you! So there's\na rare sushi sprite around here?,,,,,Duymamazlık edemedim! Demek buralarda\nnadir bir suşi ruhu var?
CharaSerif_05_M,10,Du! Du bist doch von der Befreiungsfront!\nLauschen ist aber ungezogen!,"Awww! It's the SLF! If they know why we're\nhere, then we'll have to fight!","¡Mecachis! ¡El FLS! Pues nada, tendremos\nque combatir.","Oh non ! Le FLS ! S'ils savent ce qu'on fait\nici, ils vont vouloir se battre !",Oh no! Il FLS! Se ci hanno sentito non\nabbiamo altra scelta che eliminarli!,"Waaah! Het Sushi-verzetsleger! Zij weten het\nnu ook, dus we hebben geen keus!",Ahh! SLF! Burada neden olduğumuzu\nbilirlerse savaşmak zorunda kalırız!
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,"Und weißt du, was das heißt?\nDass wir dir jetzt Manieren beibringen!","This might hurt a bit, OK?","Bueno, pequeñín, a lo mejor esto\nte hace pupita, ¿vale?","Attention, ça va peut-être faire\nun peu mal !",Ora vi daremo una bella lezione!,Dit kan een beetje pijn doen!,"Bu biraz acıtabilir, tamam mı?"
CharaSerif_06_F,13,,,"Bueno, pequeñina, a lo mejor esto\nte hace pupita, ¿vale?",,,,
