label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Grmpf! Das ist doch Musashi!\nWas suchst DU denn hier?!,What? Musashi?! How did you find us?!,¡¿Qué?! ¿Musashi?\n¿Cómo nos has encontrado?,Hein ? Musashi ?!\nComment tu nous as trouvés ?!,Grrr! Tu sei Musashi! Perché sei qui?!,Grrr! Musashi! Wat doe jij hier?,Ne? Musashi?! Bizi nasıl buldun?!
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,Das sollte ich doch eher EUCH fragen!\nWas hat das Imperium noch hier verloren?,"I'm not sure myself... What are you doing\nout here, anyway?","La verdad es que no lo sé... De todos\nmodos, ¿qué hacéis aquí?","En fait, je sais pas trop...\nJe peux savoir ce que vous faites ?",Mh? L'esercito imperiale è qui...\nCosa ci fai TU in questo posto?,Dat weet ik zelf ook niet zo goed...\nWat doen jullie hier?,Ben de emin değilim... Sen zaten\nburalarda ne yapıyorsun?
CharaSerif_01_F,3,,"I'm not sure myself... What are you doing\nout here, anyway?",,,,,Ben de emin değilim... Sen zaten\nburalarda ne yapıyorsun?
CharaSerif_02_M,4,Hehe... Ganz im Vertrauen: Hier soll's\n'nen superseltenen Sushi-Geist geben.,If you must know... We have intel on a\nrare sushi sprite in this vicinity.,Nos han informado de la presencia\nde un genio especial en esta zona.,"Pour ta gouverne, on nous a signalé\nune sushinité rare dans le secteur.",Sembra che ci sia uno spirito del sushi\nraro da queste parti.,Er schijnt hier ergens een zeldzame\nsushigami te zijn.,Madem öğrenmek istiyorsun... Bu civarda nadir\nbir suşi ruhu olduğuna dair istihbaratımız var.
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,"Ist aber unheimlich geheim!\nWürde ich keinem niemals sagen, klar?!",But that's top secret information! Don't go\nrepeating it to anybody!,¡Pero es información confidencial!\n¡No vayáis por ahí contándolo!,"Mais c'est top secret ! Surtout, ne va pas\nle répéter !","A proposito, queste sono informazioni\nsegretissime. Tienile per te!",Maar dat is geheime informatie! Dus dat ga ik\njou niet aan je neus hangen.,Ama bu çok gizli bilgi! Sakın\nkimseye anlatma!
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,Tihi. Ein seltener Sushi-Geist...\nIst ja interessant.,"Oooh. A rare sushi sprite, huh?",Ah... Así que un genio del sushi...\n¿especial?,"Oooh, une sushinité rare ?",Wow... Uno spirito del sushi raro!,Wauw! Een zeldzame sushigami!,"Ooo. Nadir bir suşi ruhu, ha?"
CharaSerif_04_F,9,,"Oooh. A rare sushi sprite, huh?",,,,,"Ooo. Nadir bir suşi ruhu, ha?"
CharaSerif_05_M,10,"Den Geist finde ich und frag ihn,\nob er mir hilft! Los geht's!",Tell you what—I'll fight you for it!,¿Pues sabes qué? ¡Voy a luchar por él!,Tu sais quoi ? Cette sushinité est pour moi !\nPrépare-toi à te battre !,"Molto bene, allora lo prenderò io!\nCombattiamo!",Die moet ik hebben! Kom maar op!,Şöyle yapalım—onun için seninle kapışayım!
CharaSerif_05_F,11,,Tell you what—I'll fight you for it!,,,,,Şöyle yapalım—onun için seninle kapışayım!
