label,index,deu,eng,esp,fra,ita,nld,tur
tutorial04_01_M,0,"Sag doch mal, Jinrai. Was macht denn\ndieses \u000E\u0000\u0003\u0004ﾑ＞Laufbandrädchen \u000E\u0000\u0003\u0004\u0000＀genau?","Hey, what's a \u000E\u0000\u0003\u0004\uD85Fｱlane-drive gear\u000E\u0000\u0003\u0004\u0000＀?!","A ver, que yo me entere:\n¿para qué sirven los \u000E\u0000\u0003\u0004ﾑ＞piñones\u000E\u0000\u0003\u0004\u0000＀?","Hé, c'est quoi ce \u000E\u0000\u0003\u0004ﾑ＞régulateur de tapis\u000E\u0000\u0003\u0004\u0000＀\nexactement ?! À quoi il sert ?","Ehi, cos'è una \u000E\u0000\u0003\u0004ﾑ＞rotella kaiten\u000E\u0000\u0003\u0004\u0000＀?!",Weet jij wat een \u000E\u0000\u0003\u0004ﾑ＞bandwiel \u000E\u0000\u0003\u0004\u0000＀is?,"Hey, \u000E\u0000\u0003\u0004\uD85FｱŞerit Dişlisi\u000E\u0000\u0003\u0004\u0000＀ de ne?!"
tutorial04_01_F,1,,"Hey, what's a \u000E\u0000\u0003\u0004\uD85Fｱlane-drive gear\u000E\u0000\u0003\u0004\u0000＀?!",,,,,"Hey, \u000E\u0000\u0003\u0004\uD85FｱŞerit Dişlisi\u000E\u0000\u0003\u0004\u0000＀ de ne?!"
tutorial04_02_M,2,Ganz einfach. Damit kannst du das \u000E\u0000\u0003\u0004껿＀Tempo\u000E\u0000\u0003\u0004\u0000＀\ndeiner \u000E\u0000\u0003\u0004껿＀Sushi-Laufbänder \u000E\u0000\u0003\u0004\u0000＀kontrollieren.,"Hm. With a \u000E\u0000\u0003\u0004\uD85Fｱlane-drive gear\u000E\u0000\u0003\u0004\u0000＀, you can\n\u000E\u0000\u0003\u0004쳿Ｏcontrol \u000E\u0000\u0003\u0004\u0000＀the \u000E\u0000\u0003\u0004쳿Ｏspeed \u000E\u0000\u0003\u0004\u0000＀of your \u000E\u0000\u0003\u0004쳿Ｏlanes\u000E\u0000\u0003\u0004\u0000＀!",Presta atención: \u000E\u0000\u0003\u0004ﾑ＞este objeto \u000E\u0000\u0003\u0004\u0000＀permite\n\u000E\u0000\u0003\u0004껿＀controlar la velocidad de las cintas\u000E\u0000\u0003\u0004\u0000＀.,Cet objet sert à \u000E\u0000\u0003\u0004껿＀contrôler la vitesse\ndes tapis\u000E\u0000\u0003\u0004\u0000＀ !,Una \u000E\u0000\u0003\u0004ﾑ＞rotella kaiten\u000E\u0000\u0003\u0004\u0000＀ è un elemento che serve\na \u000E\u0000\u0003\u0004껿＀controllare\u000E\u0000\u0003\u0004\u0000＀ la \u000E\u0000\u0003\u0004껿＀velocità \u000E\u0000\u0003\u0004\u0000＀dei tuoi \u000E\u0000\u0003\u0004껿＀nastri\u000E\u0000\u0003\u0004\u0000＀!,Ja. Met een \u000E\u0000\u0003\u0004ﾑ＞bandwiel\u000E\u0000\u0003\u0004\u0000＀ kun je de \u000E\u0000\u0003\u0004껿＀snelheid\u000E\u0000\u0003\u0004\u0000＀\nvan je \u000E\u0000\u0003\u0004껿＀lopende banden regelen\u000E\u0000\u0003\u0004\u0000＀!,Hmm. Bir \u000E\u0000\u0003\u0004\uD85FｱŞerit Dişlisi\u000E\u0000\u0003\u0004\u0000＀ ile\n\u000E\u0000\u0003\u0004쳿Ｏşeritlerinin\u000E\u0000\u0003\u0004\u0000＀ \u000E\u0000\u0003\u0004쳿Ｏhızını\u000E\u0000\u0003\u0004\u0000＀ \u000E\u0000\u0003\u0004쳿Ｏkontrol\u000E\u0000\u0003\u0004\u0000＀ edebilirsin!
tutorial04_02_F,3,,,,,,,
tutorial04_03_M,4,Echt? Wie denn?,Really? How?!,¿En serio? ¿Y cómo?,Vraiment ? Comment ça marche ?!,Davvero? Come?!,Echt waar? Hoe dan?,Gerçekten mi? Nasıl?!
tutorial04_03_F,5,,Really? How?!,,,,,Gerçekten mi? Nasıl?!
tutorial04_04_M,6,"Berühre ein Laufband, \u000E\u0000\u0003\u0004껿＀ohne den Touchpen\nabzuheben\u000E\u0000\u0003\u0004\u0000＀. Dann läuft das Band schneller.","While \u000E\u0000\u0003\u0004쳿Ｏtouching \u000E\u0000\u0003\u0004\u0000＀the lane, \u000E\u0000\u0003\u0004쳿Ｏkeep your stylus\nin place\u000E\u0000\u0003\u0004\u0000＀ and the lane will accelerate!","Al \u000E\u0000\u0003\u0004껿＀tocar\u000E\u0000\u0003\u0004\u0000＀ una cinta, \u000E\u0000\u0003\u0004껿＀mantén el lápiz sobre ella\u000E\u0000\u0003\u0004\u0000＀\npara hacer que se mueva más rápido.","\u000E\u0000\u0003\u0004껿＀Touche\u000E\u0000\u0003\u0004\u0000＀ un tapis, \u000E\u0000\u0003\u0004껿＀maintiens le contact sans\nbouger\u000E\u0000\u0003\u0004\u0000＀ et tous les tapis accéléreront !","Mentre \u000E\u0000\u0003\u0004껿＀tocchi \u000E\u0000\u0003\u0004\u0000＀un nastro,\u000E\u0000\u0003\u0004껿＀ tieni lo stilo a\ncontatto \u000E\u0000\u0003\u0004\u0000＀e il nastro accelererà!",\u000E\u0000\u0003\u0004껿＀Houd de stylus stil \u000E\u0000\u0003\u0004\u0000＀terwijl je een lopende\nband \u000E\u0000\u0003\u0004껿＀aanraakt \u000E\u0000\u0003\u0004\u0000＀om alle banden te versnellen.,Şeride \u000E\u0000\u0003\u0004쳿Ｏdokunurken \u000E\u0000\u0003\u0004\u0000＀kalemini\n\u000E\u0000\u0003\u0004쳿Ｏyerinde tut\u000E\u0000\u0003\u0004\u0000＀; şerit hızlanacak!
tutorial04_04_F,7,,,,,,,
tutorial04_05_M,8,"Aber wenn ich den Touchpen nicht bewegen\ndarf, wie soll ich dann die Teller sammeln?","But...if I don't move the stylus, how am\nI supposed to link plates together?","Vale, pero... ¿cómo quieres que enlace\nplatos sin mover el lápiz?","Mais... si je ne bouge pas le stylet, comment\nje vais relier les assiettes ?",Però... come faccio a collegare i piatti\nse muovo lo stilo?,"Maar als ik de stylus niet beweeg, kan ik ook\ngeen borden met elkaar verbinden!","Ama... kalemi hareket ettirmezsem, tabakları\nnasıl birbirine bağlayacağım?"
tutorial04_05_F,9,,"But...if I don't move the stylus, how am\nI supposed to link plates together?",,,,,"Ama... kalemi hareket ettirmezsem, tabakları\nnasıl birbirine bağlayacağım?"
tutorial04_06_M,10,"Beschleunige ein Band, bis das nächste\nSushi in die Nähe kommt. Und dann zack!","The idea is to speed up until the sushi you\nwant draws near, then to link again.",La idea es que la cinta que toques acelere\nhasta que entre un plato que te convenga.,"Pas de souci. En faisant accélérer les tapis,\ntu feras apparaître la couleur qui t'intéresse !",Lo scopo è far scorrere più in fretta i piatti\nfino a far apparire quello desiderato.,Daarom moet je het alleen doen terwijl je\ngeen of weinig borden kunt verbinden.,"Fikir şu: istediğin suşi yaklaşana kadar hızlan,\nsonra yeniden bağla."
tutorial04_06_F,11,,,,,,,
tutorial04_07_M,12,"Verstanden? \u000E\u0000\u0003\u0004껿＀Touchpen halten\u000E\u0000\u0003\u0004\u0000＀, Teller\nschnappen, wieder \u000E\u0000\u0003\u0004껿＀halten\u000E\u0000\u0003\u0004\u0000＀... Und so fort!","Do you see? \u000E\u0000\u0003\u0004쳿ＯHold the stylus\u000E\u0000\u0003\u0004\u0000＀, accelerate,\nlink plates, \u000E\u0000\u0003\u0004쳿Ｏhold \u000E\u0000\u0003\u0004\u0000＀again... And so on.","¿Lo entiendes? \u000E\u0000\u0003\u0004껿＀Mantén el lápiz\u000E\u0000\u0003\u0004\u0000＀, acelera la\ncinta, enlaza platos, \u000E\u0000\u0003\u0004껿＀mantenlo \u000E\u0000\u0003\u0004\u0000＀otra vez...","Regarde. \u000E\u0000\u0003\u0004껿＀Maintiens le stylet\u000E\u0000\u0003\u0004\u0000＀, laisse les tapis\naccélérer, relie les assiettes et recommence !","\u000E\u0000\u0003\u0004껿＀Tieni lo stilo a contatto\u000E\u0000\u0003\u0004\u0000＀ così accelera, collega\ni piatti, \u000E\u0000\u0003\u0004껿＀tieni ancora a contatto\u000E\u0000\u0003\u0004\u0000＀... E così via.","Zie je? \u000E\u0000\u0003\u0004껿＀Houd de stylus stil\u000E\u0000\u0003\u0004\u0000＀, versnel, verbind\nborden, \u000E\u0000\u0003\u0004껿＀houd de stylus weer stil\u000E\u0000\u0003\u0004\u0000＀, enzovoorts.","Gördün mü? \u000E\u0000\u0003\u0004쳿ＯKalemi tut\u000E\u0000\u0003\u0004\u0000＀, hızlan, tabakları\nbağla, tekrar \u000E\u0000\u0003\u0004쳿Ｏtut\u000E\u0000\u0003\u0004\u0000＀... Böyle devam eder."
tutorial04_07_F,13,,,,,,,
tutorial04_08_M,14,Boah!!,That's pretty cool!,¡Qué guay!,C'est super cool !,Forte!,Cool!,Bu çok havalı!
tutorial04_08_F,15,,That's pretty cool!,,,,,Bu çok havalı!
tutorial04_09_M,16,Man macht erst ein Band schneller\nund verbindet dann alles im \u000E\u0000\u0003\u0004껿＀Zickzack\u000E\u0000\u0003\u0004\u0000＀!,"\u000E\u0000\u0003\u0004쳿ＯHold down\u000E\u0000\u0003\u0004\u0000＀ on the lane to make it speed up,\nthen \u000E\u0000\u0003\u0004쳿Ｏzig-zag\u000E\u0000\u0003\u0004\u0000＀ to link plates!",Ya sabes: \u000E\u0000\u0003\u0004껿＀mantén el lápiz\u000E\u0000\u0003\u0004\u0000＀ sobre la cinta para\nacelerarla y enlaza platos en \u000E\u0000\u0003\u0004껿＀zigzag\u000E\u0000\u0003\u0004\u0000＀.,"Héhé ! \u000E\u0000\u0003\u0004껿＀Maintiens le stylet\u000E\u0000\u0003\u0004\u0000＀, les tapis vont plus\nvite. Et toi, tu relies les assiettes en \u000E\u0000\u0003\u0004껿＀zigzag\u000E\u0000\u0003\u0004\u0000＀ !","\u000E\u0000\u0003\u0004껿＀Tieni lo stilo a contatto\u000E\u0000\u0003\u0004\u0000＀ sul nastro, così andrà\npiù veloce, poi collega i piatti \u000E\u0000\u0003\u0004껿＀a zig-zag\u000E\u0000\u0003\u0004\u0000＀!",\u000E\u0000\u0003\u0004껿＀Raak een band aan\u000E\u0000\u0003\u0004\u0000＀ om hem te versnellen\nen verbind de borden in een \u000E\u0000\u0003\u0004껿＀zigzagbeweging\u000E\u0000\u0003\u0004\u0000＀!,"Şeridin hızlanması için \u000E\u0000\u0003\u0004쳿Ｏbasılı tut\u000E\u0000\u0003\u0004\u0000＀,\nsonra tabakları bağlamak için \u000E\u0000\u0003\u0004쳿Ｏzikzak yap\u000E\u0000\u0003\u0004\u0000＀!"
tutorial04_09_F,17,,,,,,,
