label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Grrr. Hier können wir nicht viel für ihn tun.\nWir sollten ihn rausschaffen.,Hrrrh... We can't help him here.\nCarry him outside!,Mmm... Aquí no podemos hacer nada por él.\n¡Tenemos que sacarlo!,Grrr... On ne peut pas l'aider ici.\nEmmène-le dehors !,Qui non possiamo fare nulla per lui.\nPortiamolo fuori!,We kunnen hem hier niet helpen. Breng hem\nnaar buiten!,Hrrrh... Burada ona yardım edemeyiz.\nOnu dışarı çıkarın!
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,"Okay.\nLos, Kojiro. Anpacken!","Hey, Kojiro! Gimme a hand?","Échame una mano, Kojiro.","Hé, Kojiro ! Tu m'aides ?","Ehi, Kojiro! Mi dai una mano?","Hé, Kojiro! Help even!","Hey, Kojiro! Bir el atar mısın?"
CharaSerif_01_F,3,,"Hey, Kojiro! Gimme a hand?",,,,,"Hey, Kojiro! Bir el atar mısın?"
CharaSerif_02_M,4,Ich?! W-wieso das denn?!,Wh-why me?!,¿Y por qué yo?,P-pourquoi moi ?!,P-Perché io?!,I-Ikke?,N-neden ben?!
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,"Weil es nur deine Schuld ist,\ndass Franklin hier ist, du Blödeimer!","Because it's your fault Franklin is here to\nbegin with, you jerk!","¡Porque tú tienes la culpa de que Franklin\nesté aquí encerrado, pedazo de melón!","Parce que c'est de ta faute si Franklin s'est\nretrouvé ici, gros débile !","Tanto per cominciare, perché Franklin è qui\nper colpa tua, imbecille!","Het is toch jouw schuld dat Franklin hier is,\nmislukkeling!","Çünkü Franklin'in en başta burada olmasının\nsebebi sensin, salak!"
CharaSerif_03_F,7,,"Because it's your fault Franklin is here to\nbegin with, you jerk!",,,,,"Çünkü Franklin'in en başta burada olmasının\nsebebi sensin, salak!"
CharaSerif_04_M,8,Ist ja gut...,Fine...,Bah... Está bien...,D'accooord...,D'accordo...,Oké dan...,Peki...
CharaSerif_04_F,9,,,,,,,
