label,index,deu,eng,esp,fra,ita,nld,tur
stageEndM009_01_M,0,"Hm. Du bist wahrlich ein guter Kämpfer.\nJinrai sei dir überlassen, mein Freund.","Hmm. I acknowledge your skill. Very well,\nI withdraw my claim on Jinrai.","Mmm... Tienes talento, sin duda.\nEn vista de ello, renuncio a Jinrai.",Hmm... Je reconnais ta valeur. Je n'essaierai\ndonc plus de te prendre Jinrai.,Devo riconoscere le tue capacità\ne ritiro ogni pretesa su Jinrai.,Je bent een goede strijder. Ik zal Jinrai\nniet meer van je af proberen te pakken.,"Hmm. Yeteneğini kabul ediyorum. Pekâlâ,\nJinrai üzerindeki iddiamdan vazgeçiyorum."
stageEndM009_01_F,1,"Hm. Du bist wahrlich eine gute Kämpferin.\nJinrai sei dir überlassen, junge Dame.",,,,,,
stageEndM009_02_M,2,Doch wollen wir nicht Seite an Seite streiten?\nImmerhin wollen wir beide dasselbe.,"But in return, can I rely on you to work\nwith us? Our interests are aligned, after all.","Pero, a cambio, te ruego que colabores con\nnosotros. Nos mueven los mismos intereses.","Que dirais-tu de travailler avec nous ? Nous\npartageons le même objectif, après tout.","Tuttavia, in cambio ti chiedo di lavorare con\nnoi. Dopotutto, i nostri fini coincidono.",Maar lijkt het je wat om met ons samen te\nwerken? We hebben tenslotte hetzelfde doel.,Ama karşılığında bizimle çalışacağına\ngüvenebilir miyim? Sonuçta çıkarlarımız aynı.
stageEndM009_02_F,3,,,,,,,
stageEndM009_03_M,4,Das Imperium setzt im Moment seinen großen\nSushi-Beschlagnahmungsplan in die Tat um.,The Empire is beginning to execute their\nSushi Stranglehold Scheme.,El Imperio está a punto de poner en marcha\nun plan para monopolizar el control del sushi.,L'Empire compte lancer sa prochaine\nopération : « Embargo du sushi ».,L'Impero ha iniziato a mettere in atto il suo\nEmbargo del sushi.,Het Keizerrijk is begonnen met de uitvoering\nvan het Sushi-confiscatieplan.,"İmparatorluk, \nSuşi Kıskacı Planı'nı uygulamaya başlıyor."
stageEndM009_03_F,5,,,,,,,
stageEndM009_04_M,6,"Du und dein Sushi-Geist wären uns wertvolle\nVerbündete dabei, ihn zu vereiteln.",You and your sushi sprite would be\ninvaluable allies in putting a stop to it.,Tú y tu genio seríais dos aliados inestimables\nen nuestra lucha para detenerlo.,"Je pense que vous nous seriez d'une grande\naide pour l'entraver, toi et ta sushinité.",Tu e il tuo spirito del sushi sareste degli\nalleati preziosi se vogliamo porvi fine.,Jij en je sushigami zouden waardevolle\nbondgenoten zijn in onze strijd ertegen.,"Sen ve suşi ruhun, bunu durdurmada\npaha biçilemez müttefikler olurdunuz."
stageEndM009_04_F,7,,,,,,,
stageEndM009_05_M,8,"Bitte? Die haben doch schon fast alles Sushi,\ndas es gibt. Und jetzt wollen sie noch mehr?","They already have almost all the sushi,\nand they want even more?!",¡Pero si ya tienen todo el sushi en su poder!\n¡¿Para qué quieren más?!,"Quoi ?! Mais qu'est-ce que l'Empire\na en tête, encore ?!","Ma se hanno già quasi tutto il sushi,\nche diamine vogliono ancora?!","De keizer bezit al bijna alle sushi, en toch wil\nhij nog meer?","Zaten suşinin neredeyse hepsine sahipler,\nbir de daha fazlasını mı istiyorlar?!"
stageEndM009_05_F,9,,"They already have almost all the sushi,\nand they want even more?!",,,,,"Zaten suşinin neredeyse hepsine sahipler,\nbir de daha fazlasını mı istiyorlar?!"
stageEndM009_05B_M,10,Die sind SO FIES!,I can't stand them!,¡No puedo aguantarlos ni un minuto más!,Grrr ! Je les laisserai pas faire plus de mal !,Non li sopporto!,Onuitstaanbaar!,Onlara katlanamıyorum!
stageEndM009_05B_F,11,,I can't stand them!,,,,,Onlara katlanamıyorum!
stageEndM009_06_M,12,Ganz meine Rede.,Neither can we.,Ni nosotros.,Je pense la même chose.,Nemmeno noi.,Inderdaad.,Biz de katlanamıyoruz.
stageEndM009_06_F,13,,,,,,,
stageEndM009_07_M,14,Und genau darum wollen wir ihnen\nsämtliche Sushi-Tore des Landes entreißen.,Which is why we aim to liberate all of the\nsushi gates in the land.,"Por ese motivo, pretendemos liberar todos\nlos portales del sushi de esta tierra.",C'est pour cette raison que nous œuvrons\nà ouvrir tous les portails de sushis.,Ed è per questo che intendiamo liberare\ntutti i portali del sushi di questa terra.,Daarom willen we alle sushipoorten van het\nland bevrijden.,Bu yüzden ülkedeki bütün\nsuşi kapılarını özgürleştirmeyi hedefliyoruz.
stageEndM009_07_F,15,,,,,,,
stageEndM009_08_M,16,"Damit am Ende alle Menschen auf der Welt,\ndie es möchten, Sushi essen können.",Our end goal is a world where anyone who\nwants sushi can have it.,Nuestro fin último es crear un mundo\nen el que el sushi esté al alcance de todos.,"Ainsi, nous espérons permettre à tous de\nmanger des sushis librement.",Il nostro fine ultimo è realizzare un mondo in\ncui chiunque voglia del sushi può averlo.,"Ons einddoel is een wereld waarin iedereen\ndie sushi wil, het kan krijgen.","Son hedefimiz, suşi isteyen herkesin\nsuşiye ulaşabildiği bir dünya."
stageEndM009_08_F,17,,,,,,,
stageEndM009_10_M,18,Na gut!,Then we're in!,¡Entonces cuenta con nosotros!,"Ah, ça c'est bien !",Concordo!,Hartstikke goed!,O zaman varız!
stageEndM009_10_F,19,,Then we're in!,,,,,O zaman varız!
stageEndM009_10B_M,20,Dafür kämpfe ich gerne!,That's a cause worth fighting for!,¡Con los ojos cerrados!,On combattra avec vous ! Parce que cette\ncause est juste !,È una causa per cui vale la pena\ndi combattere!,Dat doel is het waard om voor te vechten!,Bu uğruna savaşmaya değer bir dava!
stageEndM009_10B_F,21,,That's a cause worth fighting for!,,,,,Bu uğruna savaşmaya değer bir dava!
stageEndM009_11_M,22,Dann werden wir auch ganz sicher\nFranklin finden!,"Plus, going after the Empire means we're\nbound to find Franklin!","Además, si luchamos contra el Imperio,\ntarde o temprano daremos con Franklin.","Et puis en plus, si on combat l'Empire,\non pourra sûrement retrouver Franklin !","E poi, se lottiamo contro l'Impero finiremo\nanche per trovare Franklin!",Bovendien kunnen we het mooi combineren\nmet onze zoektocht naar Franklin.,"Üstelik İmparatorluk'un peşine düşersek,\nFranklin'i bulmamız da kesin!"
stageEndM009_11_F,23,,"Plus, going after the Empire means we're\nbound to find Franklin!",,,,,"Üstelik İmparatorluk'un peşine düşersek,\nFranklin'i bulmamız da kesin!"
stageEndM009_12_M,24,Wohl gesprochen.\nWillkommen bei den Widerstandskämpfern!,"In that case, welcome to the resistance.","En ese caso, sed bienvenidos\na la resistencia.",Parfait... Je vous souhaite la bienvenue au\nFront de Libération des Sushis.,"In tal caso, benvenuti nella resistenza.",Mooi. Welkom bij het verzet!,O halde direnişe hoş geldin.
stageEndM009_12_F,25,,,,,,,
