label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Musashi! Wie bist du an meinen Truppen\nvorbeigekommen? Und der Magnetkanone?!,You're...Musashi! The kid who got past\nour blockades and the Magnetic Shot!,Tú eres... ¡Musashi! ¡El mocoso que\nha superado el cañón magnético!,Tu es... Musashi ?! C'est toi le gamin qui\na réussi à passer le canon magnétique ?!,Cosa?! Musashi! Hai superato sia le nostre\ndifese che il Cannone magnetico!,Jij! Jij bent Musashi! Jij bent langs het\nmagneetkanon gekomen!,Sen... Musashi'sin! Ablukalarımızı ve\nManyetik Atış'ı aşan çocuk!
CharaSerif_00_F,1,,,Tú eres... ¡Musashi! ¡La mocosa que\nha superado el cañón magnético!,Tu es... Musashi ?! C'est toi la gamine qui\na réussi à passer le canon magnétique ?!,,,
CharaSerif_01_M,2,"War eigentlich nicht so schwer, weißt du?\nAber sag mal, gibt's hier Sushi-Geister?","Hey... You haven't seen a sushi sprite\naround here, have you?","Oye, por casualidad no habrás visto\nun genio del sushi por aquí, ¿verdad?","Dites, y aurait pas une sushinité dans le coin,\npar hasard ?",Ehi... Avete per caso visto uno spirito del\nsushi da queste parti?,Hebben jullie hier toevallig een sushigami\ngezien?,"Hey... Buralarda bir suşi ruhu\ngörmedin, değil mi?"
CharaSerif_01_F,3,,"Hey... You haven't seen a sushi sprite\naround here, have you?",,,,,"Hey... Buralarda bir suşi ruhu\ngörmedin, değil mi?"
CharaSerif_02_M,4,"Die würde ich euch nämlich abnehmen,\nso als kleinen Freundschaftsdienst und so!","I've got a nose for these things, y'know!",Es que lo he olido a kilómetros.\n¡Mi olfato nunca falla!,"J'ai du flair quand ça concerne les sushinités,\nvous savez !","Eh eh eh. Dove c'è uno spirito del sushi,\nc'è Musashi!",Ik kan het ruiken als er eentje in de buurt is.,"Böyle şeylere burnum iyi çalışır, bilirsin!"
CharaSerif_02_F,5,,"I've got a nose for these things, y'know!",,,,,"Böyle şeylere burnum iyi çalışır, bilirsin!"
CharaSerif_03_M,6,Lass das Geblödel! Und dieser tolle\nSushi-Geist hier ist MEIN Alleineigentum!,*sigh* No use trying to hide it now.,"Bah, a estas alturas es inútil disimular...","Pff... Inutile de le cacher, j'imagine.",Grrr... È inutile nasconderlo ora.,"Ja, nou en? Die is van mij!",*iç çeker* Artık saklamaya\nçalışmanın faydası yok.
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,"Äh, Eigentum des Imperiums, meine ich!\nJedenfalls lässt DU die Finger davon, klar?!",But I won't hand it over without a fight!\nGlory to the Empire!,¡Pero no permitiré que te lo lleves\ntan fácilmente! ¡Por el Imperio!,Mais il n'est pas question que je te laisse\npasser ! Gloire à l'Empire !,"Se lo vuoi, dovrai prima passare sul mio\ncadavere! Lunga vita all'Impero!",En die zul je niet van me afpakken! Leve de\nkeizer!,Ama dövüşmeden teslim etmem!\nİmparatorluk'a şan!
CharaSerif_04_F,9,,,,,,,
