label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Ein ganz besonderer Kampf steht an.\nUnd er wird für Bombenstimmung sorgen!,This is a special fight! Isn't that exciting?,"La próxima pelea es superfantástica, ¿vale?\n¿A que te mueres de la emoción?",Combat exceptionnel en perspective !\nChuis à fond les marrons !,"Questa è una battaglia speciale!\nNon stai più nella pelle, eh?",Dit wordt een speciaal gevecht. Echt een\nklapper!,"Bu özel bir savaş! Heyecan verici, değil mi?"
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,"\u000E\u0000\u0002\u0002\u0096Auszeit-Bomben-Kampf, yay!\u000E\u0000\u0002\u0002d",\u000E\u0000\u0002\u0002\u0096It's a Timeout Bomb Battle!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡Bombas congeladas!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Des bombes hors du temps !\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096La battaglia bomba a tempo!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Een time-out-bommengevecht!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Zaman Durdurmalı Bomba Savaşı!\u000E\u0000\u0002\u0002d
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,Erinnerst du dich an die Auszeit-Kapseln?\nDie haben jetzt Freundinnen mitgebracht.,"You remember the Timeout capsule, yeah?\nWell, it's brought a friend...","¿Te acuerdas de la cápsula de congelación?\nPues esto es igual, pero además explota.","Tu t'en souviens ? Tu sais, le temps qui\ns'arrête. Eh bien cette fois...","Ti ricordi la battaglia a tempo, sì? Beh, è\ntornata con un'amica...","Je herinnert je vast die time-outstolp nog\nwel. Nou, die heeft een paar maatjes!",Zaman Durdurma kapsülünü hatırladın mı?\nBu kez yanında bir arkadaş getirdi...
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,"...Die lieben Bomben-Schwestern! Hallo!\nNett von euch, einfach mal reinzuplatzen!","What's up, bomby-kins! So nice of you\nto drop in!","¡Ay, qué chispurri tengo!\n¡Me lo paso pipis yo solo!",... je te propose d'agrémenter ça avec des\nbombes !,"Salve, bomba! Sei gentile a passare di qui!","Hallo, bommetjes! Leuk dat jullie even\nbinnen komen vallen!","Naber, bombişko! Uğraman ne güzel,\nhoş geldin!"
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,"Also bitte... Bescher mir bloß keine Auszeit,\nwenn ich eine Bombe auf dem Band habe!","Just...make sure not to use a Timeout on\nme when I've got a bomb on my lane, OK?","Oye, pero no me congeles cuando haya\nuna bomba en mi cinta, ¿vale?","Oh, j'oubliais... Évite d'arrêter le temps\nquand il y a une bombe sur mon tapis, OK ?",Non togliere il coperchio al cronometro\nquando c'è una bomba sul mio nastro.,Maarreh... Liever geen time-out op me\ngebruiken als er een bom op mijn band ligt.,"Sadece... şeridimde bomba varken bana\nZaman Durdurma kullanma, tamam mı?"
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,\u000E\u0000\u0002\u0002\u0096Und jetzt bombt's!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Time's a-wasting!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡Que empiece la fiestuqui!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096N'attendons pas plus !\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Il tempo stringe!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Tijd om te knallen!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Zaman daralıyor!\u000E\u0000\u0002\u0002d
CharaSerif_05_F,11,,,,,,,
