label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_6a_0001_M,0,"Ich bin die beste\nGeneralin des Imperiums!\nPurrsilla, die Prächtige!","I am the Empire's finest general,\nPurrsilla the puissant!",Soy la mejor general\ndel Imperio: ¡Purrsilla Maravilla!,"Je suis la crème de la crème de\nl'Empire... Purrsilla la puissante,\ngénéral impérial !","Sono la genevale più fascinosa\ndell'Impevo, Puvvsilla,\nla potente!","Ik ben de beste generaal\nvan het Keizerrijk, Purrsilla,\nde prinses!",Ben İmparatorluğun en seçkin generaliyim:\nPür Kudret Purrsilla!
MovieSerifText_6a_0001_F,1,,,,,,,
MovieSerifText_6a_0003_M,2,"Man sagt, ihr gebt\nden Leuten verbotenes\nSushi zu essen.",My men tell me that you've\nbeen feeding people the\nforbidden sushi...,Me dicen que estás dándole\na la gente el sushi prohibido.,Mes hommes m'ont informée\nque vous distribuiez des sushis\ninterdits...,I miei uomini dicono che hai dato\nalla gente il sushi pvoibito...,Ik heb gehoord dat\nje mensen verboden\nsushi geeft.,"Adamlarım, insanlara yasak suşi\ndağıttığını söyledi..."
MovieSerifText_6a_0003_F,3,,,,,,,
MovieSerifText_6a_0005_M,4,Ihr kleinen Frechdachse.,"Well now, we can't have that.",Eso no está bien.,C'est fâcheux. Vous ne pouvez\npas continuer comme ça.,"Ecco vedi, non possiamo\npevmettevlo.","Nou, dat gaat dus niet.",Olmaz öyle şey.
MovieSerifText_6a_0005_F,5,,,,,,,
MovieSerifText_6a_0006_M,6,Und warum ist es verboten?,Why forbid it?,¿Por qué prohibirlos?,Pourquoi les interdire ?,Perché proibirlo?,Waarom is het verboden?,Niye yasaklıyorsun?
MovieSerifText_6a_0006_F,7,,,,,,,
MovieSerifText_6a_0007_M,8,Lachs und Thunfisch\nsind lecker! Koste mal!,Salmon and tuna are very tasty.\nTry some and see!,¡El salmón y el atún están ricos!\n¡Pruébalos!,Ceux au saumon et au thon\nsont délicieux ! Essaie-les !,Tonno e salmone sono deliziosi.\nAssaggiali e vedrai!,Zalm en tonijn zijn erg lekker.\nProbeer maar eens!,Somonla ton balığı çok lezzetli.\nBir tadına bak!
MovieSerifText_6a_0007_F,9,,,,,,,
MovieSerifText_6a_0009_M,10,Schweig!,Stop right there!,¡Calla!,Tais-toi !,Taci!,Stop!,Kes sesini!
MovieSerifText_6a_0009_F,11,,,,,,,
MovieSerifText_6a_0010_M,12,So was Ekliges\nnehm ich nicht in den Mund!,I'd never let that nasty stuff\ntouch my tongue.,Jamás me metería esa porquería\nen la boca.,Cette chose immonde n'entrera\npas dans ma bouche !,Quella vobaccia non deve\navvicinavsi alla mia lingua.,Zoiets walgelijks zal ik nooit\nin mijn mond stoppen.,O iğrenç şeyin\ndilime değmesine asla izin vermem.
MovieSerifText_6a_0010_F,13,,,,,,,
MovieSerifText_6a_0012_M,14,DU bist also schuld...,So it's you...,Entonces es tu culpa...,Alors c'est toi...,Allora sei tu...,Dus jij bent het...,Demek sensin...
MovieSerifText_6a_0012_F,15,,,,,,,
MovieSerifText_6a_0013_M,16,"Du bist es, die den Kindern\ngutes Sushi vorenthält.",You're the one forbidding\nchildren from eating good sushi.,Tú prohíbes a los niños\nque coman sushi del bueno.,C'est toi qui interdis aux enfants\nde manger de bons sushis ?,Sei tu che impedisci ai bambini\ndi mangiare del buon sushi.,Jij bent degene die kinderen\ngoede sushi onthoudt.,Çocukların iyi suşi\nyemesini yasaklayan sensin.
MovieSerifText_6a_0013_F,17,,,,,,,
MovieSerifText_6a_0015_M,18,Natürlich!,Of course!,¡Claro!,Évidemment !,Ma cevtamente!,Natuurlijk!,Elbette!
MovieSerifText_6a_0015_F,19,,,,,,,
MovieSerifText_6a_0016_M,20,Hier regiere ich!,I'm in control here...,Yo controlo todo esto,C'est moi qui dirige la région.,"Sono il capo, qui",Ik ben hier de baas!,Burada söz bende...
MovieSerifText_6a_0016_F,21,,,,,,,
MovieSerifText_6a_0017_M,22,Und dieser Ekelkram ist\nein absolutes Tabu!,"and I say ""no way"" to the\nyucky stuff!",y no permito que nadie\ncoma asquerosidades.,Il n'est pas question de voir\nces horreurs y circuler !,e dico no al cibo vipugnante!,En ik zeg nee tegen\ndat smerige spul!,ve o iğrenç şeylere\nburada geçit yok!
MovieSerifText_6a_0017_F,23,,,,,,,
MovieSerifText_6a_0018_M,24,"Ist doch egal, wenn ein\npaar eklige Sushi-Sorten\nverboten sind!",So what if one or two disgusting\ntypes of sushi are banned?,¿Qué más da si un par de tipos\nde sushi están prohibidos?,Et qu'est-ce que ça change ?\nUn sushi ou deux en moins...,Che pvoblema c'è a vietave uno\no due tipi di sushi vivoltanti?,Wat maakt het uit dat er\ntwee vieze sushisoorten\nverboden zijn?,Bir iki iğrenç suşi türü\nyasaklandı diye ne olmuş?
MovieSerifText_6a_0018_F,25,,,,,,,
MovieSerifText_6a_0020_M,26,Was fällt dir ein!,How dare you!,¡¿Cómo te atreves?!,Comment oses-tu ?!,Come osi!,Hoe durf je?!,Ne cüretle!
MovieSerifText_6a_0020_F,27,,,,,,,
MovieSerifText_6a_0021_M,28,Lachs ist lecker\nund gesund und--,"Salmon is good to eat, good for\nyour health, and—","El salmón está riquísimo,\nes nutritivo y...","Le saumon est délicieux,\nexcellent pour la santé et...","Il salmone è buono da\nmangiare, salutare e...","Zalm is lekker, gezond en...","Somon hem lezzetlidir, hem de\nsağlığına iyi gelir, üstelik—"
MovieSerifText_6a_0021_F,29,,,,,,,
MovieSerifText_6a_0022_M,30,"Wenn er so toll ist, beweise es!","If it's so wonderful, then let's\nsee you prove it.","Si tan estupendo es,\ndemostrádmelo.","Pff ! Si c'est si bon, alors\nprouve-le-moi !","Se è così incvedibile come\ndici, pvovamelo.","Als het zo geweldig is,\nbewijs het dan!","Madem bu kadar harika, o zaman\nkanıtla da görelim."
MovieSerifText_6a_0022_F,31,,,,,,,
MovieSerifText_6a_0024_M,32,"Zeig mal, welche Kräfte\ner freisetzen kann!","Show us its supposed power,\nwon't you?",Enseñadme sus maravillosos\npoderes.,Montre-moi le pouvoir de tes\nsushis dégoûtants !,"Su, avanti, mostvaci pure\nil suo potere.",Laat maar zien welke\nkrachten het heeft!,"Hadi, şu sözde gücünü\ngöster bakalım."
MovieSerifText_6a_0024_F,33,,,,,,,
MovieSerifText_6a_0025_M,34,"Los, Jungs!","Come on, boys.","Chicos,",Les garçons !,"Fovza, ragazzi.","Kom op, jongens!","Haydi, çocuklar."
MovieSerifText_6a_0025_F,35,,,,,,,
MovieSerifText_6a_0026_M,36,Schafft sie fort!,Clean up this rabble for me.,encargaos de esta chusma.,Nettoyez-moi ça.,Metteteli a taceve.,Werk dat gespuis even weg!,Şu ayak takımının\nişini bitirin.
MovieSerifText_6a_0026_F,37,,,,,,,
MovieSerifText_6a_0027_M,38,"Sehr wohl,\nMadame.",Your wish is our command.,Sus deseos son órdenes.,Vos désirs sont des ordres !,Ogni suo desiderio è un ordine.,Uw wil is wet!,Emredersiniz.
MovieSerifText_6a_0027_F,39,,,,,,,
