label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_9b_0001_M,0,Hoheit...,Your Imperial Highness...,"Alteza imperial,",Votre Altesse impériale...,"Vostra Maestà,",Hoogheid...,Majesteleri...
MovieSerifText_9b_0001_F,1,,,,,,,
MovieSerifText_9b_0002_M,2,Es ist zu Ende.,This is the end.,ha llegado el final.,C'est terminé.,è finita.,Dit is het einde...,Buraya kadar.
MovieSerifText_9b_0002_F,3,,,,,,,
MovieSerifText_9b_0003_M,4,Jeder Widerstand\nist zwecklos.,Any resistance is useless.,Es inútil resistirse.,Inutile de résister.,Opporre resistenza non servirà.,Verzet is zinloos.,Direnmenin anlamı yok.
MovieSerifText_9b_0003_F,5,,,,,,,
MovieSerifText_9b_0004_M,6,Bitte ergebt Euch.,Please surrender peacefully.,Rendíos pacíficamente.,"Je vous en conjure,\nrendez les armes.",Arrendetevi pacificamente.,Geeft u zich alstublieft over.,Lütfen direnmeden teslim olun.
MovieSerifText_9b_0004_F,7,,,,,,,
MovieSerifText_9b_0005_M,8,Gemeinsam mit\nSushi Striker Musashi,Together with the sushi striker\nMusashi...,"Con la ayuda del lanzaplatos\nMusashi,",Avec l'aide du sushiste\nMusashi...,"Insieme al guerriero\nsushi Musashi,",Samen met de sushistriker\nMusashi...,Musashi'yle birlikte...
MovieSerifText_9b_0005_F,9,,,"Con la ayuda de la lanzaplatos\nMusashi,",La sushiste Musashi et moi...,"Insieme alla guerriera\nsushi Musashi,",,
MovieSerifText_9b_0006_M,10,können wir von\nvorn beginnen.,we can build anew.,podemos empezar de cero.,... nous pourrons ouvrir une\nnouvelle ère.,ricominceremo da capo.,kunnen we opnieuw beginnen.,her şeye yeniden başlayabiliriz.
MovieSerifText_9b_0006_F,11,,,,,,,
MovieSerifText_9b_0007_M,12,Hoheit?,Highness?,¿Alteza?,Votre Altesse ?,Vostra Maestà?,Hoogheid?,Majesteleri?
MovieSerifText_9b_0007_F,13,,,,,,,
MovieSerifText_9b_0008_M,14,Ich hab Hunger\nauf Sushi...,I'm hungry for sushi...,Tengo hambre de sushi...,J'ai envie de sushis...,Ho fame di sushi...,Ik wil sushi...,Suşiye acıktım...
MovieSerifText_9b_0008_F,15,,,,,,,
