label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Autsch... Mir tut alles weh!,Uuugghhh... I hurt all over...,"Ay, ay... Me duele hasta el alma...",Aaah... J'ai mal de partout...,Uuuggh... Ho dolore ovunque...,AAAUUUUUUU... de pijn...,Uuufff... Her yerim ağrıyor...
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,"Hihi! Mochtest du nicht die harte Tour?\nIss beim nächsten Mal, statt zu saugen!","Haha! You know what they say: no pain,\nno gain! Next time, try tasting your sushi!",Ya sabes lo que dicen: ¡para presumir hay\nque sufrir! Deberías saborear más el sushi.,"Haha, bien fait ! La prochaine fois, prends\ndonc le temps de savourer tes sushis !",Ah ah ah! Chi va piano va sano e va\nlontano! Meglio non ingozzarsi!,Ha! Je weet wat ze zeggen: pijn is fijn!\nGeniet de volgende keer eens van je sushi!,"Haha! Ne derler bilirsin: acı yoksa, kazanç yok!\nBir dahaki sefere suşinin tadına bakmayı dene!"
CharaSerif_01_F,3,,"Hah! You know what they say: no pain,\nno gain! Next time, try tasting your sushi!",,,,,"Hah! Ne derler bilirsin: acı yoksa, kazanç yok!\nBir dahaki sefere suşinin tadına bakmayı dene!"
CharaSerif_02_M,4,\u000E\u0000\u0002\u0002\u0096Mir reicht's! Abgang!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096I've had enough! Kodiak out!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡No te aguanto! ¡Me piro!\u000E\u0000\u0002\u0002d,"\u000E\u0000\u0002\u0002\u0096Assez, je jette l'éponge !\u000E\u0000\u0002\u0002d",\u000E\u0000\u0002\u0002\u0096Ne ho abbastanza! Mi ritiro!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Genoeg! Ik trek me terug!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Yeter artık! Kodiak gidiyor!\u000E\u0000\u0002\u0002d
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,"Huch! Der Schlüssel hier, war das seiner?",Did this belong to him?,"Uy, se le ha caído esto.","Tiens... C'était à lui, ça ?",Era sua questa?,Hè? Liet hij dit nou vallen?,Bu ona mı aitti?
CharaSerif_03_F,7,,Did this belong to him?,,,,,Bu ona mı aitti?
CharaSerif_04_M,8,Hrm... Was der wohl aufschließt?,A key... What do you suppose it unlocks?,Parece una llave. ¿Para qué servirá?,"On dirait une clé... Qu'est-ce qu'elle peut\nbien ouvrir, à ton avis ?",Una chiave... Che cosa aprirà mai?,Een sleutel... Waar zou die voor zijn?,Bir anahtar... Sence neyi açıyor olabilir?
CharaSerif_04_F,9,,,,,,,
