label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Huch! Das ist ja Rio!,Oh... It's Rio.,Ay... Es Rio.,Oh... Voilà Rio.,Oh... È Rio.,O. Rio weer.,Ah... Rio.
CharaSerif_00_F,1,,Oh... It's Rio.,,,,,Ah... Rio.
CharaSerif_01_M,2,"Was liegt an, kleiner Mann?","What's the good word, nerd!","Qué listo eres, pequeñuchi.","Salut, l'ami !","Come butta, nerd!","Niet zo zuur, buur!","N'aber, inek!"
CharaSerif_01_F,3,"Alles fein, Sonnenschein?",,"Qué lista eres, pequeñuchi.","Salut, l'amie !",,,
CharaSerif_02_M,4,"Ist das Suuush auch schön fischig-frisch?\nMit viel Suuushe? Äh, Soße?",How's the soosh today? Extra tasty?\nLots of sauce?,¿Cómo quieres hoy el sushirrín? ¿Picante?\n¿Con mucha salsa?,Comment vont la vie et les shisus ? Bien\nsavoureux ? Bien pimentés comme il faut ?,Com'è il sushame oggi? Gustoserrimo?\nCon litrate di salsa?,Hoe is de soesj vandaag? Extra jammie?\nSappig sausje?,Bugün suş nasıl? Ekstra lezzetli mi?\nBol soslu mu?
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,Du scheinst ja überall zu sein. Sogar tief\nim Herzen des Imperiums. Wer BIST du?,"You seem to be everywhere, even in the\nheart of the Empire. Just who are you?",Estás en todas partes... hasta en el corazón\ndel Imperio. ¿Quién porras eres?,"On tombe partout sur toi, même au cœur\nde l'Empire. QUI es-tu, au juste ?","Si direbbe che tu sia ovunque, persino nel\ncuore dell'Impero. Chi sei tu, esattamente?",Zelfs in het hart van het Keizerrijk komen we\njou nog tegen. Wie ben je toch?,"Her yerde karşımıza çıkıyorsun, hatta\nİmparatorluğun kalbinde bile. Sen kimsin?"
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,"Oh. Ah. Äh. Redet nicht viel drum rum,\ndein kleines Kuscheltierchen, wie?","Wow. Get right to the point, why don'tch?","Qué impacientes sois los chavales de hoy,\n¡directos al grano!","Oh. T'es pas du genre à tourner\nautour du pot, toi.","Wow. Dritto al nocciolo, eh?","Jij laat er geen gras over groeien, hè?",Vay be. Doğrudan konuya giriyorsun ha?
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,"He, wisst ihr was? Wir haben schon lang\nkein Spiel mehr miteinander gespielt!","Hey, I just had a thought! Let's all play\na game together!","Oye, tengo una idea... ¡Podemos jugar\na algo juntos!","Hé, je viens d'avoir une idée !\nSi on jouait ensemble ?","Ehi, mi è appena venuta un'idea! Perché\nnon ci facciamo una partitina?",Maar ik bedacht net iets. Laten we een\nspelletje doen!,"Hey, aklıma bir şey geldi! Hep birlikte\nbir oyun oynayalım!"
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,Wer macht mit?\nAlle machen mit!!,Let's game it up!,¡Una partiduqui rápida!,"Allez, une petite partie, ça peut\npas faire de mal !",Diamo inizio ai giochi!,"Iedereen doet mee! Ook jij, zuurtje!",Hadi oyun oynayalım!
CharaSerif_06_F,13,,,,,,,
