label,index,deu,eng,esp,fra,ita,nld,tur
homeArena_cmn_out_01_M,0,"Komm jederzeit vorbei und zeig,\nwas du alles auf dem Kasten hast!",Come by anytime you wanna test\nyour strength!,¡Vuelve cuando quieras! Me encargaré\nde ponerte a prueba.,"Si tu as envie de tester ta force, c'est ici\nqu'il faut venir !","Bene, torna pure per testare la tua forza!",Oké! Kom nog eens langs om je kracht te\ntesten!,Gücünü sınamak istediğinde yine uğra!
homeArena_cmn_out_01_F,1,,,,,,,
homeArena_cmn_in_01_M,2,"Hallo, Musashi!\nWillkommen in der Duell-Arena!","Sup, Musashi! Welcome to the Arena!","¡Bienvenido al coliseo, Musashi!","Salut, Musashi ! Bienvenue à l'arène !","Ciao, Musashi! Ti do il benvenuto all'Arena!","Welkom in de arena, Musashi!","Naber, Musashi! Arena'ya hoş geldin!"
homeArena_cmn_in_01_F,3,,,"¡Bienvenida al coliseo, Musashi!",,,,
homeArena_01_01_M,4,Willkommen in der Duell-Arena! Hier kannst\ndu \u000E\u0000\u0003\u0004껿＀Duelle gegen andere Spieler\u000E\u0000\u0003\u0004\u0000＀ bestreiten!,"Welcome to the Arena, where you can take\non other strikers in \u000E\u0000\u0003\u0004쳿Ｏmultiplayer \u000E\u0000\u0003\u0004\u0000＀sushi battles!",¡Bienvenido al coliseo! Aquí puedes medirte\na otros jugadores en combates \u000E\u0000\u0003\u0004껿＀multijugador\u000E\u0000\u0003\u0004\u0000＀.,"Ici, tu peux te mesurer à d'autres sushistes\ndans des combats \u000E\u0000\u0003\u0004껿＀multijoueur \u000E\u0000\u0003\u0004\u0000＀!",Benvenuto all'Arena! Qui puoi affrontare\nbattaglie \u000E\u0000\u0003\u0004껿＀multigiocatore \u000E\u0000\u0003\u0004\u0000＀con altri guerrieri!,Welkom in de arena! Hier kun je \u000E\u0000\u0003\u0004껿＀multiplayer-\ngevechten\u000E\u0000\u0003\u0004\u0000＀ houden met andere spelers.,Diğer vuruculara karşı \u000E\u0000\u0003\u0004쳿Ｏçok oyunculu \u000E\u0000\u0003\u0004\u0000＀suşi\nsavaşları yapabileceğin Arena'ya hoş geldin!
homeArena_01_01_F,5,,,¡Bienvenida al coliseo! Aquí puedes medirte\na otros jugadores en combates \u000E\u0000\u0003\u0004껿＀multijugador\u000E\u0000\u0003\u0004\u0000＀.,,Benvenuta all'Arena! Qui puoi affrontare\nbattaglie \u000E\u0000\u0003\u0004껿＀multigiocatore \u000E\u0000\u0003\u0004\u0000＀con altri guerrieri!,,
homeArena_01_02_M,6,"Eine Sonderregel gilt dabei, damit es\nauch fair zugeht. Ist aber ganz einfach!",Just to make sure we have a fair fight here...,"Para que el combate sea justo,\ntenemos una norma especial.",Pour que le combat soit juste...,"Quindi, perché i guerrieri sushi possano\ncombattere ad armi pari nell'Arena...",We willen graag dat de gevechten\neerlijk verlopen.,Savaşların adil olması için...
homeArena_01_02_F,7,,,,,,,
homeArena_01_03_M,8,"Alle Sushi-Geister, deine und die des\nGegners, haben in Duellen \u000E\u0000\u0003\u0004껿＀Level 30\u000E\u0000\u0003\u0004\u0000＀!","Whatever you were at before, here we set\nyou and your sushi sprites to level \u000E\u0000\u0003\u0004쳿Ｏ30\u000E\u0000\u0003\u0004\u0000＀!",¡Todos los lanzaplatos y sus genios\ncomienzan en el nivel \u000E\u0000\u0003\u0004껿＀30\u000E\u0000\u0003\u0004\u0000＀! ¿A que mola?,"Quels que soient ton niveau et celui de ta\nsushinité, vous êtes maintenant au niveau \u000E\u0000\u0003\u0004껿＀30\u000E\u0000\u0003\u0004\u0000＀.",... il tuo livello e quello dei tuoi spiriti del\nsushi verranno portati a \u000E\u0000\u0003\u0004껿＀30\u000E\u0000\u0003\u0004\u0000＀!,Daarom zijn de niveaus van jou en je\nsushigami hier altijd \u000E\u0000\u0003\u0004껿＀30\u000E\u0000\u0003\u0004\u0000＀.,"Önceden kaç seviyede olursan ol, burada\nseni ve suşi ruhlarını seviye \u000E\u0000\u0003\u0004쳿Ｏ30\u000E\u0000\u0003\u0004\u0000＀'a ayarlarız!"
homeArena_01_03_F,9,,,,,,,
homeArena_01_04_M,10,Also dann! Geister-Team festlegen\nund hinein ins Vergnügen!,Got your Sprite Order all set?\nThen here we go!,¿Ya has organizado tu equipo?\n¡Pues vamos allá!,"L'ordre de tes esprits te convient ?\nDans ce cas, on peut commencer !",Hai impostato l'ordine dei tuoi spiriti\ndel sushi? Allora si parte!,Is je team er klaar voor?,Ruh Dizilimini ayarladın mı?\nO zaman başlıyoruz!
homeArena_01_04_F,11,,,,,,,
homeArena_02_01_M,12,Willkommen in der Duell-Arena!\nLust auf ein Kämpfchen?,"Welcome to the Arena! You're up for\na multiplayer battle, right?!",¡Bienvenido al coliseo! ¿Estás listo para\nparticipar en un combate multijugador?,"Bienvenue à l'arène !\nUn combat multijoueur, ça te dit ?",Benvenuto all'Arena! Sei carico per affrontare\nbattaglie multigiocatore?,Welkom in de arena! Heb je zin in een\nmultiplayergevecht?,"Arena'ya hoş geldin! Çok oyunculu\nbir savaşa hazırsın, değil mi?!"
homeArena_02_01_F,13,,,¡Bienvenida al coliseo! ¿Estás lista para\nparticipar en un combate multijugador?,,Benvenuta all'Arena! Sei carica per affrontare\nbattaglie multigiocatore?,,
homeArena_02_02_M,14,Oh! \u000E\u0000\u0003\u0004껿＀In all deinen Teams \u000E\u0000\u0003\u0004\u0000＀ist je mindestens\nein \u000E\u0000\u0003\u0004껿＀in Spieler-Duellen nicht erlaubter \u000E\u0000\u0003\u0004\u0000＀Geist.,Oops... \u000E\u0000\u0003\u0004쳿ＯAll three of your sushi sprite sets\n\u000E\u0000\u0003\u0004\u0000＀have \u000E\u0000\u0003\u0004쳿Ｏa sprite you can't use here\u000E\u0000\u0003\u0004\u0000＀.,Uy... Tus \u000E\u0000\u0003\u0004껿＀tres equipos de genios \u000E\u0000\u0003\u0004\u0000＀incluyen\nal menos \u000E\u0000\u0003\u0004껿＀uno que no puede usarse\u000E\u0000\u0003\u0004\u0000＀ aquí.,Oh-ho... \u000E\u0000\u0003\u0004껿＀Toutes tes équipes de sushinités\u000E\u0000\u0003\u0004\u0000＀\nen comportent au moins \u000E\u0000\u0003\u0004껿＀une inutilisable ici\u000E\u0000\u0003\u0004\u0000＀.,\u000E\u0000\u0003\u0004껿＀Nei tuoi 3 set di spiriti del sushi \u000E\u0000\u0003\u0004\u0000＀ce n'è uno\nche \u000E\u0000\u0003\u0004껿＀non puoi usare qui\u000E\u0000\u0003\u0004\u0000＀...,Huh? Al \u000E\u0000\u0003\u0004쳿Ｏje teams\u000E\u0000\u0003\u0004\u0000＀ hebben een sushigami die\nniet \u000E\u0000\u0003\u0004쳿Ｏis toegestaan in multiplayergevechten\u000E\u0000\u0003\u0004\u0000＀.,Hay aksi... \u000E\u0000\u0003\u0004쳿ＯSuşi ruhu takımlarının üçünde de\n\u000E\u0000\u0003\u0004\u0000＀içinde \u000E\u0000\u0003\u0004쳿Ｏburada kullanamayacağın bir ruh var\u000E\u0000\u0003\u0004\u0000＀.
homeArena_02_02_F,15,,,,,,,
homeArena_02_03_M,16,"So kannst du keine Duelle bestreiten.\nEntschuldige, sind eben die Regeln...","Hmm, I guess I have to turn you away.\nSorry 'bout that...","No puedo dejarte salir a luchar así.\nLo siento, ¿eh?","Hmm... Du coup, je ne peux pas te laisser\ncombattre, désolé.",Purtroppo non posso lasciarti combattere.\nMi spiace.,"Zo kun je niet deelnemen aan een gevecht.\nSorry, dat zijn de regels.","Hmm, sanırım seni geri çevirmek zorundayım.\nKusura bakma..."
homeArena_02_03_F,17,,,,,,,
homeArena_02_04_M,18,"Wie wär's, du änderst das schnell\nim Menü unter „\u000E\u0000\u0003\u0004ﾑ＞Geister-Team\u000E\u0000\u0003\u0004\u0000＀“?",Maybe you could go into \u000E\u0000\u0003\u0004ﾑ＞Sprite Order\u000E\u0000\u0003\u0004\u0000＀ and\ntake out the sushi sprites you can't use?,Puedes reorganizar tus equipos para quitar\nlos genios que no puedas usar en \u000E\u0000\u0003\u0004ﾑ＞Equipo\u000E\u0000\u0003\u0004\u0000＀.,"Et si tu accédais à l'\u000E\u0000\u0003\u0004ﾑ＞ordre des esprits\u000E\u0000\u0003\u0004\u0000＀, pour\nretirer ceux que tu ne peux pas utiliser ?","Però potresti togliere gli spiriti del sushi che\nnon puoi usare da ""\u000E\u0000\u0003\u0004ﾑ＞Ordine spiriti\u000E\u0000\u0003\u0004\u0000＀"".",Je kunt de niet toegestane sushigami uit je\nteams halen onder \u000E\u0000\u0003\u0004ﾑ＞TEAMINDELING\u000E\u0000\u0003\u0004\u0000＀.,Belki \u000E\u0000\u0003\u0004ﾑ＞Ruh Dizilimi\u000E\u0000\u0003\u0004\u0000＀ne girip\nkullanamadığın suşi ruhlarını çıkarabilirsin?
homeArena_02_04_F,19,,,,,,,
