label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,"Hurra! Da ist er ja, der Geisterschrein!",All right! A sushi sprite shrine!,"¡Aaah, qué bien! ¡Un templo de los genios!","Chouette, le sanctuaire d'une sushinité !",Bene! Un tempio del sushi!,Hoera! Een sushigami-tempel!,Harika! Bir suşi ruhu tapınağı!
CharaSerif_00_F,1,,All right! A sushi sprite shrine!,,,,,Harika! Bir suşi ruhu tapınağı!
CharaSerif_01_M,2,\u000E\u0000\u0002\u0002\u0096Stehenbleiben!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Waaait!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡Alto ahí!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Hop hop hop ! Une seconde !\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Alto là!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Halt! Staan blijven!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Durun!\u000E\u0000\u0002\u0002d
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,Dieser Schrein gehört uns!\nWir... schnauf... Wir waren lange vor dir da!,We saw this shrine first. The early bird\ngets the worm!,Nosotros lo hemos visto antes.\n¡Y aquí se respeta el orden!,"Le sanctuaire appartient à ceux qui l'ont vu\nles premiers. En l'occurrence, nous.",Questo tempio lo abbiamo trovato prima noi.\nChi prima arriva meglio alloggia!,"Wij hebben die tempel als eerste gezien, dus\nhij is van ons.",Bu tapınağı ilk biz gördük. Erken kalkan\nkurt kapar!
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,Was? Aber du hast mich doch\ngerade erst überholt!,"No, but I just saw you run past me.\nI was clearly here first.","Lo habréis visto antes, pero, lo que es llegar,\nyo he sido el primero. Respeta tú el orden.",J'étais là d'abord. Vous venez de passer\ndevant moi en courant.,"Eh no... Siete arrivati solo adesso, miei cari!\nCi sono prima io!",Nietes! Je komt net aangelopen. Ik was hier\neerder!,"Hayır, az önce yanımdan koşup geçtiğini gördüm.\nAçıkça ilk ben buradaydım."
CharaSerif_03_F,7,,"No, but I just saw you run past me.\nI was clearly here first.","Lo habréis visto antes, pero, lo que es llegar,\nyo he sido la primera. Respeta tú el orden.",,,,"Hayır, az önce yanımdan koşup geçtiğini gördüm.\nAçıkça ilk ben buradaydım."
CharaSerif_04_M,8,Gar nicht wahr! Hab ich gar nicht!\nUnd hat auch keiner nicht gesehen!,"Less complaining, more confronting!\nIf you were here first, prove it—in battle!","Esto se resuelve fácilmente a platazos,\n¡así que menos lloriquear y más combatir!",Tu étais là avant nous ?\nProuve-le... en combattant !,Ehi... Piantala con le rimostranze! Ho detto\nche è nostro e basta. In guardia!,"Niet zo'n grote mond, jij! Ik zal je wel even\neen lesje leren!","Az şikâyet, çok yüzleşme!\nİlk sen geldiysen, kanıtla—dövüşte!"
CharaSerif_04_F,9,,,,,,,
