label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Fantastös! Dafür verdienst du einen Prezzo!,Zing-a-rama! You deserve a prezzo for that!,¡Superfantástico! Te mereces un premiuchi.,Bien ouéj ! T'as mérité un p'tit cadeau !,"Zigzarama! Ti spetta troppo un premio, bello!",Sodeju! Daar verdien je wel een beloninkje\nvoor!,Şahane-rama! Buna bir\nödülcük yakışır!
CharaSerif_00_F,1,,,,,"Zigzarama! Ti spetta troppo un premio, bella!",,
CharaSerif_10_M,2,\u000E\u0000\u0003\u0004ﾑ＞Tempo-Rädchen\u000E\u0000\u0003\u0004\u0000＀ erhalten!,You got a \u000E\u0000\u0003\u0004ﾑ＞Variable Gear\u000E\u0000\u0003\u0004\u0000＀!,¡Has obtenido un \u000E\u0000\u0003\u0004ﾑ＞piñón variable\u000E\u0000\u0003\u0004\u0000＀!,Vous avez obtenu un \u000E\u0000\u0003\u0004ﾑ＞régulateur variable\u000E\u0000\u0003\u0004\u0000＀ !,Hai ottenuto una \u000E\u0000\u0003\u0004ﾑ＞rotella rapida\u000E\u0000\u0003\u0004\u0000＀!,Je hebt een \u000E\u0000\u0003\u0004ﾑ＞snel wiel \u000E\u0000\u0003\u0004\u0000＀ontvangen!,Bir \u000E\u0000\u0003\u0004ﾑ＞Değişken Dişli\u000E\u0000\u0003\u0004\u0000＀ aldın!
CharaSerif_10_F,3,,,,,,,
CharaSerif_01_M,4,"Sag mal, wer BIST denn du nun eigentlich?",Who the heck ARE you?,¿Se puede saber quién porras eres?,"Hé, tu veux bien nous dire qui t'es ?",Ma si può sapere chi sei?,Wie ben jij?,Sen de KİMSİN?
CharaSerif_01_F,5,,Who the heck ARE you?,,,,,Sen de KİMSİN?
CharaSerif_02_M,6,"Genau! Wir haben dir was zu essen gegeben,\naber du hast dich nicht mal vorgestellt.","Yes, we gave you food, and you haven't\neven introduced yourself.","Eso, te dimos de comer y ni siquiera te has\npresentado.","Oui, la moindre des politesses serait de te\nprésenter à ceux qui t'ont nourri.","Già, ti abbiamo dato da mangiare e non ti sei\nnemmeno presentato.",Ja! We hebben je uitstekend eten gegeven\nen jij vertelt ons niet eens je naam!,"Evet, sana yemek verdik ama\nkendini bile tanıtmadın."
CharaSerif_02_F,7,,,,,,,
CharaSerif_03_M,8,"Super, dass ihr fragt! Super, hier zu sein!\nMeine Hamen und Derren, ich biiiiin...","SO glad you asked! SO great to be here!\nLadlemen and gennies, introducing...","¡Muy observador, señor genio! Permítanme\npresentarles al único, inimitable, inigualable...","Oh yeah ! Vous faites bien de demander !\nLes filles, les gars, vous avez d'vant vous...","Grazie per la domanda! Che meraviglia essere\nqui! Ledis end gentlemen, ecco a voi...","Superfijn dat je dat even vraagt. Super.\nDames en heren, een warm applaus voor...","Sorduğuna ÇOOOK sevindim! Burası harika!\nKepçebeyler ve cinhanımlar, karşınızda..."
CharaSerif_03_F,9,,,,,,,
CharaSerif_04_M,10,\u000E\u0000\u0002\u0002\u0096Nein! Stopp! Schnitt!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096No! All wrong! CUT!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡No! ¡Fatal todo! ¡CORTEN!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Non ! Ça va pas ! COUPEZ !\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Stop! Fermate tutto! Stooop!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Nee! Fout! Kappen!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Hayır! Hepsi yanlış! KES!\u000E\u0000\u0002\u0002d
CharaSerif_04_F,11,,,,,,,
CharaSerif_05_M,12,Schnitt? Bin ich hier im falschen Film?,Cut...what? Corners?,¿Qué quiere que cortemos? ¿El bacalao?,Hein ? Quoi ? Qu'est-ce qu'il se passe ?,Eeeh? Ma con chi parla?,Kappen? Fout?,Kes... neyi? Köşeleri mi?
CharaSerif_05_F,13,,,,,,,
CharaSerif_06_M,14,"\u000E\u0000\u0002\u0002\u0096Ich luss mos, zackig, zackig!\u000E\u0000\u0002\u0002d","\u000E\u0000\u0002\u0002\u0096To Giroppon, and step on it!\u000E\u0000\u0002\u0002d",\u000E\u0000\u0002\u0002\u0096¡A Giroppon sin más tardar!\u000E\u0000\u0002\u0002d,"\u000E\u0000\u0002\u0002\u0096À Giroppon, et en vitesse !\u000E\u0000\u0002\u0002d","\u000E\u0000\u0002\u0002\u0096A Giroppon, a tutta birraaa!\u000E\u0000\u0002\u0002d",\u000E\u0000\u0002\u0002\u0096't Is de hoogste tijd!\u000E\u0000\u0002\u0002d,"\u000E\u0000\u0002\u0002\u0096Giroppon'a, bas gaza!\u000E\u0000\u0002\u0002d"
CharaSerif_06_F,15,,,,,,,
CharaSerif_07_M,16,"Tschüssi, und nicht im Trüben fischen, ja?",Catch and release ya later!,¡Hasta más ver!,À la prochaine... de vélo !,"Ciao, belli! Ci si!",Leuk gebabbeld! Toedels!,Rastgele! Sonra görüşürüz!
CharaSerif_07_F,17,,,,,,,
CharaSerif_08_M,18,Was war das denn für ein Film...?,What just happened?,¿Estoy despierto?...,Mais... Mais... J'ai rien compris !,Non ci ho capito niente...,Wat moest dat nou weer voorstellen?,Az önce ne oldu?
CharaSerif_08_F,19,,What just happened?,¿Estoy despierta?...,,,,Az önce ne oldu?
