label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,"Ich grüße dich, Musashi. Dass du uns\ngefunden hast, zeugt von deinen Qualitäten!","There you are, Musashi. It seems we can't\ngo anywhere without you showing up.","¡Hombre, Musashi! Estás en todas partes.\n¿Es que nos has cogido cariño?","Te voilà, Musashi. Tu nous suis à la trace,\non dirait.","Eccoti qui di nuovo, Musashi. Dove va\nl'esercito imperiale, arrivi sempre anche tu.","Daar ben je dan, Musashi. Overal waar\nkeizerlijke soldaten zijn, ben jij ook.","İşte buradasın, Musashi. Sen ortaya çıkmadan\nhiçbir yere gidemiyoruz galiba."
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,(Ich musste doch bloß all den\nSoldaten hinterherlaufen...),(So what? I can't help it if I have a nose\nfor sushi sprites.),"Más bien diría que donde hay un genio\ndel sushi, allí voy yo.",(Pff... J'y peux rien si j'ai du flair pour\ntrouver des sushinités...),"(Beh, a me suona meglio dire che dove c'è\nuno spirto del sushi c'è Musashi...)","(Bijna goed. Overal waar sushigami zijn, ben\nik ook!)",(Ne olmuş yani? Suşi ruhlarının kokusunu\nuzaktan alıyorsam ne yapayım.)
CharaSerif_01_F,3,,(So what? I can't help it if I have a nose\nfor sushi sprites.),,,,,(Ne olmuş yani? Suşi ruhlarının kokusunu\nuzaktan alıyorsam ne yapayım.)
CharaSerif_02_M,4,"Danke für die Blumen! Sag mal, gibt's hier\nvielleicht auch tolle Sushi-Geister?",Don't mind me! Let me have the sushi sprite\naround here and I'll be out of your way!,"Y algo me dice que todos hemos venido\na lo mismo, ¿a que sí?","Alors... il y a encore une sushinité dans\nle coin, pas vrai ?","Ragazzi, poche chiacchiere. Consegnatemi\nlo spirito e vi lascio in pace, lo prometto.","Zeg eens, zit er hier ergens een sushigami?","Beni boş ver! Buradaki suşi ruhunu bana ver,\nben de yolundan çekileyim!"
CharaSerif_02_F,5,,Don't mind me! Let me have the sushi sprite\naround here and I'll be out of your way!,,,,,"Beni boş ver! Buradaki suşi ruhunu bana ver,\nben de yolundan çekileyim!"
CharaSerif_03_M,6,Hmpf! Völlig ausgeschlossen. Nicht einen.\nBESONDERS nicht in jenem Schrein dort!,"We are in fact searching for a sushi shrine,\nbut that's all you get!","Estamos buscando un templo de sushi,\npero hasta ahí puedo leer.",On est en train de chercher son sanctuaire...\nmais je ne t'en dirai pas plus !,"Umpf... Stiamo cercando un tempio del sushi,\nma non ti dirò niente a riguardo!","Misschien. We zijn op zoek naar een\nsushigami-tempel, maar meer vertel ik je niet.","Evet, bir Suşi Tapınağı arıyoruz;\nama alacağın bilgi bu kadar!"
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,"Das hat dich überzeugt, wie?\nUnd jetzt geh, sonst werd ich ungemütlich!",Unless you think you have what it takes\nto defeat me!,"Si quieres más información, ¡tendrás que\nderrotarme!",À moins que tu ne penses réussir\nà me vaincre !,"Perciò, se vuoi sapere qualcosa, dovrai\nsconfiggermi!",Tenzij je denkt dat je me kunt verslaan!,Yoksa beni yenebilecek gücün olduğunu mu\nsanıyorsun?!
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,(Oje... Der kann ja schlechter lügen als ich!),(But... You already told me what I wanted\nto know...),(Pfff... Si ya me ha contado todo lo que\nquería saber...),(Mais... il m'a déjà dit tout ce que je voulais\nsavoir...),(Mi hai già detto praticamente tutto...\nContento tu...),(Sjongejonge. Je hebt me al verteld wat ik\nwilde weten...),(Ama... Zaten bilmek istediğim şeyi\nbana söyledin...)
CharaSerif_05_F,11,,(But... You already told me what I wanted\nto know...),,,,,(Ama... Zaten bilmek istediğim şeyi\nbana söyledin...)
