label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,"Na so was! Das ist ja Musashi!\nZurücktreten, den werd ich sogleich...",Hey... Aren't you Musashi?,"Oye, ¿tú no eres Musashi?",Dis... Tu serais pas Musashi ?,Cosa?! Tu non sei Musashi?,Wat?! Dus jij bent Musashi?,Hey... Sen Musashi değil misin?
CharaSerif_00_F,1,"Na so was! Das ist ja Musashi!\nZurücktreten, die werd ich sogleich...",,,,,,
CharaSerif_01_M,2,"Halt, Herr Kommandant! Musashi könnte uns\ndoch helfen! Sie wissen schon, mit dem...",Sir! This could be just the break we need!,¡Señor! ¡Este mequetrefe es justo\nlo que necesitamos!,Chef ! C'est exactement ce dont\non avait besoin !,Capitano! Musashi potrebbe aiutarci...,Kapitein! Kan die Musashi ons niet helpen?,"Komutanım! Bu, aradığımız fırsat olabilir!"
CharaSerif_01_F,3,,,¡Señor! ¡Esta mequetrefe es justo\nlo que necesitamos!,,,,
CharaSerif_02_M,4,"Grrr, stimmt schon... Er könnte uns\ntatsächlich helfen mit dem...","Grrr... Very well, then.",Grrr... De acuerdo.,Grrr... Soit.,Grrr... Non abbiamo scelta...,Hmm... Geen slecht idee.,Grr... Pekâlâ öyleyse.
CharaSerif_02_F,5,"Grrr, stimmt schon... Sie könnte uns\ntatsächlich helfen mit dem...",,,,,,
CharaSerif_03_M,6,...Mit dem WAS? Sagt schon.\nJetzt bin ich total neugierig geworden.,What's going on with you two?,"¿De qué va esto, si se puede saber?","Un problème, les gars ?",Di cosa parlate?,Helpen? Waar hebben jullie het over?,Siz ikinize ne oluyor?
CharaSerif_03_F,7,,What's going on with you two?,,,,,Siz ikinize ne oluyor?
CharaSerif_04_M,8,"Grmpf. Nicht lachen, aber es ist so...\nUns ist ein Sushi-Geist abhandengekommen.","Though it galls me to admit it, our sushi\nsprite is missing. We need you to find it.","Me joroba admitirlo, pero nuestro genio ha\ndesaparecido. Tú nos ayudarás a encontrarlo.","Ça me peine de l'admettre, mais notre sushinité\na disparu. Il faudrait que tu la retrouves.","Mh, ecco... il nostro spirito del sushi è\nsparito. Dovresti aiutarci a trovarlo.",Onze sushigami is weg. Niet lachen! Jij kunt\nons helpen zoeken.,İtiraf etmesi zor ama suşi ruhumuz\nkayboldu. Onu bulmana ihtiyacımız var.
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,Hä? Das ist doch nicht zum Lachen!\nSo was ist total schlimm!,Huh?! Are you for real?!,"Vamos, que ni te planteas pedírmelo\npor las buenas...",Hein ?! Tu plaisantes !,Eh?! Proprio a me lo chiedi?!,Huh? Waarom zou ik?,Ha?! Ciddi misin?!
CharaSerif_05_F,11,,Huh?! Are you for real?!,,,,,Ha?! Ciddi misin?!
CharaSerif_06_M,12,Wenigstens verstehst du uns. Jedenfalls\nsieht besagter Geist gerne bei Kämpfen zu.,Our best lead right now is that the sprite\nenjoys watching sushi battles.,Lo único que tenemos claro es que al genio\nle encanta ver combates de sushi.,"Une chose est sûre, notre sushinité aime\nregarder des combats de sushis.",Ascolta. Sappiamo che è uno spirito che\nama osservare le battaglie di sushi.,Die sushigami houdt er namelijk van om naar\nsushigevechten te kijken.,"Şu anki en iyi ipucumuz, ruhun\nsuşi dövüşlerini izlemeyi sevmesi."
CharaSerif_06_F,13,,,,,,,
CharaSerif_07_M,14,"Darum planen wir, ihn mit bombastischen\nDuellen aus der Reserve zu locken!",Which is where you come in. Fight my\nsquad! And make it look good!,Y ahí es donde tú entras en escena. Tu papel\nconsiste en luchar contra mis hombres.,Et c'est là que tu peux nous aider. Affronte\nmon escouade dans un combat passionnant !,Ed è qui che entri in gioco tu. Preparati a\ncombattere una battaglia con i miei uomini!,Daarom gaan we hem uit de tent lokken met\neen paar stevige gevechten!,İşte sen burada devreye giriyorsun. Ekibimle\ndövüş! Hem de havalı görünsün!
CharaSerif_07_F,15,,,,,,,
