label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Noch mehr von denen?!\nWie viele gibt's denn davon?!,More of them?! There's no end to this!,¡¿Aún hay más?! ¡Esto no acaba nunca!,Encore ? Mais ça n'en finira jamais !,Altri?! Ma non finiscono mai!,Nog meer? Er komt geen eind aan!,Daha mı var?! Bunun sonu yok!
CharaSerif_00_F,1,,More of them?! There's no end to this!,,,,,Daha mı var?! Bunun sonu yok!
CharaSerif_01_M,2,"Vorsicht, Musashi. Dies sind die vier\nstärksten Offiziere der Kaiserwache.","Careful, Musashi. These are the Imperial\nGuard's four most fearsome officers.","No te despistes, Musashi: son los cuatro\noficiales más temibles de la guardia imperial.","Prudence, tu fais face aux quatre officiers\nles plus redoutables de la garde impériale.","Attenzione, Musashi. Questi sono gli ufficiali\npiù pericolosi della Guardia imperiale.","Voorzichtig, Musashi. Dat zijn de vier\nvreeswekkendste officieren van de garde.","Dikkatli ol, Musashi. Bunlar İmparatorluk\nMuhafızları'nın en korkutucu dört subayı."
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,"Jubay! Lauf du vor bis zum Kaiser.\nVersuche, ihn zur Einsicht zu bringen!","Jubay, you go ahead to the Emperor.\nSee if you can convince him to surrender.","Jubay, busca al emperador e intenta\nconvencerlo de que se rinda.","Continue sans nous et va voir l'empereur,\nJubay. Essaie de le convaincre de se rendre.","Jubay, tu recati dall'Imperatore e cerca di\nconvincerlo ad arrendersi.","Jubay, ga alvast naar de keizer. Kijk of je\nhem ertoe kunt bewegen zich over te geven.","Jubay, sen İmparator'un yanına önden git.\nOnu teslim olmaya ikna edebilir misin bak."
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,"Wenn ihn jemand zu überzeugen vermag,\ndann bist es schließlich du.","If anyone can sway him, it will be you.","Si existe alguien capaz de persuadirlo,\nese eres tú.","Si quelqu'un peut le faire plier, c'est toi.","Se qualcuno può, quello sei tu.","Als iemand het kan, ben jij het.","Onu fikrinden döndürebilecek\nbiri varsa, o da sensin."
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,"Genau! Alles Gute, Papa!\nDas schaffst du ganz bestimmt!","Good luck, Dad! I believe in you!","¡Suerte, papá! ¡Confío en ti!","Bonne chance, papa ! Tu vas y arriver !","Buona fortuna, papà! Ho fiducia in te!","Succes, pap! Ik geloof in je!","Bol şans, baba! Sana inanıyorum!"
CharaSerif_04_F,9,,"Good luck, Dad! I believe in you!",,,,,"Bol şans, baba! Sana inanıyorum!"
CharaSerif_05_M,10,"Puh... Gut, ich will es versuchen.",Why not? It can't hurt.,Está bien. Vale la pena intentarlo.,"Ça vaut le coup d'essayer, en tout cas.",D'accordo. Vale la pena tentare.,"Waarom niet? Baat het niet, dan schaadt het\nniet.",Neden olmasın? Zarar vermez.
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,"So, ihr Gestalten. Und jetzt zu uns!\nKommt, wenn ihr euch traut!!",Now that it's just us... Come at me!,Por fin solos... ¡Venid a por mí\nsi os atrevéis!,Maintenant que nous sommes entre nous...\nVenez si vous avez du cran !,Finalmente soli. Fatevi sotto!,"Zo, nu heb ik jullie voor mij alleen. Ik lust\njullie rauw!",Artık baş başayız... Üstüme gel!
CharaSerif_06_F,13,,Now that it's just us... Come at me!,,,,,Artık baş başayız... Üstüme gel!
