label,index,deu,eng,esp,fra,ita,nld,tur
stageEndM004_01_M,0,"Du bist bereit, Musashi.\nIch will dir etwas schenken.","Musashi, I think you're ready now to\nhave this.","Musashi, creo que ya estás preparado\npara poseer esto.","Musashi, je crois que tu es désormais assez\nexpérimenté pour que je te confie ceci.","Musashi, credo tu sia pronto\nper avere questo.","Musashi, ik denk dat ik dit nu wel aan jou\nkan geven.","Musashi, bence artık bunu\nalmaya hazırsın."
stageEndM004_01_F,1,,,"Musashi, creo que ya estás preparada\npara poseer esto.","Musashi, je crois que tu es désormais assez\nexpérimentée pour que je te confie ceci.","Musashi, credo tu sia pronta\nper avere questo.",,
stageEndM004_02_M,2,"Hui! Wow, danke!","Whoa! Cool, thanks!",¡Ostras! ¡Gracias!,"Ouah ! Trop bien, merci !","Accidenti! Forte, grazie!","Wauw, cool! Dank je!","Vay! Harika, teşekkürler!"
stageEndM004_02_F,3,,"Whoa! Cool, thanks!",,,,,"Vay! Harika, teşekkürler!"
stageEndM004_03_M,4,Du hast die \u000E\u0000\u0003\u0004ﾑ＞Striker-Schrift \u000E\u0000\u0003\u0004\u0000＀erhalten!,You got the \u000E\u0000\u0003\u0004ﾑ＞Secret Striker Scroll\u000E\u0000\u0003\u0004\u0000＀!,¡Has obtenido el \u000E\u0000\u0003\u0004ﾑ＞papiro secreto\u000E\u0000\u0003\u0004\u0000＀!,Vous avez obtenu le \u000E\u0000\u0003\u0004ﾑ＞parchemin\nsecret\u000E\u0000\u0003\u0004\u0000＀ du sushiste !,Hai ottenuto la \u000E\u0000\u0003\u0004ﾑ＞Pergamena segreta\u000E\u0000\u0003\u0004\u0000＀!,Je hebt het \u000E\u0000\u0003\u0004ﾑ＞handboek \u000E\u0000\u0003\u0004\u0000＀gekregen!,\u000E\u0000\u0003\u0004ﾑ＞Görünmez Vurucu Tomarı\u000E\u0000\u0003\u0004\u0000＀'nı aldın!
stageEndM004_03_F,5,,,,,,,
stageEndM004_04_M,6,"Bestes Geschenk aller Zeiten!\nAber, äh... Was ist das eigentlich, Jinrai?",Score! So uh...what is it?,¡Toma ya! Por cierto...\n¿esto qué es?,"C'est le plus beau cadeau de toute\nma vie ! Au fait, euh... C'est quoi ?",Una... falena di seta? Che cos'è?,"Gaaf, man! Maarreh... wat is het?",Süper! Ee... bu ne?
stageEndM004_04_F,7,,Score! So uh...what is it?,,,,,Süper! Ee... bu ne?
stageEndM004_05_M,8,Oje. Sushi-Kämpfe sind eine komplizierte\nSache. Du musst noch viel darüber lernen.,*sigh* Sushi battles are very complex.\nThere's a lot you don't know about them.,Ay... Verás: hay muchas cosas que aún\nno sabes sobre los combates de sushi.,"Tu sais, les combats de sushis, c'est pas de\nla tarte. Tu as encore beaucoup à apprendre.",Sigh... Le battaglie di sushi sono complesse.\nDevi ancora apprendere molto a riguardo.,Sushigevechten kunnen ingewikkeld zijn.\nEr is nog veel wat jij moet leren.,*iç çeker* Suşi savaşları çok karmaşıktır.\nOnlar hakkında bilmediğin çok şey var.
stageEndM004_05_F,9,,,,,,,
stageEndM004_06_M,10,"Diese Schriftrolle birgt geheimes Wissen,\nüberliefert seit etlichen Generationen.","This contains secret knowledge of advanced\ntechniques, handed down through the ages.",Este papiro contiene técnicas avanzadas\ntransmitidas de generación en generación.,Ce parchemin recèle des informations\nprécieuses sur des techniques ancestrales !,"Nella pergamena troverai informazioni su\ntecniche avanzate, tramandate da secoli.",Dit oude handboek bevat geheime\ntechnieken voor gevorderden.,"Bu, çağlar boyunca aktarılan ileri\ntekniklere dair gizli bilgileri içerir."
stageEndM004_06_F,11,,,,,,,
stageEndM004_07_M,12,Also lerne! Wir beginnen mit den\n\u000E\u0000\u0003\u0004ﾑ＞8 Ewigen Sushi Striker-Regeln\u000E\u0000\u0003\u0004\u0000＀!,Begin by reviewing the \u000E\u0000\u0003\u0004ﾑ＞Eight Precepts of\nSushi Striking\u000E\u0000\u0003\u0004\u0000＀.,"Para empezar, estúdiate \u000E\u0000\u0003\u0004ﾑ＞los 8 principios\ndel lanzaplatos de sushi\u000E\u0000\u0003\u0004\u0000＀.",Commence par te familiariser avec\n\u000E\u0000\u0003\u0004ﾑ＞la voie du sushi\u000E\u0000\u0003\u0004\u0000＀.,Comincia a studiarti le \u000E\u0000\u0003\u0004ﾑ＞8 regole\ndel guerriero sushi\u000E\u0000\u0003\u0004\u0000＀.,Begin maar met het lezen van de\n\u000E\u0000\u0003\u0004ﾑ＞acht basisregels voor sushistrikers\u000E\u0000\u0003\u0004\u0000＀.,\u000E\u0000\u0003\u0004ﾑ＞Suşi Vuruculuğunun Sekiz\nİlkesi\u000E\u0000\u0003\u0004\u0000＀'ni gözden geçirerek başla.
stageEndM004_07_F,13,,,,,,,
