label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Uff... Das war gar nicht ohne! Aber jetzt\nschnapp ich mir das Rädchen und...,"Phew... Now, where is that ultimate gear?","Uf... A ver, ¿dónde está el piñón definitivo?","Pfiou... Bon, où est ce régulateur ultime ?",Fiuuu... Dove si troverà la rotella suprema?,Zo. Waar is nu dat ultieme wiel?,"Puf... Şimdi, o nihai dişli nerede?"
CharaSerif_00_F,1,,"Phew... Now, where is that ultimate gear?",,,,,"Puf... Şimdi, o nihai dişli nerede?"
CharaSerif_01_M,2,Hohoho! Nichts schnappst du dir.\nDas Rädchen ist die Zukunft des Imperiums!,Mwhahaha... It would be wasted on you.\nThe Empire has a grander vision for it.,"Ja, ja, ja... Tú no sabrías darle uso. Además,\nel Imperio tiene grandes planes para él...",Mouahaha... Cet objet ne te sera pas utile.\nL'Empire a pour lui de plus grands desseins.,Ah ah ah. Stupidi illusi! Quell'oggetto è più\nutile nelle mani dell'Impero.,Hahaha... Dat wiel zou aan jou verspild zijn.\nDe keizer heeft er grootse plannen mee.,Mwahahaha... Sende heba olurdu. İmparatorluk\nbunun için daha büyük bir vizyon taşıyor.
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,Eure Zukunft? Was soll DAS denn heißen?!\nUnd was macht ihr hier überhaupt?,"No ""grand vision"" of the Empire's could be\ngood! What are you trying to do here?!","""Planes""... Seguro que no traen nada bueno.\n¡Explícame ahora mismo de qué va esto!",Ces grands desseins ne m'inspirent rien\nqui vaille. Qu'essayez-vous de faire ?,Più utile nelle vostre mani? E cosa vorreste\nfarci?,Grootse plannen van de keizer kunnen nooit\ngoed zijn. En wat doen jullie hier nou?,"İmparatorluk'un hiçbir ""büyük vizyonu"" iyi\nolamaz! Burada ne yapmaya çalışıyorsun?!"
CharaSerif_02_F,5,,"No ""grand vision"" of the Empire's could be\ngood! What are you trying to do here?!",,,,,"İmparatorluk'un hiçbir ""büyük vizyonu"" iyi\nolamaz! Burada ne yapmaya çalışıyorsun?!"
CharaSerif_03_M,6,"Hohoho... Das wirst du nie erfahren.\nLebwohl, du törichtes Kind!",Mwhahaha... Wouldn't you like to know?\nFarewell...,"Ja, ja, ja... Te vas a quedar con las ganas.\nHasta nunca.",Mouahaha... Adieu...,Ah ah ah... A questa domanda non posso\ndarti una risposta. Addio...,"Mwahaha! Dat zou je wel willen weten, hè?\nDe groeten!","Mwahahaha... Bilmek isterdin, değil mi?\nElveda..."
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,"He! Stehenbleiben, Kuttenmann!\nGib sofort das Rädchen wieder her!",Hey! Hold it! Give back that ultimate gear!,¡Alto ahí! ¡Entrégame el piñón definitivo!,"Hé, attendez ! Rendez-moi le régulateur\nultime !",Ehi! Fermati! Restituisci la rotella suprema!,Hé! Kom terug en geef me het ultieme wiel!,Hey! Dur! O nihai dişliyi geri ver!
CharaSerif_04_F,9,,Hey! Hold it! Give back that ultimate gear!,,,,,Hey! Dur! O nihai dişliyi geri ver!
CharaSerif_05_M,10,Mist! Weg ist er. Und die ganzen anderen\nsind auch alle getürmt...,Argh! He got away! Am I EVER gonna get\nmy hands on that gear?,Maldita sea... ¡Se ha largado! ¡Tengo que\nhacerme con el piñón como sea!,"Il... Il s'est enfui ! On dirait que tout le\nmonde s'est enfui, d'ailleurs...",Urgh! È scappato via...! Riuscirò mai a\nimpossessarmi di quell'oggetto?,Argh! En weg is hij. Hoe krijg ik dat wiel nou\nooit terug?,Ahh! Kaçtı! O dişliyi elime hiç geçirebilecek\nmiyim?!
CharaSerif_05_F,11,,Argh! He got away! Am I EVER gonna get\nmy hands on that gear?,,,,,Ahh! Kaçtı! O dişliyi elime hiç geçirebilecek\nmiyim?!
CharaSerif_06_M,12,Oh! Was liegt denn da?\nHat das was mit dem Experiment zu tun?,"Hey, what are these?\nSome kinda documents?",¿Mmm? ¿Qué es esto?\nParecen documentos importantes...,Hm ? Qu'est-ce que c'est que ça... ?\nDes documents ?,Mh? E questi cosa sono? Documenti?,Hé! Wat zijn dit? Het lijken wel documenten.,"Hey, bunlar da ne?\nBir tür evrak mı?"
CharaSerif_06_F,13,,"Hey, what are these?\nSome kinda documents?",,,,,"Hey, bunlar da ne?\nBir tür evrak mı?"
Telop_00_M,14,Du hast einen \u000E\u0000\u0003\u0004ﾑ＞Forschungsbericht \u000E\u0000\u0003\u0004\u0000＀gefunden!,You got the \u000E\u0000\u0003\u0004ﾑ＞Research Notes\u000E\u0000\u0003\u0004\u0000＀!,¡Has obtenido unos \u000E\u0000\u0003\u0004ﾑ＞informes secretos\u000E\u0000\u0003\u0004\u0000＀!,Vous avez mis la main sur des \u000E\u0000\u0003\u0004ﾑ＞notes de\nrecherches\u000E\u0000\u0003\u0004\u0000＀ !,Hai ottenuto del \u000E\u0000\u0003\u0004ﾑ＞materiale segreto\u000E\u0000\u0003\u0004\u0000＀!,Je hebt het \u000E\u0000\u0003\u0004ﾑ＞onderzoeksverslag \u000E\u0000\u0003\u0004\u0000＀gevonden!,\u000E\u0000\u0003\u0004ﾑ＞Araştırma Notları\u000E\u0000\u0003\u0004\u0000＀'nı aldın!
Telop_00_F,15,,,,,,,
