label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Undenkbar! Alles ist aus...\nDie Zukunft der Welt... ist...,No... The world's future... Our future!,No puede ser... El futuro del mundo...\nNuestro futuro...,Non... L'avenir du monde...\nNotre avenir !,Non è possibile! Il futuro del mondo...\nIl nostro futuro!,Nee... De toekomst van de wereld... Onze\ntoekomst!,Hayır... Dünyanın geleceği... Bizim geleceğimiz!
CharaSerif_00_F,1,,,,,,,
CharaSerif_04_M,2,Du hast das \u000E\u0000\u0003\u0004ﾑ＞Ultima-Rädchen \u000E\u0000\u0003\u0004\u0000＀erhalten!,You got the \u000E\u0000\u0003\u0004ﾑ＞Ultimate Gear\u000E\u0000\u0003\u0004\u0000＀!,¡Has obtenido el \u000E\u0000\u0003\u0004ﾑ＞piñón definitivo\u000E\u0000\u0003\u0004\u0000＀!,Vous avez obtenu le \u000E\u0000\u0003\u0004ﾑ＞régulateur ultime\u000E\u0000\u0003\u0004\u0000＀ !,Hai ottenuto la \u000E\u0000\u0003\u0004ﾑ＞rotella suprema\u000E\u0000\u0003\u0004\u0000＀!,Je hebt het \u000E\u0000\u0003\u0004ﾑ＞ultieme wiel \u000E\u0000\u0003\u0004\u0000＀gekregen!,\u000E\u0000\u0003\u0004ﾑ＞Nihai Dişli\u000E\u0000\u0003\u0004\u0000＀ elde ettin!
CharaSerif_04_F,3,,,,,,,
CharaSerif_01_M,4,"Schau, Musashi. Sie haben ihr Werk fast\nabgeschlossen. Ein künstliches Sushi-Tor...","Hrrrh. An artificial sushi gate is odious,\nbut I hadn't known it was possible.","La idea de un portal artificial me parecía\naberrante, pero la tenía por imposible.",Hmm... Un portail de sushis artificiel... Quelle\nabomination... Est-ce seulement possible ?,Un portale artificiale può essere pericoloso...\nE non lo avrei mai pensato possibile.,Een kunstmatige sushipoort is ijzingwekkend.\nIk had niet gedacht dat zoiets mogelijk was.,"Hrrrh. Yapay bir suşi kapısı tiksindirici,\nama mümkün olduğunu bilmiyordum."
CharaSerif_01_F,5,,,,,,,
CharaSerif_02_M,6,Der Plan war so vollkommen...\nNur eines... hatten wir nicht bedacht...,The theory was perfect. There was only\none unforeseen factor.,"En teoría, el plan era perfecto, pero existía\nun factor con el que no contábamos...","En théorie, c'était parfait. Il n'y avait qu'un\nseul petit facteur imprévisible.","In teoria, il piano era perfetto, se non fosse\nstato per un imprevisto.",De theorie was volmaakt. Er was maar één\nonvoorziene factor...,Kuram kusursuzdu. Sadece\nöngörülemeyen tek bir etken vardı.
CharaSerif_02_F,7,,,,,,,
CharaSerif_03_M,8,"Jedenfalls wirst du büßen, Musashi!\nMein Groll wird dir auf ewig gelten!","Ah, well. Remember! I was defiant to the last!",¡Recordadme como alguien que luchó\nhasta el final!,Pff... Contente-toi de te souvenir que j'ai\ntoujours été contre !,Io so solo di essere stato fedele fino\nall'ultimo!,Helaas. Maar ik heb gestreden tot het bittere\neind!,"Ah, peki. Unutma! Son ana kadar başkaldırdım!"
CharaSerif_03_F,9,,,,,,,
