label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_4a_0001_M,0,Ich bin's!,I'm the man himself...,"Soy yo, en persona.",Je suis le seul et unique...,Sono io in persona...,Ik ben de enige echte...,Karşınızda bizzat...
MovieSerifText_4a_0001_F,1,,,,,,,
MovieSerifText_4a_0002_M,2,"Der Goldjunge\nin den goldenen Jahren,\nGeneral Ausprey!","The golden-years golden boy,\nGeneral Ausprey!",La leyenda de una época dorada:\n¡el general Ausprey!,"... Ausprey, génialissime général\nde l'armée impériale !","Il prodigio militare dei tempi\nd'oro, il generale Ausprey!","De gouwe ouwe uit de gouden\njaren, generaal Ausprey!","Altın yılların altın çınarı,\nGeneral Ausprey!"
MovieSerifText_4a_0002_F,3,,,,,,,
MovieSerifText_4a_0004_M,4,Hehehe...,Ehh heh heh...,"Je, je, je.",Nyahaha !,Eh eh eh...,Hehehe...,Ehh heh heh...
MovieSerifText_4a_0004_F,5,,,,,,,
MovieSerifText_4a_0005_M,6,Mjammm...,Nommm...,Ñam...,Aaah...,Gnam gnam...,Mjammm...,Nommm...
MovieSerifText_4a_0005_F,7,,,,,,,
MovieSerifText_4a_0007_M,8,Mmm... schön scharf!,Mmm...hot cha!,Mmm... ¡Pica!,Miam ! Chucculent !,Mmm... piccante!,Mmm... Wat scherp!,Mmm... cayır cayır!
MovieSerifText_4a_0007_F,9,,,,,,,
MovieSerifText_4a_0009_M,10,Mit ordentlich viel Wasabi\nschmeckt mir Sushi am besten!,A heap of wasabi is my favorite\nway to eat sushi!,¡El wasabi es\nlo mejor de comer sushi!,Il n'y a pas mieux qu'un sushi\nau wasabi !,"Con un sacco di wasabi,\ncosì mi piace il sushi!",Ik eet sushi het liefst met\neen grote berg wasabi!,Suşiyi wasabiye boğarak\nyemeye bayılırım!
MovieSerifText_4a_0009_F,11,,,,,,,
MovieSerifText_4a_0010_M,12,"Genauer gesagt...\nWo ich das Sagen habe,\nist Wasabi Pflicht!","In fact, here on my turf, the\nwasabi part isn't optional.","De hecho, en mi territorio,\nel wasabi no es opcional.","En fait, ici, le wasabi n'est pas\nune option !","Ecco perché, nel mio territorio,\nil wasabi non è un optional.",Het is zelfs zo dat wasabi in\nmijn gebied niet optioneel is.,"Hatta benim bölgemde\nwasabi seçenek değil, kural!"
MovieSerifText_4a_0010_F,13,,,,,,,
MovieSerifText_4a_0012_M,14,Das ist doch verrückt!,That's madness.,Qué locura.,N'importe quoi.,Questa è pura follia.,Dat is gestoord!,Bu delilik.
MovieSerifText_4a_0012_F,15,,,,,,,
MovieSerifText_4a_0013_M,16,Wasabi ist für Kinder\nviel zu scharf.,Wasabi is too strong a taste\nfor children.,¡Es demasiado fuerte\npara los niños!,Le wasabi est bien trop fort pour\nles enfants !,Il wasabi ha un gusto troppo\nforte per i bambini.,Wasabi is veel te scherp\nvoor kinderen.,Wasabi çocuklar için\nfazla acı!
MovieSerifText_4a_0013_F,17,,,,,,,
MovieSerifText_4a_0014_M,18,"Sie lernen von klein auf,\nwie man richtig Sushi isst.",They're learning young the\ncorrect way to experience sushi.,Así aprenden a comer sushi\nde manera correcta.,Il n'y a pas d'âge pour goûter\nà la vraie saveur des sushis !,Imparano sin da piccoli il modo\ngiusto di gustare il sushi.,Zo leren ze van jongs af aan de\njuiste manier om sushi te eten.,Doğru suşi yemeyi\nküçük yaşta öğreniyorlar.
MovieSerifText_4a_0014_F,19,,,,,,,
MovieSerifText_4a_0015_M,20,Ich tue ihnen einen Gefallen!,I'm doing them a favor!,¡Les estoy haciendo\nun favor!,Je leur rends service !,Faccio loro un favore!,Ik doe ze een gunst!,İyilik ediyorum onlara!
MovieSerifText_4a_0015_F,21,,,,,,,
MovieSerifText_4a_0016_M,22,Grrrrr...,Hrrrrhhh...,Mpf...,Grrr...,Rrrrrh...,Grrrrr...,Hrrrrhhh...
MovieSerifText_4a_0016_F,23,,,,,,,
MovieSerifText_4a_0017_M,24,Man zwingt anderen nicht\nseinen Geschmack auf!,Don't force your tastes on\nothers!,¡No impongas tus gustos\na los demás!,N'impose pas tes propres goûts\naux autres !,Non obbligare gli altri ad avere\ni tuoi gusti!,Je moet jouw smaak\nniet opdringen!,Zevklerini başkalarına\nzorla dayatma!
MovieSerifText_4a_0017_F,25,,,,,,,
MovieSerifText_4a_0018_M,26,Mädels!,Girls!,¡Chicas!,Les filles !,Ragazze!,Dames!,Kızlar!
MovieSerifText_4a_0018_F,27,,,,,,,
MovieSerifText_4a_0021_M,28,Zeigt es diesen Weicheiern\nmit den zarten Zünglein...,Deal with these water-tongued\nweaklings...,¡Encargaos de este par\nde blandengues,Occupez-vous de ces petites\nnatures...,Occupatevi di questi palati\ndelicati,Reken even af met\ndeze melkmuilen...,Şu hassas damaklı\nmıymıntılarla ilgilenin...
MovieSerifText_4a_0021_F,29,,,,,,,
MovieSerifText_4a_0019_M,30,...die nicht mal mit\nWasabi klarkommen!,who can't handle their\nwasabi!,que no soportan el wasabi!,... qui ne supportent même\npas un peu de wasabi !,che tremano davanti a un po'\ndi wasabi!,die hun wasabi niet lusten!,bir tutam wasabiye bile\ndayanamıyorlar!
MovieSerifText_4a_0019_F,31,,,,,,,
MovieSerifText_4a_0020_M,32,"Jawohl, Siiir!","Yes, siiiiiir!","¡Sí, señor!","Oui, chef !!!",Sissignore!,"Ja, generaal!","Emredersiniz, eeeefendim!"
MovieSerifText_4a_0020_F,33,,,,,,,
