label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Fantastös! Dafür verdienst du einen Prezzo!,Zing-a-rama! You deserve a prezzo for that!,"¡Supermegaguay, pequeñuchi! Te mereces\nun premio.",Bien ouéj ! T'as mérité un p'tit cadeau !,Zigzarama! Ti tocca un premio bellerrimo!,Sodeju! Daar verdien je wel een beloninkje\nvoor!,Şahane-rama! Buna bir\nödülcük yakışır!
CharaSerif_00_F,1,,,,,,,
CharaSerif_40_M,2,Du hast 5 \u000E\u0000\u0003\u0004ﾑ＞Party-Talismane\u000E\u0000\u0003\u0004\u0000＀ erhalten!,You got 5 \u000E\u0000\u0003\u0004\uD85FｱParty Charms\u000E\u0000\u0003\u0004\u0000＀!,¡Has obtenido 5 \u000E\u0000\u0003\u0004ﾑ＞amuletos de fiesta\u000E\u0000\u0003\u0004\u0000＀!,Vous avez obtenu 5 \u000E\u0000\u0003\u0004ﾑ＞talismans de fête\u000E\u0000\u0003\u0004\u0000＀ !,Hai ottenuto 5 \u000E\u0000\u0003\u0004ﾑ＞amuleti festivi\u000E\u0000\u0003\u0004\u0000＀!,Je hebt vijf \u000E\u0000\u0003\u0004ﾑ＞feesttalismans \u000E\u0000\u0003\u0004\u0000＀gekregen!,5 tane \u000E\u0000\u0003\u0004\uD85FｱParti Tılsımı\u000E\u0000\u0003\u0004\u0000＀ aldın!
CharaSerif_40_F,3,,,,,,,
CharaSerif_01_M,4,"Hey... Du hast meinen Vater gekannt, oder?","Hey... You knew my dad, right?","Oye, tú conocías a mi padre, ¿verdad?","Hé... Vous connaissez mon père, non ?","Ehi... Tu conoscevi mio padre, vero?",Mag ik weer even over mijn vader beginnen?,"Hey... Babamı tanıyordun, değil mi?"
CharaSerif_01_F,5,,"Hey... You knew my dad, right?",,,,,"Hey... Babamı tanıyordun, değil mi?"
CharaSerif_02_M,6,Gekannt? Wir waren megadicke miteinander!,Knew him? He was my best dude!,¿Que si lo conocía? ¡Éramos supercompis!,Je veux ! C'était un super pote !,"Conoscerlo, dici? Eravamo pappa e ciccia\nnoi due!","Tuurlijk, rakker! Gooi het eruit.",Tanımak mı? O benim en iyi kankamdı!
CharaSerif_02_F,7,,,,,,,
CharaSerif_03_M,8,"Also kanntest du auch meine Mutter, ja?","So you had to have known my mom\ntoo, right?",Entonces también conocías a mi madre...,"Donc, vous avez aussi connu ma mère ?","Allora conoscevi anche mia madre, giusto?","Als je mijn vader kende, heb je mijn moeder\nvast ook gekend. Klopt dat?","O zaman annemi de\ntanıyor olmalısın, değil mi?"
CharaSerif_03_F,9,,"So you had to have known my mom\ntoo, right?",,,,,"O zaman annemi de\ntanıyor olmalısın, değil mi?"
CharaSerif_04_M,10,Du meinst Jubays Madame Gemahlin?,You mean Jubay's main squeeze?,¡Claro! Jubay y su amorcito...,"Ah, la nana de Jubay ?",Vuoi dire la tipa preferita di Jubay?,Jubays honneponnetje? Z'n poppedijn?,Jubay'ın asıl sevgilisi mi diyorsun?
CharaSerif_04_F,11,,,,,,,
CharaSerif_05_M,12,Was waren das Turteltäubchen! Wahrscheinlich\nWeltrekordler im Dauerknutschen!,"Boy, were they lovey-dovey! I've known\nvice grips who didn't keep it that close!",¡Todo el día haciéndose arrumaquis\ny dándose besituchis como dos tortolitos!,Quels sacrés tourtereaux ! J'ai connu des\nsparadraps qui étaient moins accrochés !,"Capperi, quei due erano dei veri piccioncini!\nNon smettevano mai di sbaciucchiarsi!","Man, man. Wat een tortelduifjes waren dat.\nAltijd hand in hand, dat soort dingen.","Vay, ne sıkı aşıklardı! Bazı mengeneler bile\nbu kadar sıkı tutmaz!"
CharaSerif_05_F,13,,,,,,,
CharaSerif_06_M,14,Darauf wollte ich gerade nicht hinaus...,That's not what I was asking.,Esa parte no me interesa...,"Merci, mais ce n'est pas ça que\nje demandais.",Non è quello che ho chiesto.,Dat vroeg ik niet.,Sorduğum bu değildi.
CharaSerif_06_F,15,,That's not what I was asking.,,,,,Sorduğum bu değildi.
CharaSerif_07_M,16,"Wo ist sie? Wenn du's weißt, gib mir bitte 'ne\nanständige Antwort! Nur dieses eine Mal!","Where is she now? If you know, please\ngive me a straight answer for once!","Lo que quiero saber es... ¿dónde está\nahora? Y ve al grano, anda.","Où est-elle ? Si vous savez quelque chose,\nexprimez-vous clairement pour changer !","Dov'è ora? Se lo sai, per favore dammi una\nrisposta diretta, per una volta!","Weet je waar mijn moeder nu is? Gewoon\nantwoord geven, graag!","Şimdi nerede? Biliyorsan, lütfen\nbir kez olsun bana doğru dürüst cevap ver!"
CharaSerif_07_F,17,,"Where is she now? If you know, please\ngive me a straight answer for once!",,,,,"Şimdi nerede? Biliyorsan, lütfen\nbir kez olsun bana doğru dürüst cevap ver!"
CharaSerif_08_M,18,"Puh, also offen gesagt... Sooo genau\nkannte ich deine Mutter nun doch nicht.",Cards on the table... I didn't actually\nknow your mom that well.,Te voy a decir la verdad: casi no conocía\na tu madre. No tengo ni idea.,"OK, je vais pas te mener en bateau... En fait,\nj'ai pas tellement connu ta mère.",A dirla tutta... Non conoscevo tua madre\ncosì bene.,Ik zal helemaal eerlijk tegen je zijn. Ik kende\nje moeder niet zo goed.,Açık konuşayım... Anneni aslında\no kadar da iyi tanımıyordum.
CharaSerif_08_F,19,,,,,,,
CharaSerif_09_M,20,"Och, Mann. Na, einen Versuch war es wert...",Awww. It was a worth a try.,"Ya... Bueno, tenía que preguntarlo.","Oh... Enfin, ça valait le coup d'essayer.","Oh, no! Beh, io ci ho provato.",Jammer. Maar toch bedankt.,Ah be. Denemeye değerdi.
CharaSerif_09_F,21,,Awww. It was a worth a try.,,,,,Ah be. Denemeye değerdi.
CharaSerif_10_M,22,\u000E\u0000\u0002\u0002\u0096Moment! Stopp! Schnitt!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096No! All wrong! CUT!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡Qué desastre! ¡CORTEN!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Non ! Ça va pas ! COUPEZ !\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Stop! Fermate tutto! Stooop!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Nee! Fout! Kappen!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Hayır! Hepsi yanlış! KES!\u000E\u0000\u0002\u0002d
CharaSerif_10_F,23,,,,,,,
