label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_2b_0001_M,0,Ihr seid die GRÖSSTEN!,You guys are SWEET!,¡Qué majos sois!,Vous êtes trop cool ! Merci !,Siete stati grandi!,Jullie zijn de besten!,Siz HARİKASINIZ!
MovieSerifText_2b_0001_F,1,,,,,,,
MovieSerifText_2b_0002_M,2,Dank Musashi ist\nwieder alles in Butter\nhier im Hain!,"Thanks to Musashi, we got the\nforest fixed up nice and tight\nlike it used ta be!","Gracias a Musashi, el bosque\nestá igual de bonito que antes.","Grâce à Musashi, la forêt a\nretrouvé son état normal !","Grazie a Musashi, il bosco\nè di nuovo in ordine!",Dankzij Musashi is alles in\nhet bos weer bij het oude.,Musashi sayesinde ormanı yine\neskisi gibi sapasağlam hâle getirdik!
MovieSerifText_2b_0002_F,3,,,,,,,
MovieSerifText_2b_0004_M,4,Hehe...,Heheh...,"Je, je...",Héhé !,Eh eh eh...,Hehe...,Heheh...
MovieSerifText_2b_0004_F,5,,Heheh...,,,,,Heheh...
MovieSerifText_2b_0005_M,6,Eine Bitte\nhätte ich noch...,Lemme hit you with one more\nfavor.,Voy a pedirte otro favor.,"Ah, j'ai un autre service à vous\ndemander...",È il momento di chiedervi\nun altro favore.,Ik wil je om nog\neen gunst vragen.,Sizden bir iyilik daha\nisteyeceğim.
MovieSerifText_2b_0005_F,7,,,,,,,
MovieSerifText_2b_0006_M,8,Ich will das beste\nSushi-Restaurant\naller Zeiten eröffnen.,It'll be big! I wanna open the\nbest sushi restaurant ever!,¡Uno gordo! ¡Quiero montar\nel mejor restaurante de sushi!,"En fait, je voudrais ouvrir le plus\ngrand bar à sushis du monde !",Voglio aprire il miglior ristorante\ndi sushi di sempre!,Ik wil namelijk het allerbeste\nsushirestaurant ooit openen!,Hem de büyük bir iyilik! Gelmiş geçmiş\nen iyi suşi restoranını açmak istiyorum!
MovieSerifText_2b_0006_F,9,,,,,,,
MovieSerifText_2b_0009_M,10,Wie bitte?,Beg your pardon?,¿Perdona?,Pardon ?,"Come, scusa?",Wat zeg je?,Affedersin?
MovieSerifText_2b_0009_F,11,,,,,,,
MovieSerifText_2b_0010_M,12,Das Imperium hat sich\nalles Sushi gekrallt,The Empire's got their grubby\npaws on all sushi.,El Imperio acapara\ntodo el sushi.,"Ben, l'Empire essaie peut-être\nde contrôler les sushis, mais...",l'Impero ha tutto il sushi\nnelle sue sporche grinfie.,Het Keizerrijk heeft alle\nsushi in zijn klauwen.,İmparatorluk kirli\npençelerini bütün suşiye geçirmiş.
MovieSerifText_2b_0010_F,13,,,,,,,
MovieSerifText_2b_0011_M,14,und die anderen\ngehen leer aus.,Seein' folks go without gets me\nright in the gut!,¡No soporto que la gente\nse quede sin él!,... je compte pas le laisser nous\nen priver plus longtemps !,Vedere la gente senza mi dà\nil mal di pancia!,En de rest heeft niets!,Millet aç kalınca\nbenim de içim içimi yiyor!
MovieSerifText_2b_0011_F,15,,,,,,,
MovieSerifText_2b_0012_M,16,Ich will 'nen Laden aufmachen\nmit gutem Sushi für alle!\nUnd preiswert!,"So I thought I'd build a place\nthey could get the good stuff,\nand cheap, too!",Quiero montar un sitio\ndonde puedan comerlo.\n¡Y barato!,"Je veux vendre des sushis à\nqui veut, et pour pas cher !","Ho pensato di metter su\nun posto che offra il \nmeglio, a buon prezzo!",Daarom wilde ik een restaurant\nopenen waar ze goed en\ngoedkoop kunnen eten!,O yüzden iyi suşiyi ucuza\nyiyebilecekleri bir yer\naçayım dedim!
MovieSerifText_2b_0012_F,17,,,,,,,
MovieSerifText_2b_0014_M,18,Bist du auch\netwas überfordert?,Are you as bewildered by all\nthis as I am?,¿Estás igual de confuso\nque yo?,Hmm... Je ne sais pas trop quoi\nen penser...,Anche tu sei sconcertato\nquanto me?,Ben jij net zo in\nde war als ik ben?,Benim kadar senin de\nkafan karıştı mı?
MovieSerifText_2b_0014_F,19,,,¿Estás igual de confusa\nque yo?,,Anche tu sei sconcertata\nquanto me?,,
MovieSerifText_2b_0017_M,20,Also...,See...,A ver...,Alors...,Tipo...,Dus...,Şöyle ki...
MovieSerifText_2b_0017_F,21,,,,,,,
MovieSerifText_2b_0018_M,22,Das Sushi läuft im Kreis.\nSo karussellmäßig.,This sushi flows around and\naround. Like a merry-go-round!,"El sushi da vueltas sin parar,\n¡como en un tiovivo!","Les sushis se déplaceront sur\nune boucle, comme un manège.","Il sushi che gira in tondo,\ncome in un gran girotondo!",De sushi gaat rond en rond...\nals een soort draaimolen!,Bu suşi dönüp\nduruyor. Atlıkarınca gibi!
MovieSerifText_2b_0018_F,23,,,,,,,
