label,index,deu,eng,esp,fra,ita,nld,tur
EventBattleM002_01_M,0,Oh! Dieses Spielfeld!\nDas kenn ich doch von vorhin!,Hm? This is where we were before...,Un momento... Aquí ya hemos estado antes.,Hmm ? C'est ici qu'on était tout à l'heure...,Eh? Ma qui ci siamo già stati...,Hé! Hier waren we net ook.,Hı? Daha önce geldiğimiz yer burası...
EventBattleM002_01_F,1,,Hm? This is where we were before...,,,,,Hı? Daha önce geldiğimiz yer burası...
EventBattleM002_02_M,2,"Also, Teller verbinden kann ich ja.\nAber wie soll ich die denn werfen?","Hey, what's this ""attacking with plates""\nstuff about? How do I do that?","Por cierto, ¿cómo va lo de atacar\nlanzando platos?","Et puis c'est quoi, « attaquer avec des\nassiettes » ? Je fais ça comment, moi ?","E cos'è questa storia dell'""attaccare\nlanciando i piatti vuoti""? Come si fa?","Zeg, en hoe smijt ik dan met borden?","Hey, bu ""tabaklarla saldırma""\nişi de ne? Nasıl yapılıyor?"
EventBattleM002_02_F,3,,"Hey, what's this ""attacking with plates""\nstuff about? How do I do that?",,,,,"Hey, bu ""tabaklarla saldırma""\nişi de ne? Nasıl yapılıyor?"
EventBattleM002_03_M,4,"\u000E\u0000\u0003\u0004껿＀Verbinde\u000E\u0000\u0003\u0004\u0000＀ erst mal welche, so wie vorhin!\nSie müssen \u000E\u0000\u0003\u0004껿＀dieselbe Farbe\u000E\u0000\u0003\u0004\u0000＀ haben!","Just like before, link at least two plates\nof the same color! That's the first step...","Primero hay que \u000E\u0000\u0003\u0004껿＀enlazar\u000E\u0000\u0003\u0004\u0000＀ al menos dos\nplatos \u000E\u0000\u0003\u0004껿＀del mismo color\u000E\u0000\u0003\u0004\u0000＀, como antes.","Comme avant, \u000E\u0000\u0003\u0004껿＀relie \u000E\u0000\u0003\u0004\u0000＀au moins deux assiettes\n\u000E\u0000\u0003\u0004껿＀de même couleur\u000E\u0000\u0003\u0004\u0000＀ ! C'est la première étape...","Come l'altra volta, \u000E\u0000\u0003\u0004껿＀collega almeno due piatti\ndello stesso colore\u000E\u0000\u0003\u0004\u0000＀! Quello è il primo passo!",De eerste stap is weer om \u000E\u0000\u0003\u0004껿＀twee of meer\nborden met dezelfde kleur\u000E\u0000\u0003\u0004\u0000＀ te \u000E\u0000\u0003\u0004껿＀verbinden\u000E\u0000\u0003\u0004\u0000＀.,"Daha önceki gibi, en az iki aynı renkli tabağı\nbağla! İlk adım bu..."
EventBattleM002_03_F,5,,,,,,,
EventBattleM002_06_M,6,"Siehst du? Wenn genug Teller auf dem\nTisch sind, werden sie automatisch geworfen!","It's easy! Once the table is full of plates,\nthey'll shoot off automatically!","¿Ves qué fácil? Cuando no quepan más\nplatos, se lanzarán automáticamente.","C'est simple ! Quand la table est remplie, les\nassiettes sont automatiquement projetées !","È facile! Quando il tavolo sarà pieno di piatti,\nli lancerai automaticamente!","En zodra je tafel vol staat met borden,\nworden ze vanzelf gelanceerd!","Çok kolay! Masa tabaklarla dolunca,\notomatik olarak fırlayıp giderler!"
EventBattleM002_06_F,7,,,,,,,
EventBattleM002_07_M,8,"Du kannst aber auch schon vorher\nAngriffe ausführen, und zwar direkt!","Although, that's not the only way to attack.",Aunque también se puede atacar\nde otra forma.,Mais ce n'est pas la seule méthode\npour attaquer.,Anche se quello non è l'unico modo\nper attaccare!,Maar dat is niet de enige manier om aan te\nvallen.,Ama saldırmanın tek yolu bu değil.
EventBattleM002_07_F,9,,,,,,,
EventBattleM002_08_M,10,Berühre mal einen \u000E\u0000\u0003\u0004껿＀Stapel Teller \u000E\u0000\u0003\u0004\u0000＀und\n\u000E\u0000\u0003\u0004껿＀führe den Touchpen rasch nach oben\u000E\u0000\u0003\u0004\u0000＀!,"After eating sushi, touch a \u000E\u0000\u0003\u0004쳿Ｏstack of plates\u000E\u0000\u0003\u0004\u0000＀\nand \u000E\u0000\u0003\u0004쳿Ｏslide it upward\u000E\u0000\u0003\u0004\u0000＀ to throw it!","Cuando te comas el sushi, ¡toca una \u000E\u0000\u0003\u0004껿＀pila de\nplatos \u000E\u0000\u0003\u0004\u0000＀y \u000E\u0000\u0003\u0004껿＀deslízala hacia arriba\u000E\u0000\u0003\u0004\u0000＀ para lanzarla!",Touche une \u000E\u0000\u0003\u0004껿＀pile d'assiettes\u000E\u0000\u0003\u0004\u0000＀ vides et lance-la\nen\u000E\u0000\u0003\u0004껿＀ faisant glisser le stylet vers le haut\u000E\u0000\u0003\u0004\u0000＀ !,"Mangiato il sushi, tocca una \u000E\u0000\u0003\u0004껿＀pila di piatti\u000E\u0000\u0003\u0004\u0000＀\ne \u000E\u0000\u0003\u0004쳿Ｏ\u000E\u0000\u0003\u0004껿＀fai scorrere lo stilo in su\u000E\u0000\u0003\u0004쳿Ｏ \u000E\u0000\u0003\u0004\u0000＀per lanciarla!",Je kunt ook een \u000E\u0000\u0003\u0004껿＀stapel borden\u000E\u0000\u0003\u0004\u0000＀ aanraken en\n\u000E\u0000\u0003\u0004껿＀naar boven slepen\u000E\u0000\u0003\u0004\u0000＀ om ze te gooien!,Suşi yedikten sonra bir \u000E\u0000\u0003\u0004쳿Ｏtabak yığınına\u000E\u0000\u0003\u0004\u0000＀\ndokun ve fırlatmak için onu \u000E\u0000\u0003\u0004쳿Ｏyukarı kaydır\u000E\u0000\u0003\u0004\u0000＀!
EventBattleM002_08_F,11,,,,,,,
EventBattleM002_10_M,12,"Vortrefflich. Du kannst mit Tellerstapeln\nangreifen, wann immer du welche hast.",There you go! You can shoot plates stacked\non the table whenever you want!,¡Ahí está! Puedes lanzar las pilas de platos\ncuando quieras.,Et voilà ! Tu peux projeter des assiettes\nempilées sur la table à tout moment !,Proprio così! Puoi lanciare i piatti impilati\nsul tavolo in qualsiasi momento!,"Goed zo! Je kunt de stapels borden die op\nje tafel staan, gooien wanneer je maar wilt.",İşte böyle! Masada biriktirdiğin tabakları\nistediğin zaman fırlatabilirsin!
EventBattleM002_10_F,13,,,,,,,
