label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_0a_0010_M,0,Es war einmal\neine Welt ohne Fische...,In a world without fish...,En un mundo sin pescado...,Dans un monde sans poisson...,In un mondo privo di pesce...,Er was eens een wereld\nzonder vis.,Balığın olmadığı bir dünyada...
MovieSerifText_0a_0010_F,1,,,,,,,
MovieSerifText_0a_0001_M,2,Kein Schatz der Natur\nwurde hier so sehr verehrt...,"of all its natural resources, one\nhad value above any other...","De todos los recursos naturales,\nel más preciado era...","La ressource la plus précieuse,\nparmi toutes les richesses\nqu'offrait la terre...","Di tutte le risorse naturali,\nuna era la più preziosa di tutte.",Eén voedingsmiddel werd daar\nboven alle andere vereerd.,dünyanın sunduğu bütün nimetler arasında\nbirinin değeri hepsini aşıyordu...
MovieSerifText_0a_0001_F,3,,,,,,,
MovieSerifText_0a_0002_M,4,...wie eine Speise\nnamens Sushi!,...the dish known as sushi.,"un alimento llamado ""sushi"".",... était un aliment appelé\n« sushi ».,Un piatto chiamato sushi.,Dit was sushi!,...suşi denen o eşsiz yemek.
MovieSerifText_0a_0002_F,5,,,,,,,
MovieSerifText_0a_0003_M,6,Ihr delikater Geschmack\nließ Konflikte ohne Sinn und\nohne Ende ausbrechen.,Endless strife broke out among\nthose craving its sublime taste.,El afán de tantos por degustarlo\ndesató una oleada de violencia.,Une lutte sans merci opposait\nceux qui convoitaient ce mets\nau goût incomparable.,Conflitti interminabili e insensati\nscaturirono tra coloro che\nbramavano il suo gusto sublime.,Volkeren werden verdeeld\ndoor hun zucht naar sushi.,O eşsiz tadı arzulayanlar arasında\nbitmek bilmeyen çatışmalar çıktı.
MovieSerifText_0a_0003_F,7,,,,,,,
MovieSerifText_0a_0004_M,8,"Bald kam es zum Krieg\nzwischen dem Imperium,\ndas alles Sushi der Welt\nan sich reißen wollte...","This strife exploded into open\nwar between the Empire,\nwho sought to hoard all\nthe world's sushi...","Estalló la guerra entre el Imperio,\nque pretendía monopolizar\nel sushi a nivel mundial,","Le conflit dégénéra en une\nguerre opposant l'Empire,\nqui cherchait à accaparer\ntous les sushis du monde...","Il conflitto sfociò in guerra\ntra l'Impero, che voleva il\ncontrollo su tutto il sushi,","Uiteindelijk brak er oorlog uit\ntussen het Keizerrijk, dat alle\nsushi voor zichzelf wilde...",Bu çekişme sonunda açık savaşa dönüştü.\nBir yanda dünyanın bütün suşisini\ntekeline almak isteyen İmparatorluk...
MovieSerifText_0a_0004_F,9,,,,,,,
MovieSerifText_0a_0005_M,10,"...und der Republik,\ndie der ganzen Welt\nSushi zuteil kommen\nlassen wollten.","and the Republic, who hoped\nto share sushi with all the\nworld's people.","y la República, que deseaba\nsushi accesible para todos.","... à la République, qui, elle,\nsouhaitait garantir le droit de\ntous les peuples à en manger.","e la Repubblica, intenzionata\na condividerlo con il resto\ndel mondo.","en de Republiek, die sushi\nwilde delen met de rest\nvan de wereld.",...öte yanda suşiyi bütün dünyayla\npaylaşmak isteyen Cumhuriyet vardı.
MovieSerifText_0a_0005_F,11,,,,,,,
MovieSerifText_0a_0006_M,12,Dieser Konflikt ging als der\n„Große Sushi-Krieg“\nin die Geschichte ein.,It became known as the\nbitter Sushi Struggles.,Pasó a la historia como\nla Guerra del Sushi.,On nomme aujourd'hui cet épisode\nsombre de l'Histoire du monde la\n« Guerre des Sushis ».,Questo conflitto prese il nome\ndi Guerre del sushi.,Deze oorlog werd de Grote\nSushistrijd genoemd.,Bu karanlık dönem tarihe\nSuşi Savaşları olarak geçti.
MovieSerifText_0a_0006_F,13,,,,,,,
MovieSerifText_0a_0007_M,14,"Nach seinem Sieg verbot\ndas Imperium der Republik,\nSushi auch nur zu erwähnen.","After the Republic's defeat,\nthe Empire strictly forbade all\ntalk of sushi.","Tras derrotar a la República,\nel Imperio prohibió\nhablar de sushi.","L'Empire, qui sortit victorieux,\ninterdit aux habitants de la\nRépublique de parler de sushis...",La Repubblica venne sconfitta\ne l'Impero vietò persino\ndi parlare di sushi.,"Nadat de Republiek was\nverslagen, was het er verboden\nom over sushi te spreken.","Cumhuriyet yenilince İmparatorluk,\nsuşinin adını anmayı bile kesinlikle yasakladı."
MovieSerifText_0a_0007_F,15,,,,,,,
MovieSerifText_0a_0008_M,16,Sushi zu essen war ein noch\ngrößeres Verbrechen.,To eat sushi was an even\ngreater crime.,Consumirlo era\nun delito aún más grave.,... et manger des sushis devint\npour eux un crime.,Mangiarlo divenne un crimine\nanche peggiore.,Sushi eten was een\nnog groter vergrijp.,Suşi yemekse bundan da\nbüyük bir suç sayılıyordu.
MovieSerifText_0a_0008_F,17,,,,,,,
MovieSerifText_0a_0009_M,18,Und so beginnt nun\nunsere Geschichte...,That is where our story begins...,Aquí comienza esta historia.,C'est ici que commence\nnotre histoire...,Ed è qui che ha inizio la\nnostra storia...,En hier begint ons verhaal...,İşte hikâyemiz burada başlıyor...
MovieSerifText_0a_0009_F,19,,,,,,,
