label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Heilige Hantelklammer!\nDu bist ja schon hier!,Urrgh... You're already here!,Grrr... ¿Qué hacéis aquí ya?,Argh... Tu es déjà là !,Urgh... Sei già qui!,Urrgh... Je bent er al!,Uff... Şimdiden gelmişsin!
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,Und Celia auch?! Ich bin von Schwächlingen\nund Verrätern umgeben!,Celia too?! I'm surrounded by weaklings\nand traitors!,¿Y Celia está con vosotros? Bah...\n¡Estoy rodeado de flojos y traidores!,Celia... toi aussi ?! Grr... Je suis entouré\nd'incapables et de traîtres !,E Celia è con te?! Sono circondato\nda deboli e traditori!,En Celia ook?! Ik word omringd door\nzwakkelingen en verraders!,Celia da mı?! Etrafım güçsüzlerle\nve hainlerle çevrili!
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,"Man kann keine Sache verraten, an die man\nnie geglaubt hat. Ich wollte nur Frieden!",You can't be a traitor to a cause you never\nbelieved in. I only wanted to end the war.,No soy una traidora; nunca he creído en tu\ncausa. Solo quería terminar la guerra.,"On ne peut trahir une cause à laquelle on n'a\njamais cru. Moi, je ne voulais que la paix !",Non si può tradire una causa in cui non si\ncrede. Volevo solo porre fine alla guerra.,"Ik wilde alleen dat de oorlog zou ophouden,\ndus heb ik jullie nooit verraden!",Hiç inanmadığın bir davaya hainlik edemezsin.\nBen sadece savaşı bitirmek istedim.
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,"Und Musashi ist der Erste, von dem ich\nglaube, dass er ihn uns bringen kann.",Musashi is the first person I met who\nseemed like he could do it.,Musashi es el primero que he conocido\nque tiene posibilidades de conseguirlo.,Musashi est la première personne que je\ncroise qui semble capable de nous l'apporter.,E Musashi è l'unica persona in grado\ndi poterlo fare.,En ik geloof dat Musashi mijn droom\nwaar kan maken.,"Musashi, bunu yapabilecek gibi görünen\ntanıdığım ilk kişi."
CharaSerif_03_F,7,"Und Musashi ist die Erste, von der ich\nglaube, dass sie ihn uns bringen kann.",Musashi is the first person I met who\nseemed like she could do it.,Musashi es la primera que he conocido\nque tiene posibilidades de conseguirlo.,,,,"Musashi, bunu yapabilecek gibi görünen\ntanıdığım ilk kişi."
CharaSerif_04_M,8,Der? Der ist doch ein Hemd!\nMach dich nicht lächerlich!,Him? Don't be ridiculous! He doesn't\nhave half the brawn that I do!,¿¡Este renacuajo escuchimizado!?\n¡Pero si no aguanta ni medio plato!,Lui ? Ne sois pas ridicule ! C'est un gamin\nqui a à peine la moitié de mes muscles !,Musashi? Che affermazione ridicola! Non\npossiede nemmeno la metà della mia forza!,Wat? Dat schuimpje? Laat me niet lachen!,O mu? Saçmalama! Benim kas gücümün\nyarısına bile sahip değil!
CharaSerif_04_F,9,Die? Dieses Fliegengewicht?\nMach dich nicht lächerlich!,Her? Don't be ridiculous! She doesn't\nhave half the brawn that I do!,¿¡Esta renacuaja escuchimizada!?\n¡Pero si no aguanta ni medio plato!,Elle ? Ne sois pas ridicule ! C'est une gamine\nqui a à peine la moitié de mes muscles !,,,O mu? Saçmalama! Benim kas gücümün\nyarısına bile sahip değil!
