label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,"Wenn Archie recht hat, dann sollte das\nRädchen hier irgendwo sein. Aber wo?","If Archie was right, this lab is where they\ntook the gear. So where is it?","Mmm... Según Archie, el piñón debe de estar\nen este laboratorio, pero... ¿dónde?","D'après Archie, c'est là que serait\nle régulateur... Mais où exactement ?","A detta di Archie, la rotella è stata portata\nin questo laboratorio, ma dove?",Volgens Archie zou het bandwiel in dit\nlaboratorium moeten zijn.,"Archie haklıysa, dişliyi bu laboratuvara\ngetirdiler. Peki nerede?"
CharaSerif_00_F,1,,"If Archie was right, this lab is where they\ntook the gear. So where is it?",,,,,"Archie haklıysa, dişliyi bu laboratuvara\ngetirdiler. Peki nerede?"
CharaSerif_01_M,2,Gut so. Und nun schneller!\nTempo erhöhen!,"Good, good... Now make it faster!","Bien, bien... ¡Aumenta la velocidad!","Bien, bien... Faites-les accélérer,\nmaintenant !",Così va bene... Più svelti!,Sneller! Nog sneller!,"Güzel, güzel... Şimdi daha da hızlandır!"
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,"Jawohl, Chef! Erhöhe Tempo!","Yes, sir!","¡Sí, señor!","Oui, chef !",Sissignore!,"Ja, meneer!",Emredersiniz!
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,"Hohoho... Famos, dieses Ultima-Rädchen.\nWeiter! Sushifuge auf maximalen Takt!",Yessss... This ultimate lane-drive gear will\nallow us to accelerate sushi to light speed!,"Je, je, je... Con este piñón definitivo,\n¡el sushi alcanzará la velocidad de la luz!","Héhéhé... Grâce à ce régulateur ultime, les\nsushis circuleront à la vitesse de la lumière !",Avanti! Con la rotella suprema sarà possibile\naccelerare il sushi alla velocità della luce!,Yes! Met dit ultieme bandwiel bereikt\nonze sushi de lichtsnelheid!,Evettt... Bu nihai Şerit Dişlisi\nsuşiyi ışık hızına çıkarabilmemizi sağlayacak!
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,Beschleunige auf Lichtgeschwindigkeit\nund leite Vorbereitungen zur Kollision ein!,"Yes, sir! The collider is set to activate\nonce we reach light speed!","¡Correcto, señor! Llegados a ese punto,\nse activará el colisionador.","Oui, chef ! Une fois la vitesse de la lumière\natteinte, le collisionneur s'activera !",Signore! Il collisore si attiverà una volta\nraggiunta la velocità della luce!,De sushideeltjesversneller zal worden\ngeactiveerd als we de lichtsnelheid bereiken!,"Emredersiniz! Çarpıştırıcı, ışık hızına\nulaştığımızda devreye girecek şekilde ayarlandı!"
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,Die machen ja Experimente mit Sushi!\nWas soll DAS denn nur?!,A sushi collider?! What are they DOING?,"¡¿Quéee?! ¿""El colisionador""?\n¡¿Pero qué están fabricando?!",Un... collisionneur de sushis ? Mais\nqu'est-ce que vous fabriquez ?!,Cooosa?! Una collisione tra sushi...\nMa che stanno combinando?!,Sushideeltjesversneller? Waar zijn ze in\nvredesnaam mee bezig?,Suşi çarpıştırıcısı mı?! Ne YAPIYORLAR?!
