label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_9a_0001_M,0,"Du, Papa?","Hey, uh, Dad?","Oye, papá,","Euh, papa...","Ehi, papà.",Pap?,Şey... baba?
MovieSerifText_9a_0001_F,1,,"Hey, uh, Dad?",,,,,Şey... baba?
MovieSerifText_9a_0002_M,2,Wer IST der Typ?,Who IS this guy?,¿quién es este tipo?,"C'est qui, ce type ?",Ma chi è questo tizio?,Wie is hij nou?,Bu adam KİM?
MovieSerifText_9a_0002_F,3,,Who IS this guy?,,,,,Bu adam KİM?
MovieSerifText_9a_0003_M,4,Er erscheint an den\nseltsamsten Orten.,He always seems to show up\nin the strangest places.,Siempre aparece en los sitios\nmás insospechados.,Je tombe toujours sur lui dans\nles coins les plus improbables.,Compare sempre\nnei posti più strani.,Ik kom hem altijd tegen\nop de gekste plekken.,Hep en olmadık yerlerde\nkarşımıza çıkıyor.
MovieSerifText_9a_0003_F,5,,,,,,,
MovieSerifText_9a_0005_M,6,Echt jetzt?,"Oh, yeah?",¿Sí?,C'est vrai ?,Ah sì?,O ja?,Öyle mi?
MovieSerifText_9a_0005_F,7,,"Oh, yeah?",,,,,Öyle mi?
MovieSerifText_9a_0006_M,8,Unsere Wege kreuzten sich,Our paths have crossed...,Nuestros caminos\nse han cruzado,Nos chemins se sont croisés...,Le nostre strade si\nsono incrociate,Onze wegen kruisten...,Yollarımız o kadar çok kez kesişti ki...
MovieSerifText_9a_0006_F,9,,,,,,,
MovieSerifText_9a_0007_M,10,unzählige Male.,too many times to count.,más veces\nde las que recuerdo.,... un nombre incalculable\nde fois.,troppe volte per contarle.,elkaar al talloze keren.,saymakla bitmez.
MovieSerifText_9a_0007_F,11,,,,,,,
MovieSerifText_9a_0008_M,12,Wohl wahr...,Sounds familiar.,Eso me suena.,Je vois le genre...,Questa l'ho già sentita.,Dat klinkt bekend.,Tanıdık geliyor.
MovieSerifText_9a_0008_F,13,,Sounds familiar.,,,,,Tanıdık geliyor.
MovieSerifText_9a_0009_M,14,Und sein Name...,As for his name...,"Pero su nombre,",Mais son nom...,"Per quanto riguarda\nil suo nome,",Maar wat zijn naam betreft...,Adı desen...
MovieSerifText_9a_0009_F,15,,,,,,,
MovieSerifText_9a_0010_M,16,Und wer er wirklich ist...,or his true identity...,"o su verdadera identidad,",... ou sa véritable identité...,"o la sua vera identità,",of zijn ware identiteit...,gerçek kimliği desen...
MovieSerifText_9a_0010_F,17,,,,,,,
MovieSerifText_9a_0011_M,18,...Keine Ahnung!,I have no idea!,son un misterio.,... je n'en sais rien !,non ne ho idea!,heb ik geen flauw idee.,Hiç fikrim yok!
MovieSerifText_9a_0011_F,19,,,,,,,
MovieSerifText_9a_0012_M,20,Ist das ein Witz?!,You're kidding me!,¡Me tomas el pelo!,Tu te moques de moi ?,Ma scherzi!?,Dat meen je niet.,Şaka yapıyorsun!
MovieSerifText_9a_0012_F,21,,You're kidding me!,,,,,Şaka yapıyorsun!
MovieSerifText_9a_0013_M,22,"Nein, wirklich!",I'm honestly not!,¡De verdad que no!,Je te jure que non !,Niente affatto.,Jawel.,Vallahi şaka yapmıyorum!
MovieSerifText_9a_0013_F,23,,,,,,,
MovieSerifText_9a_0014_M,24,Ich wüsste es\nja selbst gerne.,I've always wondered\nabout him.,Siempre he tenido curiosidad.,"D'ailleurs, moi aussi, j'aimerais\nsavoir.",È sempre stato\nun mistero per me.,Ik heb veel vragen\nover hem.,Onu hep merak\netmişimdir.
MovieSerifText_9a_0014_F,25,,,,,,,
