label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Schon gehört? Die Befreiungsfront hat\nalle drei Generäle besiegt.,Ugh. Did you hear the SLF has overthrown\nall three of the top generals?,¿Te has enterado? Los tres generales\nhan caído a manos del FLS...,Grr... Tu savais que le FLS avait battu\nnos trois généraux ? Les trois !,"Dannazione! Ehi, avete sentito?! I tre\ngenerali sono stati battuti dal FLS...",Heb je gehoord dat het Sushi-verzetsleger\nde drie sterkste generaals heeft verslagen?,Üff. SLF'nin en tepedeki üç generali de\ndevirdiğini duydun mu?
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,"Ja, ich weiß. Ein echter Murks!","Yeah... I heard, all right.",Sí... eso he oído.,"Pff, ouais...","Ah... Sì, ho sentito.","Ja, dat heb ik gehoord.","Evet... Duydum, duymaz olur muyum."
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,"Meinst du, wir müssen uns demnächst\n'nen anderen Job suchen?",You ever feel like...we're on the losing side?,¿Y no tienes la impresión de estar luchando\npara el bando de los perdedores?,T'as pas l'impression... qu'on est du côté\ndes perdants ?,Non hai mai l'impressione di combattere\nper la fazione sbagliata?,Heb je soms niet het gevoel dat we... aan de\nverliezende kant staan?,Hiç... kaybeden tarafta\nolduğumuzu hissediyor musun?
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,Nur ruhig Blut... Die schlauesten Köpfe am\nKaiserhof scheinen da was zu planen...,"Nah. Keep this quiet, but I heard that R&D\nwas up to something mind-blowing.",Qué va. Parece que los de I+D han inventado\nuna cosa que va a romper moldes.,"Du tout. Paraît que la R&D bosse sur un truc\nde dingue. Mais garde ça pour toi, hein !","Mh, no. Si dice che l'agenzia segreta di Sua\nMaestà stia creando invenzioni incredibili!","Nee. Mondje dicht, maar ik heb gehoord\ndat de keizer een troef achter de hand heeft.",Yok. Aramızda kalsın ama R&D'nin\nakıl almaz bir şeyler peşinde olduğunu duydum.
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,Echt?,Oh yeah?!,"Ah, ¿sí?",Sérieux ?!,Eh?! Dici sul serio?!,O ja?,Öyle mi?!
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,"Und ob! Armeegerücht... Und das heißt,\nes stimmt! Also keine Sorge, Kamerad!","Yep. I don't know many details, but I\nwouldn't worry if I were you.","Como te lo digo. No estoy al tanto de los\ndetalles, pero yo que tú estaría tranquilo.","Ouaip. J'en sais pas beaucoup plus, mais\nà mon avis, pas besoin de se faire de bile.","Sì. Non ne conosco i dettagli, ma non mi\npreoccuperei, se fossi in te.","Ja. Ik weet er niet veel van, maar het schijnt\niets waanzinnigs te zijn.",Evet. Detayları pek bilmiyorum ama\nsen olsam çok da kafaya takmazdım.
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,Gah! Soldaten!\nWas sucht IHR denn hier?,Argh! I should've known there'd be patrols\nthis deep in Empire territory!,"¡Ah, soldados imperiales! Me lo temía...",Ah ! J'aurais dû me douter qu'il y aurait des\nsoldats impériaux en patrouille dans le coin !,Argh! Dovevo aspettarmelo! Le terre sotto\nl'Impero sono difese coi denti!,Oei! Nog meer soldaten. Wat doen die toch\nallemaal hier?,Ah! İmparatorluk topraklarının bu kadar\nderininde devriyeler olacağını bilmeliydim!
CharaSerif_06_F,13,,Argh! I should've known there'd be patrols\nthis deep in Empire territory!,,,,,Ah! İmparatorluk topraklarının bu kadar\nderininde devriyeler olacağını bilmeliydim!
CharaSerif_07_M,14,"He, das sollten wir DICH doch fragen!\nDas hier ist unser Imperium, klaro?!",That's right! You'll regret messing with\nthe Imperial Garrison!,¡Ja! Yo te enseñaré a no meter las narices\ndonde no te llaman...,"Hé ouais, on est là ! Tu vas regretter\nde t'en être pris à nous !",Esatto! Ti pentirai di aver ostacolato\nla guarnigione imperiale!,"Hé! Je bent hier in het Keizerrijk, ja! Wat\ndoe jij eigenlijk hier?",Aynen öyle! İmparatorluk Garnizonu'yla\ndalaşmanın pişmanlığını yaşayacaksın!
CharaSerif_07_F,15,,,,"Hé ouais, on est là ! Tu vas regretter\nde t'en être prise à nous !",,,
