label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Mein allererster Gegner. Hach!\nHoffentlich nimmt er's nicht so schwer.,So that was my very first opponent?\nHuh. I hope he's OK.,"Conque ese tipo fue mi primer rival...\nBueno, ojalá le vaya bien en la vida.","Alors comme ça, c'était lui mon tout premier\nadversaire... Ça me paraît si loin, déjà !",E quindi quello era il mio primo avversario?\nNe ho affrontati talmente tanti...,Dus hij was mijn eerste tegenstander?\nHopelijk komt hij er weer bovenop.,Demek ilk rakibim oydu?\nHımm. Umarım iyidir.
CharaSerif_00_F,1,,So that was my very first opponent?\nHuh. I hope he's OK.,,,,,Demek ilk rakibim oydu?\nHımm. Umarım iyidir.
CharaSerif_01_M,2,Du hast dich seit deinem Einstand\nals Sushi Striker wahrlich gemausert.,You've certainly advanced as a sushi striker\nsince then.,"Así es, y desde aquel día has crecido\nmuchísimo como lanzaplatos de sushi.","Depuis, tu es devenu un sushiste\nexpérimenté.",Da allora hai fatto enormi progressi come\nguerriero sushi.,Je bent sindsdien zeker gegroeid als\nsushistriker.,O zamandan beri bir suşi vurucusu olarak\nepey ilerlemişsin.
CharaSerif_01_F,3,,,,"Depuis, tu es devenue une sushiste\nexpérimentée.",Da allora hai fatto enormi progressi come\nguerriera sushi.,,
CharaSerif_02_M,4,Haha! Danke!,"Awww, thanks!",Jo... ¡gracias por el cumplido!,"Haha, merci !",Oooh grazie!,"Dat is aardig van je, dank je.","Aaa, teşekkürler!"
CharaSerif_02_F,5,Hihi! Danke!,"Awww, thanks!",,,,,"Aaa, teşekkürler!"
CharaSerif_03_M,6,"Und weißt du, Jinrai?\nIch bin froh, dass ich dich hab.","You've changed a lot since then, too.","Tú también has cambiado una barbaridad\ndesde que te conocí, ¿sabes?","Tu as aussi pas mal changé, Jinrai.",Anche tu sei cambiato molto da allora.,Jij bent ook veranderd.,Sen de o zamandan beri çok değiştin.
CharaSerif_03_F,7,,"You've changed a lot since then, too.",,,,,Sen de o zamandan beri çok değiştin.
CharaSerif_04_M,8,"Auch wenn ich immer weghöre, wenn\ndu mir deine tollen Vorträge hältst! Hihi!",Your lectures are somehow even cornier!,"Y eso que parecía imposible, pero cada\nvez dices cosas más cursis.",Tes remarques sont encore plus ringardes !,I tuoi insegnamenti sono ancora più noiosi!,Je opmerkingen zijn alleen maar afgezaagder\ngeworden.,Derslerin nedense daha da bayatlamış!
CharaSerif_04_F,9,,Your lectures are somehow even cornier!,,,,,Derslerin nedense daha da bayatlamış!
CharaSerif_05_M,10,"Was war das gerade?!\nHe! Hiergeblieben, mein Lieber!",Excuse me? Hey! Don't walk away from\nme when I'm talking!,"¡¿Qué?! ¡Pero serás...! ¡Oye!\n¡Vuelve aquí ahora mismo, sinvergüenza!","Pardon ?! Hé, ne t'en va pas quand\nje te parle, Musashi !","Come, prego? Ehi, tu! Come osi andartene\nmentre parlo con te!?","Pardon? Hé, niet weglopen! Daar heb ik nog\nwel wat op te zeggen!",Affedersin? Hey! Konuşurken\nbenden uzaklaşma!
CharaSerif_05_F,11,"Was war das gerade?!\nHe! Hiergeblieben, junge Dame!",,,,,,
