label,index,deu,eng,esp,fra,ita,nld,tur
stageEndM008_01_M,0,"Wenn's in dem Tempo weitergeht, sind wir\nnoch vor dem Abendessen an der Grenze!","At this pace, we'll be at the border before\ndinnertime!","¡Estupendo! A este ritmo, llegaremos a la\nfrontera en un periquete.","À ce rythme, on sera vite arrivés\nà la frontière !",Di questo passo arriveremo al confine\nin men che non si dica!,In dit tempo zijn we voor het avondeten\nnog wel bij de grens.,Bu hızla gidersek akşam yemeğinden önce\nsınıra varırız!
stageEndM008_01_F,1,,"At this pace, we'll be at the border before\ndinnertime!",,,,,Bu hızla gidersek akşam yemeğinden önce\nsınıra varırız!
stageEndM008_02_M,2,Es läuft in der Tat vorzüglich.,Can it really be so easy?,Parece demasiado fácil para ser verdad.,C'est presque trop facile...,Può davvero essere così facile?,Zou het echt zo makkelijk zijn?,Bu kadar kolay olabilir mi gerçekten?
stageEndM008_02_F,3,,,,,,,
stageEndM008_03_M,4,Da ist er! Schnappt ihn euch!\nUnd das Kind gleich dazu!,"There he is! Grab him! Get his master, too,\nwhile we're at it!",¡Ahí está! ¡No dejéis que se escapen!\n¡Ni él ni su genio!,Le voilà ! C'est lui ! Et n'oubliez pas\nde capturer son partenaire aussi !,"Eccolo lì! Prendetelo! E anche il suo\nguerriero sushi, già che ci siete!",Daar heb je hem! Grijp hem! En zijn meester\nook!,İşte orada! Yakalayın! Hazır yakalamışken\nustasını da alın!
stageEndM008_03_F,5,,,¡Ahí está! ¡No dejéis que se escapen!\n¡Ni ella ni su genio!,Le voilà ! C'est lui ! Et n'oubliez pas\nde capturer sa partenaire aussi !,"Eccolo lì! Prendetelo! E anche la sua\nguerriera sushi, già che ci siete!",,
stageEndM008_04_M,6,\u000E\u0000\u0002\u0002\u0096WIRD GESCHNAPPT!\u000E\u0000\u0002\u0002d,"\u000E\u0000\u0002\u0002\u0096GRABBING, SIR!\u000E\u0000\u0002\u0002d",\u000E\u0000\u0002\u0002\u0096¡Ya los tengo!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096BIEN REÇU !\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096PROCEDIAMO!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096GRIJP 'M!\u000E\u0000\u0002\u0002d,"\u000E\u0000\u0002\u0002\u0096YAKALIYORUM, EFENDİM!\u000E\u0000\u0002\u0002d"
stageEndM008_04_F,7,,,,,,,
stageEndM008_05_M,8,Wah! Die haben uns aufgelauert!,Oof! They were waiting for us?!,¡Vaya! Parece que nos tenían\npreparada una emboscada...,Aaah ! Ils nous attendaient ou quoi ?!,Oooh! Ci aspettavano?!,Oei! Stonden ze ons op te wachten?,Off! Bizi mi bekliyorlardı?!
stageEndM008_05_F,9,,Oof! They were waiting for us?!,,,,,Off! Bizi mi bekliyorlardı?!
stageEndM008_06_M,10,So viel zum Thema Abendessen...,So much for dinnertime...,¡Uah! ¡Esto no pinta nada bien!,Ça sent pas bon pour nous...,Le cose non si stanno mettendo bene...,Het avondeten zal moeten wachten...,Akşam yemeği yalan oldu...
stageEndM008_06_F,11,,So much for dinnertime...,,,,,Akşam yemeği yalan oldu...
stageEndM008_07_M,12,Musashi! Da kommt noch eine Gruppe\nvon Soldaten!,Musashi! There's another squad closing\nin on us this way!,¡Musashi! ¡Por ahí viene otro escuadrón!,Musashi ! Il y en a d'autres par là !,Musashi! Ce ne sono altri in avvicinamento\nda questa parte!,Musashi! Daar is nog een groep! Ze komen\nvan die kant!,Musashi! Şu taraftan üstümüze gelen\nbir manga daha var!
stageEndM008_07_F,13,,,,,,,
stageEndM008_23_M,14,Moment... Die sind ja gar nicht\nvom Imperium!,Wait... That isn't the Imperial Army.,Espera... Esos no parecen del Imperio...,Attends... Mais ce n'est pas l'armée\nimpériale ?!,Un momento... Non è l'esercito imperiale.,Maar wacht... Dat is niet het keizerlijke leger.,Dur... Bu İmparatorluk Ordusu değil.
stageEndM008_23_F,15,,,,,,,
stageEndM008_08_M,16,\u000E\u0000\u0002\u0002\u0096AAATTACKEEE!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096CHAAAARGE!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡A la cargaaa!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096À l'attaaaque !!!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096CARICAAA!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096AANVALLEEEEEEN!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096HÜCUUUM!\u000E\u0000\u0002\u0002d
stageEndM008_08_F,17,,,,,,,
stageEndM008_10_M,18,"He, Kleiner!\nAlles klar?","Hey, kid! Are you hurt?","¿Estás bien, muchacho?","Hé, petit, rien de cassé ?","Ehi, ragazzo! Stai bene?","Hé, knul! Hebben ze je pijn gedaan?","Hey, çocuk! Yaralandın mı?"
