label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_9c_0001_M,0,Ist es vorbei?,Was— Was that it?,¿Ya está?,Ça... Ça y est ?,È... È finita?,Is het voorbij?,B-Bitti mi?
MovieSerifText_9c_0001_F,1,,Was— Was that it?,,,,,B-Bitti mi?
MovieSerifText_9c_0002_M,2,Ächz...\nVater...,Ugh... Father...,"Padre,",Argh... Père...,Ugh... Padre...,Ach... Vader...,Uff... Baba...
MovieSerifText_9c_0002_F,3,,,,,,,
MovieSerifText_9c_0003_M,4,Wieso bekomme\nich kein Sushi?,Why wouldn't you let me have\nany sushi?,¿por qué me privas del sushi?,Pourquoi me prives-tu\nde sushis ?,Perché non mi lasciavi\nmangiare alcun sushi?,Waarom liet je me\ngeen sushi eten?,Neden bana hiç\nsuşi vermedin?
MovieSerifText_9c_0003_F,5,,,,,,,
MovieSerifText_9c_0004_M,6,Vater...\nIch bin doch dein Sohn...,Father... I'm your son...,"Padre, soy tu hijo,","Père... Moi, ton propre fils...",Padre... Sono tuo figlio...,Vader... Ik ben je zoon...,Baba... Ben senin oğlunum...
MovieSerifText_9c_0004_F,7,,,,,,,
MovieSerifText_9c_0005_M,8,Dein eigen\nFleisch und Blut!,Your flesh and blood!,¡carne de tu carne!,La chair de ta chair !,Sangue del tuo sangue!,Je bloedeigen zoon!,Öz be öz evladın!
MovieSerifText_9c_0005_F,9,,,,,,,
MovieSerifText_9c_0021_M,10,Aaah!,Urk!,¡Ah!,Argh !,Aaah!,Aaah!,Iyk!
MovieSerifText_9c_0021_F,11,,,,,,,
MovieSerifText_9c_0006_M,12,Dein... sei Mein.,What's yours...is mine.,Lo tuyo... es mío.,Ce qui est à toi... est à moi...,Ciò che è tuo... è mio.,Wat van jou is... is van mij.,Senin olan... benimdir.
MovieSerifText_9c_0006_F,13,,,,,,,
MovieSerifText_9c_0007_M,14,Dein... sei Mein.,What's yours...is mine.,Lo tuyo... es mío.,Ce qui est à toi... est à moi...,Ciò che è tuo... è mio.,Wat van jou is... is van mij.,Senin olan... benimdir.
MovieSerifText_9c_0007_F,15,,,,,,,
MovieSerifText_9c_0008_M,16,Dein...,What's yours...,Lo tuyo...,Ce qui est à toi...,Ciò che è tuo...,Wat van jou is...,Senin olan...
MovieSerifText_9c_0008_F,17,,,,,,,
MovieSerifText_9c_0009_M,18,...sei Mein.,is mine.,es mío.,... est à moi...,è mio.,is van mij.,benimdir.
MovieSerifText_9c_0009_F,19,,,,,,,
MovieSerifText_9c_0010_M,20,Dein...,What's yours...,Lo tuyo...,Ce qui est à toi...,Ciò che è tuo...,Wat van jou is...,Senin olan...
MovieSerifText_9c_0010_F,21,,,,,,,
MovieSerifText_9c_0011_M,22,...sei Mein.,is mine.,es mío.,... est à moi...,è mio.,is van mij.,benimdir.
MovieSerifText_9c_0011_F,23,,,,,,,
MovieSerifText_9c_0012_M,24,Aaaaaaaah!,Ahhhhhhhhh!,¡Aaaaah!,Ahhhhhhhhh !,Aaaaah!,Ahhhhhhhhh!,Aaaahhhhhhhh!
MovieSerifText_9c_0012_F,25,,,,,,,
MovieSerifText_9c_0013_M,26,Seine furchtbaren\nErinnerungen an Sushi...,His traumatic memories of\nsushi...,"Sus recuerdos del sushi\nson traumáticos,",Entre ses traumatismes\nliés aux sushis...,I suoi traumatici ricordi sul sushi,Zijn traumatische ervaring\nmet sushi...,Suşiyle ilgili\ntravmatik anıları...
MovieSerifText_9c_0013_F,27,,,,,,,
MovieSerifText_9c_0014_M,28,und die unerfüllte\nElternliebe...,mixed with his twisted familial\nbonds...,"y sus relaciones familiares,\nretorcidas.",... et ses relations familiales\nperturbées...,si confondono con\ni legami familiari.,samen met een gebrek\naan vaderliefde...,çarpık aile bağlarıyla\nbirbirine dolanmış...
MovieSerifText_9c_0014_F,29,,,,,,,
MovieSerifText_9c_0015_M,30,Es ist schrecklich.,It's tragic.,Qué tragedia.,C'est une tragédie.,È tragico.,Tragisch.,Ne trajik.
MovieSerifText_9c_0015_F,31,,,,,,,
MovieSerifText_9c_0016_M,32,Er kann einem fast leidtun.,One almost feels sorry for him.,Casi me da lástima.,On a presque de la peine\npour lui.,Provo quasi pena per lui.,Je zou bijna medelijden\nkrijgen.,İnsan neredeyse ona acıyor.
MovieSerifText_9c_0016_F,33,,,,,,,
MovieSerifText_9c_0017_M,34,Aaaaah!,Aaaah!,¡Aaah!,Aaaah !,Aaaah!,Aaaah!,Aaaah!
MovieSerifText_9c_0017_F,35,,Aaaah!,,,,,Aaaah!
MovieSerifText_9c_0018_M,36,Alles auf der Welt...,Everything there is...,"Todo lo que hay,","Tout, ici...",Ogni cosa è...,Alles op de wereld...,Var olan ne varsa...
MovieSerifText_9c_0018_F,37,,,,,,,
MovieSerifText_9c_0019_M,38,ALLES...,all of it...,"todo todito,",... absolument tout...,completamente...,Alles wat er is...,hepsi...
MovieSerifText_9c_0019_F,39,,,,,,,
MovieSerifText_9c_0022_M,40,...SEI MEIN.,is mine.,es mío.,... est à moi.,mia.,is van mij.,benimdir.
MovieSerifText_9c_0022_F,41,,,,,,,
MovieSerifText_9c_0020_M,42,DAS WIRD LECKER!,"Now, down the haaaaatch.","Ahora, ¡al bucheee!","Et maintenant, à taaaable.",E ora si mangiaaaaa.,"En nu, aan tafel!","Şimdi, indir mideyeeee!"
MovieSerifText_9c_0020_F,43,,,,,,,
