label,index,deu,eng,esp,fra,ita,nld,tur
EventBattleM001_01_M,0,\u000E\u0000\u0002\u0002\u0096W-wo bin ich hier?!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Huh?! Where are we?!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡Ostras! ¡¿Eso qué es?!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Ouah ! On est où ?!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Ehi?! Ma dove siamo?!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Hé! Waar zijn we nou weer?\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Ha?! Neredeyiz?!\u000E\u0000\u0002\u0002d
EventBattleM001_01_F,1,,\u000E\u0000\u0002\u0002\u0096Huh?! Where are we?!\u000E\u0000\u0002\u0002d,,,,,\u000E\u0000\u0002\u0002\u0096Ha?! Neredeyiz?!\u000E\u0000\u0002\u0002d
EventBattleM001_02_M,2,Haha! Dies nennt man das \u000E\u0000\u0003\u0004ﾑ＞Sushi-Spielfeld\u000E\u0000\u0003\u0004\u0000＀.\nHier lassen Sushi-Geister Sushi entstehen.,"Never fear. You are in a sushi field, a place\nwhere sushi flows from sushi sprites.","Tranquilo, estamos en una \u000E\u0000\u0003\u0004ﾑ＞pista de sushi\u000E\u0000\u0003\u0004\u0000＀.\nAquí, los genios producen esta exquisitez.","Au \u000E\u0000\u0003\u0004ﾑ＞domaine des sushis\u000E\u0000\u0003\u0004\u0000＀, là où les sushinités\npeuvent générer des sushis à volonté.","Calma, questa è la \u000E\u0000\u0003\u0004ﾑ＞dimensione sushi\u000E\u0000\u0003\u0004\u0000＀, il sushi\ne gli spiriti del sushi sono una cosa sola.","Niet bang zijn. Je bent hier in een \u000E\u0000\u0003\u0004ﾑ＞sushiveld\u000E\u0000\u0003\u0004\u0000＀,\neen plek waar de sushigami sushi maken.",Korkma. Burası suşi tarlası;\nsuşinin suşi ruhlarından aktığı özel bir yer.
EventBattleM001_02_F,3,,,"Tranquila, estamos en una \u000E\u0000\u0003\u0004ﾑ＞pista de sushi\u000E\u0000\u0003\u0004\u0000＀.\nAquí, los genios producen esta exquisitez.",,,,
EventBattleM001_03_M,4,Doch pass lieber gut auf.\nIch kann dir einiges beibringen!,But don't worry about that. I have much to\nteach you here!,Pero vamos a centrarnos en lo que importa.\n¡Tengo unas cuantas cosas que enseñarte!,Mais peu importe pour le moment.\nJ'ai des choses à t'apprendre !,Ma ora è il momento di concentrarci su altro.\nHo molte cose da insegnarti!,Maar dat is verder niet belangrijk. Je hebt\neen hoop te leren!,Ama onu dert etme. Burada\nsana öğretecek çok şeyim var!
EventBattleM001_03_F,5,,,,,,,
EventBattleM001_04_M,6,"Auf diesem Spielfeld kannst du mit Sushi\nnämlich so allerlei anstellen, weißt du?","You see, there's a lot you can do with\nsushi here.","Mira, aquí se puede hacer de todo\ncon el sushi.",Je vais te montrer ce qu'on peut faire\navec des sushis !,"Vedi, in questo posto puoi fare un sacco\ndi cose con il sushi.",Je kunt een heleboel doen met sushi hier.,"Görüyorsun, burada suşiyle\nyapabileceğin çok şey var."
EventBattleM001_04_F,7,,,,,,,
EventBattleM001_05_M,8,Suche doch mal \u000E\u0000\u0003\u0004껿＀zwei gleichfarbige Teller\u000E\u0000\u0003\u0004\u0000＀\u000E\u0000\u0003\u0004쳿Ｏ\n\u000E\u0000\u0003\u0004\u0000＀und verbinde sie miteinander! Nur zu!,Let's see you link \u000E\u0000\u0003\u0004쳿Ｏtwo plates of the\nsame color\u000E\u0000\u0003\u0004\u0000＀! Go on!,"Para empezar, enlaza \u000E\u0000\u0003\u0004껿＀dos platos del mismo\ncolor\u000E\u0000\u0003\u0004\u0000＀. ¡Adelante!",Et on va s'y mettre tout de suite. Essaie de\nrelier \u000E\u0000\u0003\u0004껿＀deux assiettes de la même couleur\u000E\u0000\u0003\u0004\u0000＀ !,Intanto vediamo se riesci a collegare\n\u000E\u0000\u0003\u0004껿＀due piatti dello stesso colore\u000E\u0000\u0003\u0004\u0000＀! Prova!,Probeer maar eens \u000E\u0000\u0003\u0004껿＀twee borden met dezelfde\nkleur\u000E\u0000\u0003\u0004\u0000＀ met elkaar te verbinden. Toe maar!,"Hadi, \u000E\u0000\u0003\u0004쳿Ｏaynı renkten iki tabağı\u000E\u0000\u0003\u0004\u0000＀!\nBağla bakalım!"
EventBattleM001_05_F,9,,,,,,,
EventBattleM001_06_M,10,So ungefähr?,You mean like that?,¿Así?,Oh ! Comme ça ?,Così?,"Zo, bedoel je?",Böyle mi?
EventBattleM001_06_F,11,,You mean like that?,,,,,Böyle mi?
EventBattleM001_07_M,12,Ganz genau. Und nun verbinde doch mal\n\u000E\u0000\u0003\u0004껿＀möglichst viele\u000E\u0000\u0003\u0004\u0000＀ gleichfarbige Teller!,Exactly. Now link as many plates of one\ncolor as you can!,"Exacto. Y, ahora, ¡a ver \u000E\u0000\u0003\u0004껿＀cuántos eres\ncapaz de enlazar\u000E\u0000\u0003\u0004\u0000＀!","Exactement ! Maintenant, essaie de relier un\n\u000E\u0000\u0003\u0004껿＀maximum d'assiettes de la même couleur\u000E\u0000\u0003\u0004\u0000＀ !",Esattamente. Ora collega \u000E\u0000\u0003\u0004껿＀quanti più piatti\npossibile dello stesso colore\u000E\u0000\u0003\u0004\u0000＀!,Precies! En probeer nu \u000E\u0000\u0003\u0004껿＀zoveel mogelijk\nborden met dezelfde kleur\u000E\u0000\u0003\u0004\u0000＀ te verbinden.,Aynen öyle. Şimdi aynı renkten\nolabildiğince çok tabağı bağla!
EventBattleM001_07_F,13,,,,,,,
EventBattleM001_08_M,14,"Nicht lachen! Jetzt hab ich tausend Teller,\naber keinen Bissen Sushi drauf.",I'm seeing a lot of plates...but no sushi.,"Aquí no paran de salir platos, pero el sushi\nno se ve por ninguna parte. Vaya timo...","Pff... C'est bien beau d'avoir des assiettes,\nmais sans sushis, c'est moins intéressant !",Vedo un sacco di piatti... ma niente sushi.,"Ik zie een hoop borden, maar geen sushi!",Bir sürü tabak görüyorum... ama suşi yok.
EventBattleM001_08_F,15,,I'm seeing a lot of plates...but no sushi.,,,,,Bir sürü tabak görüyorum... ama suşi yok.
