label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Unmöglich... Wo lag der Fehler\nin meinen Berechnungen?,Impossible... Where did I miscalculate?!,No puede ser... ¿En qué me habré\nequivocado?,C'est impossible... Où ai-je pu me tromper\ndans mes calculs ?!,Impossibile... Dove ho sbagliato?!,Onmogelijk... Wat heb ik fout gedaan?,İmkânsız... Nerede yanlış hesap yaptım?!
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,"Masa. Jetzt wissen wir alle, warum\ndie Befreiungsfront so stark war.",You showed us the SLF's secret to\nbeing strong.,Tú nos enseñaste el secreto de la fuerza\ndel FLS.,Masa... tu nous as montré auparavant\nle secret de la force du FLS.,Ci hai mostrato il segreto del FLS\nper essere forti.,Jij hebt ons het geheim van de kracht van het\nSushi-verzetsleger laten zien.,Bize SLF'nin güçlü olma\nsırrını gösterdin.
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,Aber euer undankbares Verhalten hat\neuch in Wirklichkeit schwach gemacht.,"But your ingratitude, in truth, made\nyou weak.",Pero vuestra ingratitud os ha debilitado.,"Mais en réalité, votre comportement ingrat\nvous a rendus faibles.","Ma in realtà, la tua ingratitudine\nti ha reso debole.",Maar jullie ondankbaarheid heeft jullie zwak\ngemaakt.,Ama aslında nankörlüğün\nseni zayıflattı.
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,Genau deshalb erleiden deine Männer\neine Niederlage nach der anderen.,That is why the SLF is facing losses on\nevery front.,Por eso el FLS está sufriendo bajas\nen todos los frentes.,Et c'est pour cette raison que le FLS subit\ndes défaites sur tous les fronts.,Per questo il FLS subisce perdite\nsu ogni fronte.,Dat is waarom het Sushi-verzetsleger op alle\nfronten verliezen lijdt.,Bu yüzden SLF her cephede\nkayıplar veriyor.
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,Schwach?! Ich verstehe nicht!,We are...weak?,"¿Que nos ha debilitado, dices?...",Nous sommes... faibles ?,Siamo... deboli?,Omdat we ondankbaar zijn?,Biz... zayıf mıyız?
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,Euer Mangel an Respekt vor Sushi schwächte\nden Bund zwischen Striker und Geist.,Yes. Your disrespect for sushi has weakened\nthe bond between striker and sprite.,Sí. Vuestra falta de respeto hacia el sushi\nha debilitado el vínculo con vuestros genios.,Oui. Votre manque de respect pour les sushis\na affaibli le lien entre sushistes et sushinités.,Sì. Il vostro scarso rispetto per il sushi ha\nindebolito il legame tra spirito e guerriero.,Inderdaad. Gebrek aan respect voor sushi\nverzwakt de band met je sushigami.,"Evet. Suşiye saygısızlığın,\nvurucu ile ruh arasındaki bağı zayıflattı."
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,Aber wie?,Explain.,Explícate mejor.,Explique-toi !,Spiegati.,Leg uit.,Açıkla.
CharaSerif_06_F,13,,,,,,,
CharaSerif_07_M,14,War meine Erklärung nicht ausreichend?\nWir Sushi-Geister haben ein Herz!,Haven't I explained enough? We sushi\nsprites have feelings.,¿Aún no lo entiendes? Los genios\ndel sushi tenemos sentimientos.,"N'as-tu rien écouté de ce que j'ai dit ?\nNous, sushinités, nous avons des sentiments.",Non è già chiaro a sufficienza? Noi spiriti\ndel sushi abbiamo sentimenti.,Is het niet duidelijk? Wij sushigami hebben\nook gevoel.,Daha ne kadar açıklayayım? Biz suşi\nruhlarının da duyguları var.
CharaSerif_07_F,15,,,,,,,
CharaSerif_08_M,16,"Und dies öffnen wir nur jenen, die Sushi\nmit Hingabe und Respekt essen.","To us, you are no better than those who eat\nproperly but seek to control us.","Para nosotros, sois iguales que quienes sí\nrespetan el sushi pero intentan controlarnos.","Tu ne vaux pas mieux que ceux qui mangent\nsans gaspiller, mais veulent nous contrôler.","Volerci controllare, pur mangiando tutto,\nnon è la soluzione giusta.","Jij bent niet beter dan mensen die dankbaar\neten, maar ons toch willen beheersen.","Bizim için, düzgün yiyip de\nbizi kontrol etmeye çalışanlardan farkın yok."
CharaSerif_08_F,17,,,,,,,
CharaSerif_09_M,18,"Mir tun die Geister leid, die im Joch des\nImperiums gefangen sind. Und in deinem!","I grieve for the sprites forced to pledge with\nthe Empire, but also those bound to you.",Sufro por los genios que se han visto\nobligados a servir al Imperio... y a vosotros.,"J'ai de la peine pour les sushinités forcées\nd'obéir, que ce soit à l'Empire ou au FLS.","Provo dolore per quegli spiriti costretti a\nservire l'Impero, ma anche quelli alleati a te.","De sushigami van de keizer werken onder\ndwang, maar de jouwe zijn niet beter af.","İmparatorluk'a zorla bağlanan ruhlara da,\nsana bağlı olanlara da üzülüyorum."
CharaSerif_09_F,19,,,,,,,
CharaSerif_10_M,20,"Welch Torheit! Um wahre Stärke zu erlangen,\ndarf man wie wir nur das Beste essen!",No. My methods are the strongest.\nTo eat efficiently is true virtue!,No. Mis métodos son los mejores.\nComer eficientemente es la única virtud.,Non ! Ma méthode est la meilleure.\nManger efficacement EST la clé de la force !,No. La mia tecnica è la migliore. Mangiare\nil sushi in modo efficiente è il vero ideale!,Niet! Mijn manier van eten is de beste.\nEfficiënt eten is het ideaal.,Hayır. En güçlü yöntem benimki.\nVerimli yemek gerçek erdemdir!
CharaSerif_10_F,21,,,,,,,
