label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_10_M,0,\u000E\u0000\u0002\u0002\u0096Sehr gut gemacht!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Fantastically done!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¡Fabuloso!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Très beau travail !\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Eccezionale!!!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Geweldig gedaan!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Harika iş çıkardın!\u000E\u0000\u0002\u0002d
CharaSerif_10_F,1,,,,,,,
CharaSerif_11_M,2,Dank dir sind wir bis zur Handelsstadt\nBenteaux vorgedrungen.,"Thanks to your contributions, we pushed all\nthe way to the trading city of Benteaux.","Gracias a ti hemos logrado llegar hasta\nBenteaux, una localidad comercial.","Grâce à toi, Musashi, nous sommes parvenus\njusqu'à la cité commerciale de Benteaux.","Grazie al tuo contributo, siamo riusciti a\nspingerci fino alla città di Benteaux.",Dankzij jou zijn we helemaal opgerukt naar\nhet handelsstadje Benteaux.,Senin sayende ticaret şehri Benteaux’ya\nkadar ilerledik.
CharaSerif_11_F,3,,,,,,,
CharaSerif_12_M,4,"Freut mich, dass ich helfen konnte!",Glad I could help!,"Je, je, je. ¿Ha sido para tanto?",Je suis content de pouvoir vous être utile !,Felice di essere stato d'aiuto!,Graag gedaan!,Yardım edebildiysem ne mutlu!
CharaSerif_12_F,5,,Glad I could help!,,Je suis contente de pouvoir vous être utile !,Felice di essere stata d'aiuto!,,Yardım edebildiysem ne mutlu!
CharaSerif_13_M,6,Von hier ist es über die Große Brücke nicht\nmehr weit bis zur Hauptstadt des Imperiums.,"From here, it's a short distance over the\nGreat Bridge to the Imperial capital.","Ahora, cruzando el Gran Puente, ya casi\nestaremos en la capital imperial.","D'ici, en passant par le Grand pont, nous\nsommes tout près de la capitale impériale.",Da qui al Grande ponte verso la\ncapitale imperiale la strada è breve.,Vanaf hier is het nog maar een klein stukje\nover de grote brug naar de hoofdstad.,Buradan Büyük Köprü’yü geçince\nİmparatorluk başkenti çok yakın.
CharaSerif_13_F,7,,,,,,,
CharaSerif_14_M,8,Worauf warten wir dann noch? Los!,Then what are we waiting for? Let's go!,¡Pues vamos! ¡Ya estamos tardando!,"Qu'est-ce qu'on attend, alors ? Allons-y !",Allora che aspettiamo? Andiamo!,Waar wachten we dan nog op? Laten we\ngaan!,O zaman neyi bekliyoruz? Hadi gidelim!
CharaSerif_14_F,9,,Then what are we waiting for? Let's go!,,,,,O zaman neyi bekliyoruz? Hadi gidelim!
CharaSerif_15_M,10,"Nein. Es ist noch etwas zu früh,\num zum Imperium aufzubrechen.",Not yet. The time to move on the Empire\nis not quite right.,Espera. Creo que todavía no es el momento\nde lanzar la ofensiva contra el Imperio.,"Non, pas tout de suite. Ce n'est pas encore\ntout à fait le moment d'attaquer l'Empire.",Non avere fretta. Non è ancora il momento\ndi attaccare l'Impero.,Nee. We kunnen het hart van het Keizerrijk\nnog niet aanvallen.,Henüz değil. İmparatorluğa karşı harekete geçme\nzamanı daha gelmedi.
CharaSerif_15_F,11,,,,,,,
CharaSerif_16_M,12,\u000E\u0000\u0002\u0002\u0096Warum denn das?!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Why not?!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096¿Eeeh? ¿Y eso por qué?\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Et pourquoi donc ?!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Perché no?!\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Waarom niet?\u000E\u0000\u0002\u0002d,\u000E\u0000\u0002\u0002\u0096Neden olmasın?!\u000E\u0000\u0002\u0002d
CharaSerif_16_F,13,,\u000E\u0000\u0002\u0002\u0096Why not?!\u000E\u0000\u0002\u0002d,,,,,\u000E\u0000\u0002\u0002\u0096Neden olmasın?!\u000E\u0000\u0002\u0002d
