label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,"Tja, du hast mich besiegt.\nGut gemacht, kleiner Musashi.","Oh well... You got the better of me.\nWell done, little Musashi.","Has peleado bien, pequeño Musashi.","Eh bien, tu m'as battue.\nBien joué, petit Musashi.","Devo ammetterlo... mi hai battuto. Le mie\ncongratulazioni, piccolo Musashi.","Tja... Je hebt me verslagen. Goed gedaan,\nkleine Musashi!","Eh işte... Beni alt ettin.\nAferin, küçük Musashi."
CharaSerif_00_F,1,"Tja, du hast mich besiegt.\nGut gemacht, kleine Musashi.",,"Has peleado bien, pequeña Musashi.","Eh bien, tu m'as battue.\nBien joué, petite Musashi.","Devo ammetterlo... mi hai battuto. Le mie\ncongratulazioni, piccola Musashi.",,
CharaSerif_01_M,2,"Vielleicht bist du derjenige, der General\nAusprey zur Vernunft bringen kann.",Maybe you're the one who can make\nGeneral Ausprey see reason.,Quizá tú consigas que el general Ausprey\nentre en razón.,Peut-être que tu réussiras à faire entendre\nraison au général Ausprey.,Forse tu sei l'unico che può far ragionare\nil generale Ausprey.,Misschien kun jij generaal Ausprey wel wat\nverstand bijbrengen.,Belki de General Ausprey'ye\naklıselimi gösterebilecek kişi sensin.
CharaSerif_01_F,3,"Vielleicht bist du diejenige, die General\nAusprey zur Vernunft bringen kann.",,,,Forse tu sei l'unica che può far ragionare\nil generale Ausprey.,,
CharaSerif_03_M,4,"Als General Ausprey noch jünger war,\nwar Sushi seine große Leidenschaft.","When he was younger, General Ausprey\nloved sushi with all his heart.","De joven, le chiflaba el sushi.","Quand il était jeune, le général Ausprey\naimait les sushis plus que tout.",Da giovane il generale Ausprey amava il sushi\ncon tutta l'anima.,"Toen hij jonger was, was hij helemaal verzot\nop sushi.","Gençken, General Ausprey\nsuşiyi bütün kalbiyle severdi."
CharaSerif_03_F,5,,,,,,,
CharaSerif_04_M,6,"Aber er wurde immer... exzentrischer, und nun\ninteressieren ihn Gewürze mehr als Sushi.",But he grew...eccentric and now cares\nmore about seasoning than sushi.,Pero se ha vuelto maniático con la edad.\nEstá obsesionado con los condimentos.,"Mais il a perdu la foi, et maintenant, il préfère\nl'assaisonnement au sushi lui-même.",Ma poi è diventato... eccentrico e ora gli\nimporta più dei condimenti che del sushi.,Maar hij werd steeds... excentrieker. En nu is\nhij vooral geïnteresseerd in wasabi.,Ama zamanla... tuhaflaştı ve artık\nsuşiden çok baharatlamayla ilgileniyor.
CharaSerif_04_F,7,,,,,,,
CharaSerif_05_M,8,"Wenn andere Wasabi nicht mögen, wird er\ngleich grantig und nimmt noch mehr davon!","He gets crabby when people don't get it,\nmaking him push wasabi even harder.","Cuando alguien le sugiere que no se pase\ncon el wasabi, se pone hecho una furia.",Il devient même grognon quand on ne\ncomprend pas qu'il mette autant de wasabi.,"Si intestardisce con chi non è d'accordo,\ne impone il wasabi ancora di più.","Hij wordt knorrig als mensen hem niet\nbegrijpen, en eet dan nog meer wasabi.","İnsanlar anlamayınca huysuzlaşıyor, bu da\nwasabiye daha da yüklenmesine sebep oluyor."
CharaSerif_05_F,9,,,,,,,
CharaSerif_06_M,10,"Welch Ironie. Ein Sushi-Liebhaber, der\nSushi-Vielfalt nicht zu schätzen weiß...",Hrrh. Ironic that a man would love sushi so\nmuch that he became blind to its potential.,Es una tragedia que alguien que ame tanto el\nsushi acabe destrozándolo de esta manera...,Hm. Son amour des sushis l'empêche\nd'entrevoir leur variété. Quelle ironie.,Rrrh. Ironico che un uomo che amava il sushi\ncosì sia diventato sordo al suo potenziale.,"Hmm, ironisch. Een liefhebber van sushi die\nsushi niet weet te waarderen.",Hrrh. Bir adamın suşiyi o kadar çok sevip\npotansiyeline kör kalması ne kadar ironik.
CharaSerif_06_F,11,,,,,,,
