label,index,deu,eng,esp,fra,ita,nld,tur
Telop_01_F,0,,,,,,,
CharaSerif_00_M,1,Die Zugbrücke wurde herabgelassen.\nMusashi wird schon bald bei uns sein...,"They've lowered the drawbridge, I see.\nI assume I can expect Musashi shortly.",Veo que han bajado el puente levadizo.\nMusashi debe de estar al caer.,Ils ont baissé le pont-levis.\nMusashi ne devrait pas tarder.,Il ponte levatoio è abbassato. Deduco che\nMusashi arriverà molto presto.,Ik zie dat ze de ophaalbrug hebben laten\nzakken. Dat betekent dat Musashi er bijna is.,"Köprüyü indirmişler, görüyorum.\nDemek Musashi'yi az sonra bekleyebilirim."
CharaSerif_00_F,2,,,,,,,
CharaSerif_01_M,3,"Soll er nur kommen. Tiburon, der General\ndes Grauens, wird nicht weichen.",Let him come. The Dread General Tiburon\nwill neither run nor hide.,Dejadlo venir. El temible general Tiburón\nno tiene de qué huir o esconderse.,Qu'il vienne. Le généralissime Tiburon\nne se dérobe pas au dernier moment.,"Che giunga, dunque. Il generale supremo\nTiburon non fuggirà né si nasconderà.",Laat hem maar komen. De hellegeneraal\nTiburon deinst voor niemand terug.,Bırak gelsin. Korkunç General Tiburon\nne kaçar ne de saklanır.
CharaSerif_01_F,4,"Soll sie nur kommen. Tiburon, der General\ndes Grauens, wird nicht weichen.",Let her come. The Dread General Tiburon\nwill neither run nor hide.,Dejadla venir. El temible general Tiburón\nno tiene de qué huir o esconderse.,Qu'elle vienne. Le généralissime Tiburon\nne se dérobe pas au dernier moment.,,Laat haar maar komen. De hellegeneraal\nTiburon deinst voor niemand terug.,Bırak gelsin. Korkunç General Tiburon\nne kaçar ne de saklanır.
CharaSerif_02_M,5,"Aber dass mein Herz wie wild klopft,\nist schon seltsam.",Though I admit...it's strange to feel my\nheart race.,Aunque debo admitir que se me acelera\nel pulso... Es una sensación extraña.,Même si... j'avoue que mon cœur\ns'emballe d'une façon étrange.,Eppure devo ammettere che... sento il mio\ncuore battere forte.,Maar het is wel vreemd om mijn hart zo snel\nte voelen kloppen.,İtiraf etmeliyim... Kalbimin böyle\nhızla çarpması garip.
CharaSerif_02_F,6,,,,,,,
CharaSerif_03_M,7,Oder auch nicht. Für einen Vater in einer\nsolchen Situation vielleicht ganz normal...,Or is it? Perhaps this is how every father\nfeels eventually.,O quizá sea lo que siente todo padre.,Enfin... Sans doute que n'importe quel père\nserait ému dans une telle situation.,Che sia normale? Che sia questo che infine\nogni padre prova?,Of misschien is het wel normaal en voelt\niedere vader zich uiteindelijk zo.,Yoksa öyle mi? Belki de her baba\neninde sonunda böyle hisseder.
CharaSerif_03_F,8,,,,,,,
CharaSerif_04_M,9,Auf zum Kaiserpalast!\nIch bin heiß auf einen Kampf!,"Imperial Palace, here we come! I'm itching\nfor a fight!","¡Palacio imperial, allá vamos!\n¡Qué ganas tengo de luchar!","Palais impérial, nous voilà !\nJ'ai hâte d'en découdre !","Palazzo imperiale, arriviamo! Non vedo l'ora\ndi combattere!",Op naar het keizerlijke paleis! Ik kan niet\nwachten om te vechten!,"İmparatorluk Sarayı, geliyoruz! Dövüşmek için\ncan atıyorum!"
