label,index,deu,eng,esp,fra,ita,nld,tur
homeTower_cmn_out_01_M,0,"Wenn du mal in Knobellaune bist,\nkomm einfach vorbei, ja?","Sure, come give it a shot whenever!","Bueno, ¡pásate por aquí cuando quieras!",Eh bien... viens donc affronter les casse-tête\nquand tu en as envie !,Torna per la sfida quando ti pare!,"Prima, kom vooral langs wanneer je in een\npuzzelbui bent!","Tabii, ne zaman istersen gel dene!"
homeTower_cmn_out_01_F,1,,,,,,,
homeTower_01_01_M,2,"Tagchen, Musashi!\nSchön, dass du mal reinschaust!","Yo, Musashi! Glad you're here!","¡Hola, Musashi! ¡Me alegro de verte!","Salut, Musashi ! Content de te voir !","Ehi, Musashi! Grazie della visita!","Hé, Musashi! Fijn dat je er bent!","Hey, Musashi! Geldiğine sevindim!"
homeTower_01_01_F,3,,,,,,,
homeTower_01_02_M,4,Die \u000E\u0000\u0003\u0004ﾑ＞Knobelkämpfe \u000E\u0000\u0003\u0004\u0000＀hier funktionieren\nanders als normale Striker-Duelle.,I got a new kinda challenge for you:\na \u000E\u0000\u0003\u0004ﾑ＞Puzzle Match\u000E\u0000\u0003\u0004\u0000＀ with some neat new rules!,Tengo un nuevo reto para ti con reglas de lo\nmás interesantes: ¡un \u000E\u0000\u0003\u0004ﾑ＞combate de ingenio\u000E\u0000\u0003\u0004\u0000＀!,Je te propose un nouveau défi aux règles\nun peu différentes : un \u000E\u0000\u0003\u0004ﾑ＞combat casse-tête\u000E\u0000\u0003\u0004\u0000＀ !,Puoi affrontare \u000E\u0000\u0003\u0004ﾑ＞sfide rompicapo \u000E\u0000\u0003\u0004\u0000＀con regole\nun po' diverse dalle solite battaglie!,Ik heb een nieuwe uitdaging voor je: een\n\u000E\u0000\u0003\u0004ﾑ＞puzzelgevecht\u000E\u0000\u0003\u0004\u0000＀ met leuke nieuwe regels!,"Senin için yeni bir meydan okuma var:\nyeni, hoş kuralları olan bir \u000E\u0000\u0003\u0004ﾑ＞Bulmaca Maçı\u000E\u0000\u0003\u0004\u0000＀!"
homeTower_01_02_F,5,,,,,,,
homeTower_01_03_M,6,"Moment, \u000E\u0000\u0003\u0004ﾑ＞Knobelkämpfe\u000E\u0000\u0003\u0004\u0000＀?\nRätselt man da um die Wette oder so?",A \u000E\u0000\u0003\u0004ﾑ＞Puzzle Match\u000E\u0000\u0003\u0004\u0000＀?!,¡¿Un \u000E\u0000\u0003\u0004ﾑ＞combate de ingenio\u000E\u0000\u0003\u0004\u0000＀?!,Un quoi ?... Un \u000E\u0000\u0003\u0004ﾑ＞combat casse-tête\u000E\u0000\u0003\u0004\u0000＀ ?!,\u000E\u0000\u0003\u0004ﾑ＞Sfide rompicapo\u000E\u0000\u0003\u0004\u0000＀?!,Een \u000E\u0000\u0003\u0004ﾑ＞puzzelgevecht\u000E\u0000\u0003\u0004\u0000＀?!,Bir \u000E\u0000\u0003\u0004ﾑ＞Bulmaca Maçı\u000E\u0000\u0003\u0004\u0000＀ mı?!
homeTower_01_03_F,7,,,,,,,
homeTower_01_04_M,8,Oh ja! Man muss in einer suuuperkurzen Zeit\njeweils alle Teller einer Farbe abräumen.,Yep! You only get five moves and a few\nseconds to eat up all the sushi!,¡Correcto! Tienes cinco movimientos y solo\nunos segundos para zamparte todo el sushi.,"Oui ! Tu as cinq actions pour empiler toutes\nles assiettes par couleur, en un temps limité !",Già! Hai solo 5 mosse e pochi secondi\nper mangiare tutto il sushi!,Ja! Je hebt maar 5 zetten en een paar\nseconden om alle sushi op te eten!,Evet! Tüm suşiyi yemek için yalnızca\nbeş hamlen ve birkaç saniyen var!
homeTower_01_04_F,9,,,,,,,
homeTower_01_05_M,10,"Und weil man die richtige Reihenfolge\naustüfteln muss, sind es \u000E\u0000\u0003\u0004ﾑ＞Knobelkämpfe\u000E\u0000\u0003\u0004\u0000＀!","It's important to take the sushi in the right\norder, which is why I call it a \u000E\u0000\u0003\u0004ﾑ＞Puzzle Match\u000E\u0000\u0003\u0004\u0000＀!","Ojo, porque el orden es lo que cuenta al\nenlazar. ¡Por eso es un \u000E\u0000\u0003\u0004ﾑ＞combate de ingenio\u000E\u0000\u0003\u0004\u0000＀!",Il faut trouver le bon ordre pour prendre les\nsushis... d'où ce nom de \u000E\u0000\u0003\u0004ﾑ＞combat casse-tête\u000E\u0000\u0003\u0004\u0000＀ !,Conta l'ordine in cui fai gli abbinamenti...\nper questo si chiamano \u000E\u0000\u0003\u0004ﾑ＞sfide rompicapo\u000E\u0000\u0003\u0004\u0000＀!,"Je moet de sushi in de juiste volgorde eten,\ndaarom heet het een \u000E\u0000\u0003\u0004ﾑ＞puzzelgevecht\u000E\u0000\u0003\u0004\u0000＀!",Suşiyi doğru sırayla almak önemli;\no yüzden buna \u000E\u0000\u0003\u0004ﾑ＞Bulmaca Maçı\u000E\u0000\u0003\u0004\u0000＀ diyorum!
homeTower_01_05_F,11,,,,,,,
homeTower_01_06_M,12,"Also, willst du's riskieren und gegen\nmeinen Knobelboter antreten?",You think you've got the brains to beat\nmy sushi-eating robot?!,¿Crees que tu cerebro funciona más rápido\nque el de mi robot comesushi?,Alors ? As-tu assez de petites cellules grises\npour battre mon robot mangeur de sushis ?,Allora? Vuoi affrontare il mio robot\nmangiasushi?!,Denk je dat je m'n sushibot kunt verslaan?,Robotumu yenmeye aklın yeter mi bakalım?!
homeTower_01_06_F,13,,,,,,,
homeTower_01_07_M,14,"Gut, wo waren wir...? Ach so, klar!","All right, so where was I? Oh yeah!","¿Por dónde iba?... ¡Ah, sí!","D'accord, alors... Où en étais-je ? Ah oui !","Bene, allora... Dove ero rimasto? Ah, sì!","Oké, waar was ik ook alweer? O ja!","Peki, nerede kalmıştık? Ha, evet!"
homeTower_01_07_F,15,,,,,,,
homeTower_03_01_M,16,Willkommen im Knobeltempel! Hier kannst\ndu deine grauen Zellen qualmen lassen!,Welcome to the Puzzle Hut! Are you up\nfor a Puzzle Match today?,¡Bienvenido a la cabaña de desafíos!\n¿Te atreves con un combate de ingenio?,Bienvenue au Castel casse-tête ! Ça te\ndirait d'essayer un combat casse-tête ?,"Benvenuto alla casa dei rompicapi!\nDai, affronta una sfida rompicapo!",Welkom in de puzzelhut! Heb je zin in een\npotje puzzelen?,Bulmaca Kulübesi'ne hoş geldin! Bugün\nbir Bulmaca Maçı'na var mısın?
homeTower_03_01_F,17,,,¡Bienvenida a la cabaña de desafíos!\n¿Te atreves con un combate de ingenio?,,"Benvenuta alla casa dei rompicapi!\nDai, affronta una sfida rompicapo!",,
homeTower_03_02_M,18,"Sag Bescheid, wenn du wieder\nLust auf 'ne Runde Knobeln hast!",Wanna give the Puzzle Match another shot?!,¡¿Quieres volver a probar suerte?!,"Alors, veux-tu faire une nouvelle tentative\navec ce combat casse-tête ?","Allora, vuoi provare un'altra sfida\nrompicapo?",Wil je nog een puzzelgevechtje proberen?!,Bulmaca Maçı'nı bir kez\ndaha denemek ister misin?!
homeTower_03_02_F,19,,,,,,,
homeTower_04_01_M,20,"Toll gemacht, Musashi! Glückwunsch!\n\u000E\u0000\u0003\u0004껿＀10 Siege \u000E\u0000\u0003\u0004\u0000＀in Folge, ganz schön souverän!","Way to go, Musashi! I guess a goal of\n\u000E\u0000\u0003\u0004쳿Ｏten wins\u000E\u0000\u0003\u0004\u0000＀ was kinda low for you.","¡Bien hecho, Musashi! Sabía que alcanzarías\nlas \u000E\u0000\u0003\u0004껿＀10 victorias\u000E\u0000\u0003\u0004\u0000＀ con la gorra.","Bravo, Musashi ! Un objectif de \u000E\u0000\u0003\u0004껿＀10 victoires\u000E\u0000\u0003\u0004\u0000＀\nn'était pas très difficile à atteindre, pour toi...","Spettacolo, Musashi! Pare che vincere\n\u000E\u0000\u0003\u0004껿＀10 round\u000E\u0000\u0003\u0004\u0000＀ sia stato una bazzecola per te...","Gefeliciteerd, Musashi! \u000E\u0000\u0003\u0004껿＀10 overwinningen\u000E\u0000\u0003\u0004\u0000＀\nwaren dus kinderspel voor je...","Aferin, Musashi! Sanırım \u000E\u0000\u0003\u0004쳿Ｏon galibiyet\u000E\u0000\u0003\u0004\u0000＀\nhedefi senin için biraz düşük kaldı."
homeTower_04_01_F,21,,,,,,,
homeTower_04_02_M,22,"Ich werd mal am Knobelboter basteln, damit\ndu noch längere Serien hinkriegen kannst!",I'll get to work on my robot so you can\nset even higher records!,Voy a perfeccionar mi robot para que\npuedas superar tu récord.,Je vais travailler sur mon robot pour que tu\npuisses atteindre des records plus élevés !,"Allora aspetta un secondo. Lavorerò sul mio\nrobot, così potrai stabilire altri record!","Ik zal een beetje sleutelen aan m'n robot,\nzodat je nog betere records kunt neerzetten!",Daha da yüksek rekorlar kırabilmen\niçin robotum üzerinde çalışacağım!
homeTower_04_02_F,23,,,,,,,
homeTower_04_03_M,24,"Na, was sagst du?\nFeine Sache, oder?","How was it? Pretty intense, right?!","¿Qué te ha parecido? Superemocionante,\n¿a que sí?","Alors, qu'en dis-tu ? Le combat était assez\nacharné, pas vrai ?!","Che te ne pare? Roba tosta, eh?","Hoe was het? Best tof, he?!","Nasıldı? Epey heyecanlıydı, değil mi?!"
homeTower_04_03_F,25,,,,,,,
homeTower_05_01_M,26,"Irre, Musashi! \u000E\u0000\u0003\u0004껿＀20 Siege \u000E\u0000\u0003\u0004\u0000＀in Folge,\nDas macht dir keiner nach!","Good going, Musashi! I can't believe you\nalready hit \u000E\u0000\u0003\u0004쳿Ｏtwenty wins\u000E\u0000\u0003\u0004\u0000＀!","¡Qué pasada, Musashi! ¡\u000E\u0000\u0003\u0004껿＀20 victorias\u000E\u0000\u0003\u0004\u0000＀!\n¡Menudo escándalo!","Ouah, félicitations, Musashi ! Tu as déjà\nréussi à remporter \u000E\u0000\u0003\u0004껿＀20 victoires\u000E\u0000\u0003\u0004\u0000＀ !","Spettacolo, Musashi! Hai vinto \u000E\u0000\u0003\u0004껿＀20 volte\u000E\u0000\u0003\u0004\u0000＀!\nSono sbalordito!","Gefeliciteerd, Musashi! \u000E\u0000\u0003\u0004껿＀20 overwinningen\u000E\u0000\u0003\u0004\u0000＀!\nDat is niet niks!","İyi iş, Musashi! Şimdiden\n\u000E\u0000\u0003\u0004쳿Ｏyirmi galibiyete\u000E\u0000\u0003\u0004\u0000＀ ulaştığına inanamıyorum!"
homeTower_05_01_F,27,,,,,,,
homeTower_05_02_M,28,"Muss wohl noch mal ran an den Knobelboter,\ndamit du noch höhere Rekorde schaffst.",Guess it's time already to fix up my robot\nso you can set higher records!,Pues ya va siendo hora de retocar otra vez\nmi robot para que puedas superar tu récord.,"Bon, il va encore falloir améliorer mon robot\npour te permettre de nouveaux records !","Mmmh... sistemerò di nuovo il robot, così\npotrai stabilire record ancora più alti!","Tijd om m'n robot beter af te stellen, zodat\nje nog betere records kunt neerzetten!",Sanırım daha yüksek rekorlar kırabilmen için\nrobotumu şimdiden elden geçirmenin zamanı!
homeTower_05_02_F,29,,,,,,,
homeTower_05_03_M,30,"Also, etwas Geduld bitte, ich mach mich\ndirekt ans Werk!","Lemme get started on that right now!\nHang tight, OK?","Me pongo a ello ahora mismo.\nTen un poco de paciencia, ¿vale?","Laisse-moi juste un peu de temps pour m'en\noccuper, je m'y mets tout de suite !",E sai che ti dico? Comincio subito!\nAspetta solo un minuto.,"Oké, ik ga meteen aan de slag! Even\ngeduld alsjeblieft!","Hemen işe koyulayım!\nBiraz bekle, tamam mı?"
homeTower_05_03_F,31,,,,,,,
homeTower_05_04_M,32,"Na, gefällt's dir? Jetzt sollte für genügend\nHerausforderung gesorgt sein!",There we go! I cranked it up just high\nenough to give you a real challenge!,¡Ya está! Esos retoques deberían bastar\npara ponerte las cosas difíciles.,Et voilà ! J'ai relevé le niveau de difficulté\npour t'offrir un vrai défi à relever !,"Allora? Ora sì che è tutto pronto per\nstabilire un record stratosferico, eh?",Daar gaan we! Ik heb het niet te makkelijk\nvoor je gemaakt!,İşte oldu! Ayarını seni gerçekten zorlayacak\nkadar yükselttim!
homeTower_05_04_F,33,,,,,,,
homeTower_06_01_M,34,"Spitze! Glückwunsch zum neuen Rekord!\nSchön so weitermachen, du Superhirn!",Is that a new record?! Nice! Keep going\nand I bet you can push it even higher!,¡¿Has batido un nuevo récord?!\n¡Sigue así! ¡Seguro que puedes mejorarlo!,"Eh, tu as établi un nouveau record ?! Bravo !\nJe suis sûr que tu peux encore le battre !",Un nuovo record?! Grande. Continua così\ne ne stabilirai uno ancora più alto!,"Is dat een nieuw record?! Als je zo doorgaat,\nsneuvelen er nog wel een paar records!",Bu yeni rekor mu?! Güzel! Devam et;\neminim daha da yükseltebilirsin!
homeTower_06_01_F,35,,,,,,,
homeTower_07_01_M,36,Musashi! Tagchen!\nWas macht der zarte Gaumen?,"Hey there, Musashi. Nice of you to drop in.","Buenas, Musashi. Me alegro de verte.","Bonjour à toi, Musashi. C'est gentil à toi\nde me rendre visite.","Ehilà! Grazie per la visita, Musashi!",Musashi! Leuk dat je er bent!,"Selam, Musashi. Uğraman güzel oldu."
homeTower_07_01_F,37,,,,,,,
homeTower_07_02_M,38,Ausprey?!\nWas machst du denn hier?,"Uh, Ausprey? Why are you here?",¿Ausprey? ¿Qué haces tú aquí?,Hein ? Ausprey ?! Mais qu'est-ce que vous\nfaites ici ?,"Ah, Ausprey! Che ci fai qui?","Eh, Ausprey! Waarom ben jij hier?!","Şey, Ausprey? Burada ne işin var?"
homeTower_07_02_F,39,,,,,,,
homeTower_07_03_M,40,"Dachtest du, ich setz mich in den\nSchaukelstuhl? Quatsch mit Sojasoße!","Wellll, normal life was a mite boring for me,\nand I got pretty into this Puzzle Hut.","Pues mira, como echaba de menos los\ncombates de sushi, empecé a venir por aquí.","Eeeh bien... je m'ennuyais, dans la vie civile.\nJe me suis intéressé à ce Castel casse-tête.",Sono di nuovo un comune vecchietto e mi\nannoiavo. Sono qui per qualche brivido...,"Ik verveelde me nogal, totdat ik helemaal in\nde ban raakte van deze puzzelhut!","Şeeey, normal hayat bana biraz sıkıcı geliyordu,\nben de bu Bulmaca Kulübesi'ne fena sardım."
homeTower_07_03_F,41,,,,,,,
homeTower_07_04_M,42,Ich will Spaß im Leben! Deshalb schmeiß ich\njetzt diesen lustigen Knobelladen hier!,"One thing led to another, and I ended up\ntakin' care of the place! Eeeheheh!","Una cosa llevó a la otra y acabé haciéndome\ncargo de la cabaña, ¡je, je, je!","Ça m'a amusé, et de fil en aiguille... c'est\nmoi qui m'en occupe, désormais. Héhéhé !",AH! E fu così che diventai il signore\nindiscusso di questo luogo! Eh eh eh!,"Van het een kwam het ander, en voor ik het\nwist, runde ik deze tent! Hahaha!","Derken iş büyüdü, ben de buranın başına geçtim!\nEeeheheh!"
homeTower_07_04_F,43,,,,,,,
homeTower_07_05_M,44,"...Bitte? Wasabi? Blödsinn, gibt's hier nicht.\nHier wird scharf geknobelt, nicht gegessen!","Don't worry, I'm not stuffing the puzzle sushi\nfulla wasabi. Go ahead and give it a shot!","¡Pasa, pasa! Sin miedo, que ya no le pongo\nwasabi al sushi.","Ne t'inquiète pas, je ne mets pas de wasabi\ndans les sushis, ici. Vas-y, tente un défi !","Musashi, relax! Qui dentro non c'è wasabi.\nForza, vieni ad affrontare la sfida!","Maak je geen zorgen, er zit geen wasabi in\nde sushi. Probeer het maar eens!","Merak etme, bulmaca suşilerini wasabiyle\ntıka basa doldurmuyorum. Haydi, dene!"
homeTower_07_05_F,45,,,,,,,
homeTower_08_01_M,46,"Du hast \u000E\u0000\u0003\u0004껿＀5 Züge\u000E\u0000\u0003\u0004\u0000＀, um alle Teller innerhalb des\nZeitlimits abzuräumen. Das wird spannend!",You got \u000E\u0000\u0003\u0004껿＀five moves\u000E\u0000\u0003\u0004\u0000＀ and a few seconds to eat\nup all the sushi! It's a heck of a thrill!,Tienes \u000E\u0000\u0003\u0004껿＀5 movimientos\u000E\u0000\u0003\u0004\u0000＀ y unos segundos\npara comértelo todo. ¡Ya verás qué tensión!,"Tu dois manger tous les sushis dans le temps\nimparti, en \u000E\u0000\u0003\u0004껿＀cinq actions\u000E\u0000\u0003\u0004\u0000＀ ! C'est intense...",Mangia tutto il sushi in pochi secondi e in\n\u000E\u0000\u0003\u0004껿＀5 mosse\u000E\u0000\u0003\u0004\u0000＀! La suspense crea dipendenza!,"Je hebt \u000E\u0000\u0003\u0004껿＀vijf zetten\u000E\u0000\u0003\u0004\u0000＀ en een paar seconden om\nalle borden leeg te eten! Spannend, hè?",\u000E\u0000\u0003\u0004껿＀beş hamlen\u000E\u0000\u0003\u0004\u0000＀ ve\ntüm suşiyi yemek için birkaç saniyen var!\nMüthiş heyecanlı!
homeTower_08_01_F,47,,,,,,,
homeTower_09_01_M,48,"Wenn du mal deinen scharfen Verstand\nbeweisen willst, komm einfach wieder!","Heh... Anytime you want to give it a try,\nbe my guest.","Bueno, cuando quieras probar, pásate\na verme. ¡No te cortes!","Bon... Quand tu voudras essayer un de ces\ncasse-tête, je t'en prie : viens me voir.","Umpf! Torna quando ti pare, t'aspetto.","Hmm... Als je het nog eens wilt proberen,\nweet je me te vinden!","Heh... Ne zaman denemek istersen,\nbuyur."
homeTower_09_01_F,49,,,,,,,
homeTower_10_01_M,50,"Du bist ja ein Naturtalent! Ein Verstand,\nso scharf wie grüner Meerrettich! Hoho!",You're pretty good at this! I gotta step up\nthe game. Eeeheheheh!,"¡Estás hecho un hacha! Voy a tener\nque complicarte las cosas, je, je, je...",Tu ne te débrouilles pas mal du tout ! Il va\nfalloir que je complique le jeu... Nyahaha !,"Sei in gamba, eh?! Dovrò impegnarmi di più!\nEh eh eh!",Je bent hier best goed in! Ik moet maar\neens beter m'n best gaan doen! Haha!,Bu işte bayağı iyisin! Ben de işi biraz\nzorlaştırmalıyım. Eeeheheheh!
homeTower_10_01_F,51,,,"¡Estás hecha un hacha! Voy a tener\nque complicarte las cosas, je, je, je...",,,,
