label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Musashi!\nHier bin ich!,Musashi!,¡Musashi!,Musashi !,Musashi!,Musashi!,Musashi!
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,"Ein Glück, dir geht's gut!\nSag, wo sind die Kerle hin?",Grrr... Where did they go?! Let me at 'em!,Grrr... ¿Dónde están esos tipos?,Argh ! Où sont-ils partis ?,Grrr... Dove si sono cacciati quei tizi?,Grrr... Waar zijn ze naartoe? Ik krijg ze wel!,Grrr... Nereye gittiler?! Bırakın dalayım!
CharaSerif_01_F,3,,Grrr... Where did they go?! Let me at 'em!,,,,,Grrr... Nereye gittiler?! Bırakın dalayım!
CharaSerif_02_M,4,Sie sind alle geflohen! Und das Rädchen\nhaben sie auch mitgenommen!,"They're far away by now, I fear. And they\ntook my new gear with them.","Me temo que lejos de aquí, y se han llevado\nel piñón definitivo.",Ils sont déjà loin... et ils ont pris\nle régulateur ultime...,Temo che siano già molto lontani da qui. Si\nsono persino portati via la rotella suprema...,Ze zijn weg. En ze hebben m'n bandwiel\nmeegenomen.,Korkarım şimdiye kadar epey uzaklaşmışlardır. Ve\nyeni dişlimi de yanlarına aldılar.
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,Oh nein...\nDiese Schufte...,I'm really sorry! The Empire are the worst!,Qué rabia... ¡Los del Imperio son lo peor!,Désolé... Les soldats impériaux sont\nvraiment des canailles !,Che nervoso... Quelli dell'Impero sono\ndei veri criminali!,Het spijt me! Het Keizerrijk is verschrikkelijk!,Çok üzgünüm! İmparatorluk en kötüsü!
CharaSerif_03_F,7,,I'm really sorry! The Empire are the worst!,,Désolée... Les soldats impériaux sont\nvraiment des canailles !,,,Çok üzgünüm! İmparatorluk en kötüsü!
CharaSerif_04_M,8,"Es tut mir ja so leid, Musashi.\nWenn ich nur...",I'm sorry as well that you did not get\nwhat you came for.,"No sabes cuánto lo siento, Musashi...\nLamento que hayas venido para nada.",Musashi... C'est moi qui suis navrée que\ntu sois venu pour rien.,"Musashi, mi spiace tantissimo che tu sia\nvenuto fin qua per niente.",Het spijt mij ook dat je niet hebt\ngekregen waar je voor bent gekomen.,"Ayrıca, geldiğin şeyi alamadığın için de\nüzgünüm."
CharaSerif_04_F,9,,,,Musashi... C'est moi qui suis navrée que\ntu sois venue pour rien.,"Musashi, mi spiace tantissimo che tu sia\nvenuta fin qua per niente.",,
CharaSerif_05_M,10,"Um Himmels Willen, nein!\nDas war total meine Schuld!",It's not your fault. I should've known they\nwould pull a stunt like this.,"No, si no es tu culpa. He sido yo,\nque he bajado la guardia.","Non, c'est pas de ta faute ! J'ai pas été\nassez vigilant, c'est tout...",No... Non è colpa tua. Sono io che ho\nabbassato la guardia...,Het is niet jouw schuld. Ik had op mijn\nhoede moeten blijven.,Suç senin değil. Böyle bir numara\nçevireceklerini bilmeliydim.
CharaSerif_05_F,11,,It's not your fault. I should've known they\nwould pull a stunt like this.,,"Non, c'est pas de ta faute ! J'ai pas été\nassez vigilante, c'est tout...",,,Suç senin değil. Böyle bir numara\nçevireceklerini bilmeliydim.
CharaSerif_06_M,12,"Na, jedenfalls werd ich einfach im\nImperium nach dem Rädchen suchen!","Well, whatever! We'll keep an ear out for\nthe stolen gear while we storm the Empire.","Pero no importa. Cuando nos colemos en\nel Imperio, averiguaremos dónde está.",Bah... On entendra bien parler du régulateur\nvolé en mettant leur raclée aux impériaux !,Pace... Troveremo informazioni sulla rotella\nrubata una volta entrati nell'Impero.,"Het maakt niet uit. Als we het Keizerrijk\nbinnenvallen, vinden we het wel weer terug.",Her neyse! İmparatorluk'a saldırırken\nçalıntı dişli için de kulağımız açık olacak.
CharaSerif_06_F,13,,"Well, whatever! We'll keep an ear out for\nthe stolen gear while we storm the Empire.",,,,,Her neyse! İmparatorluk'a saldırırken\nçalıntı dişli için de kulağımız açık olacak.
CharaSerif_07_M,14,"Dann nimm dies, Musashi.\nEs soll dir auf deinem Wege helfen!","If you are going into the Empire, then you\nmay find this useful.","Me alivia que tengas esa seguridad.\nMira, por si te ayuda, toma esto.","Si tu comptes t'aventurer dans l'Empire,\nj'ai quelque chose pour toi.","In questo caso, Musashi... questa potrebbe\ntornarti utile, prendi.","Als je naar het Keizerrijk gaat, kun je\ndit misschien wel gebruiken.","İmparatorluk'a gidiyorsan,\nbunu faydalı bulabilirsin."
CharaSerif_07_F,15,,,,,,,
CharaSerif_08_M,16,Ein neues Laufbandrädchen?\nFür mich?!,What is that?!,¿Qué es?,C'est quoi ?,Cos'è?!,Wat is dat?!,Bu da ne?!
