label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_7c_0001_M,0,Franklin!,Franklin!,¡Franklin!,Franklin !,Franklin!,Franklin!,Franklin!
MovieSerifText_7c_0001_F,1,,Franklin!,,,,,Franklin!
MovieSerifText_7c_0002_M,2,"Hab schon gehört,\ndass ein Sushi Striker\nhier für Ärger sorgt...",They said a sushi striker was\ncausing lots of trouble...,"Decían que un lanzaplatos\nestaba causando problemas,",Il paraît qu'un sushiste pose\ndes problèmes à l'Empire...,"Dicevano che un guerriero sushi\nstava causando un sacco di guai,",Ze zeiden dat een sushistriker\nroet in het eten kwam gooien.,Bir suşi vurucunun\nortalığı çok karıştırdığını söylediler...
MovieSerifText_7c_0002_F,3,,,"Decían que una lanzaplatos\nestaba causando problemas,",Il paraît qu'une sushiste pose\ndes problèmes à l'Empire...,"Dicevano che una guerriera sushi\nstava causando un sacco di guai,",,
MovieSerifText_7c_0003_M,4,"Aber ich hätte\nnie gedacht,",but I didn't think...,pero jamás imaginé,... mais je n'aurais jamais cru...,ma non credevo,Ik had niet gedacht...,ama hiç aklıma gelmezdi ki...
MovieSerifText_7c_0003_F,5,,,,,,,
MovieSerifText_7c_0004_M,6,"dass du das bist,\nMusashi.","it would be you, Musashi.",que hablaran de ti.,"... qu'il s'agissait de toi,\nMusashi.","che si trattasse di te, Musashi.","dat jij dat zou zijn, Musashi.","o kişi sen çıkasın, Musashi."
MovieSerifText_7c_0004_F,7,,,,,,,
MovieSerifText_7c_0005_M,8,Du erinnerst dich an mich!,"Wow, you remember me!",¡Te acuerdas de mí!,"Ouah, tu te souviens de moi !","Wow, ti ricordi di me!","Wauw, je weet nog wie ik ben!","Vay, beni hatırlıyorsun!"
MovieSerifText_7c_0005_F,9,,"Wow, you remember me!",,,,,"Vay, beni hatırlıyorsun!"
MovieSerifText_7c_0006_M,10,Sicher...,Yes...,Sí...,Oui...,Certo.,Jazeker...,Evet...
MovieSerifText_7c_0006_F,11,,,,,,,
MovieSerifText_7c_0007_M,12,"Ich vergesse keinen,\nmit dem ich Sushi\ngegessen habe...",I remember the face of everyone\nI've shared sushi with...,Recuerdo a todas las personas\ncon las que he comido sushi.,Je me rappelle de tous ceux\navec qui j'ai partagé\ndes sushis...,Ricordo i volti di tutti coloro con\ncui ho condiviso del sushi.,Ik vergeet niemand met wie\nik sushi gegeten heb.,Birlikte suşi yediğim herkesin yüzünü\nhatırlarım...
MovieSerifText_7c_0007_F,13,,,,,,,
MovieSerifText_7c_0008_M,14,"Ach so, und...",By the way...,"Por cierto,",Au fait...,A ogni modo...,Trouwens...,Bu arada...
MovieSerifText_7c_0008_F,15,,,,,,,
MovieSerifText_7c_0009_M,16,Die Jacke...,That jacket...,esa chaqueta...,... ce blouson...,Quel giubbotto...,Die jas...,O ceket...
MovieSerifText_7c_0009_F,17,,,,,,,
MovieSerifText_7c_0010_M,18,"Du bist Jubays Sohn, oder?","You're Jubay's boy, aren't you?","Eres hijo de Jubay, ¿verdad?","Tu es le fils de Jubay,\nn'est-ce pas ?","Tu sei il figlio di Jubay,\nnon è così?","Jij bent de zoon\nvan Jubay, toch?",Sen Jubay'ın oğlu değil misin?
MovieSerifText_7c_0010_F,19,"Du bist Jubays Tochter, oder?","You're Jubay's girl, aren't you?","Eres hija de Jubay, ¿verdad?","Tu es la fille de Jubay,\nje me trompe ?","Tu sei la figlia di Jubay,\nnon è così?","Jij bent de dochter\nvan Jubay, toch?",Sen Jubay'ın kızı değil misin?
MovieSerifText_7c_0011_M,20,Ja!,Yeah.,Sí.,Ouais.,Sì.,Ja.,Evet.
MovieSerifText_7c_0011_F,21,,,,,,,
MovieSerifText_7c_0012_M,22,Er heißt jetzt Tiburon... und ist\nein General des Imperiums...,But...he's Tiburon now...\nand an Imperial general.,Aunque ahora lo llaman Tiburón\ny es general del Imperio.,"Mais... Maintenant, il s'appelle\nTiburon. Et c'est un général\nimpérial.",Ma... lui adesso è Tiburon...\nun generale dell'Impero.,"Maar hij is nu Tiburon,\neen keizerlijke generaal...",Ama... o artık Tiburon...\nve bir İmparatorluk generali.
MovieSerifText_7c_0012_F,23,,But...he's Tiburon now...\nand he's an Imperial general.,,,,,Ama... o artık Tiburon...\nve bir İmparatorluk generali.
MovieSerifText_7c_0013_M,24,Ist mir wohl bewusst...,I'm well aware.,Lo sé.,Je suis au courant.,Ne sono al corrente.,Dat weet ik.,Bunu gayet iyi biliyorum.
MovieSerifText_7c_0013_F,25,,,,,,,
MovieSerifText_7c_0014_M,26,Das Schicksal kann\nso grausam sein...,Fate can be so cruel...,El destino puede ser\nmuy cruel.,Le destin est parfois cruel...,Il fato sa essere crudele.,Het leven kan hard zijn...,Kader ne kadar da acımasız...
MovieSerifText_7c_0014_F,27,,,,,,,
MovieSerifText_7c_0015_M,28,Hör zu!,Listen!,Oye...,Écoute !,Ascolta!,Luister!,Dinle!
MovieSerifText_7c_0015_F,29,,Listen!,,,,,Dinle!
MovieSerifText_7c_0016_M,30,"Du hast mir gezeigt,\nwie lecker Sushi ist!",The joy of sushi... You're the\none who taught me that!,tú me enseñaste\nel placer de comer sushi.,La joie des sushis...\nC'est toi qui m'as appris ça !,La gioia del sushi...\nMe l'hai donata tu!,Jij hebt me geleerd hoe\ngeweldig sushi is.,Suşinin verdiği mutluluğu...\nBana bunu sen öğrettin!
MovieSerifText_7c_0016_F,31,,The joy of sushi... You're the\none who taught me that!,,,,,Suşinin verdiği mutluluğu...\nBana bunu sen öğrettin!
MovieSerifText_7c_0017_M,32,"Und als Dank,\nda wollte ich...","I wanted to repay you, so I...","Estaba en deuda contigo,","J'avais une dette envers toi,\nalors...",Volevo ricambiare e...,Als dank wilde ik...,"Sana olan borcumu ödemek istedim,\no yüzden..."
MovieSerifText_7c_0017_F,33,,"I wanted to repay you, so I...",,,,,"Sana olan borcumu ödemek istedim,\no yüzden..."
MovieSerifText_7c_0018_M,34,Ich wollte...,so I...,así que...,... j'ai...,e quindi...,I-Ik wilde...,o yüzden ben de...
MovieSerifText_7c_0018_F,35,,so I...,,,,,o yüzden ben de...
