label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_2a_0001_M,0,Jinrai war entdeckt worden.,Jinrai had been spotted.,Jinrai había sido descubierto.,Jinrai avait été localisé.,Jinrai era uscito allo scoperto.,Jinrai is ontdekt.,Jinrai’nin yeri tespit edilmişti.
MovieSerifText_2a_0001_F,1,,,,,,,
MovieSerifText_2a_0018_M,2,Und er hatte sich der\nRepublik angeschlossen.,"Moreover, he had thrown his lot\nin with the Republic.","Y, además, había decidido\naliarse con la República.","Et par-dessus le marché, il avait\nrejoint le camp de la République.","Inoltre, si era alleato con\nle forze della Repubblica.",En hij heeft zich bij de\nRepubliek aangesloten.,Üstelik Cumhuriyet'in\nsafına katılmıştı.
MovieSerifText_2a_0018_F,3,,,,,,,
MovieSerifText_2a_0002_M,4,Die Nachricht verbreitete\nsich in Windeseile bis\nzum Palast des Kaisers.,The reports made their way to\nthe Imperial Palace in no time\nat all.,La noticia no tardó en llegar\nal palacio imperial.,Le palais impérial en fut très\nrapidement mis au courant.,La notizia raggiunse il palazzo\nimperiale in un attimo.,Dit nieuws heeft het keizerlijke\npaleis snel bereikt.,Raporlar hiç vakit kaybetmeden\nİmparatorluk Sarayı'na\nulaştı.
MovieSerifText_2a_0002_F,5,,,,,,,
MovieSerifText_2a_0003_M,6,"Um Jinrai zu ergreifen,",In order to catch Jinrai...,Para atrapar a Jinrai,Afin de s'emparer de Jinrai...,Per riuscire a catturare Jinrai\nl'imperatore Octavius ordinò,Om Jinrai te vangen...,Jinrai'yi yakalamak için...
MovieSerifText_2a_0003_F,7,,,,,,,
MovieSerifText_2a_0004_M,8,"befahl Kaiser Octavius\nGeneral Tiburon, einen\nGroßangriff zu starten.",Emperor Octavius commanded\nGeneral Tiburon to lead an all-\nout assault.,el emperador Octavius envió\nal general Tiburón\nen una brutal ofensiva.,... l'empereur Octavius ordonna\nalors au généralissime Tiburon\nde lancer une offensive générale.,al generale Tiburon di mettersi\na capo di un plotone di assalto.,heeft keizer Octavius generaal\nTiburon opgedragen een\ngrootse aanval te beginnen.,"İmparator Octavius,\nGeneral Tiburon'a topyekûn\nsaldırı emri verdi."
MovieSerifText_2a_0004_F,9,,,,,,,
MovieSerifText_2a_0005_M,10,Und so befand sich die Welt\nerneut in einem Sushi-Krieg.,Thus did the Sushi Struggles\nreturn to the world.,Y así estalló una nueva\nGuerra del Sushi.,C'est ainsi que débuta la\nseconde Guerre des Sushis.,Così le Guerre del sushi tornarono\na sconvolgere il mondo.,En zo begon er een nieuwe\nGrote Sushistrijd.,Böylece Suşi Savaşları\nyeniden alevlendi.
MovieSerifText_2a_0005_F,11,,,,,,,
MovieSerifText_2a_0006_M,12,"Du hast versagt, Kodiak.","It seems you have failed us,\nKodiak.","Has fracasado, Kodiak.","Tu as échoué, Kodiak.","Ci hai delusi, Kodiak.","Je hebt gefaald, Kodiak.","Başarısız oldun, Kodiak."
MovieSerifText_2a_0006_F,13,,,,,,,
MovieSerifText_2a_0007_M,14,Jinrai ist entwischt.,Jinrai slipped through your\nfingers.,Jinrai se te ha escapado\nde las manos.,Jinrai t'a échappé...,Ti sei lasciato scappare Jinrai.,Je hebt Jinrai laten ontkomen.,Jinrai parmaklarının arasından\nkaydı gitti.
MovieSerifText_2a_0007_F,15,,,,,,,
MovieSerifText_2a_0008_M,16,Ich... Ich hab's vermasselt.,I...I messed up.,He fallado...,Je... J'ai pas très bien géré...,Ho... ho sbagliato.,Ik... Ik heb gefaald.,Ben... ben batırdım.
MovieSerifText_2a_0008_F,17,,,,,,,
MovieSerifText_2a_0009_M,18,Aber gebt mir\nnoch einen Versuch!,You gotta let me take another\nrun at it!,¡Deme otra oportunidad!,Mais je vous implore de me\nlaisser une seconde chance !,Mi dia un'altra possibilità!,Laat het me nog een\nkeer proberen!,Bana bir şans daha verin!
MovieSerifText_2a_0009_F,19,,,,,,,
MovieSerifText_2a_0010_M,20,Sag mir... Wem genau\ndient Jinrai eigentlich?,Tell me... Who does Jinrai serve\nas his master?,Dime... ¿A quién\nha elegido Jinrai?,Dis-moi... Qui est le partenaire\nde Jinrai ?,Dimmi... Chi è che Jinrai serve\ncome suo padrone?,Vertel... Wie dient\nJinrai als meester?,Söyle... Jinrai kiminle\nbağ kurdu?
MovieSerifText_2a_0010_F,21,,,,,,,
MovieSerifText_2a_0011_M,22,Äh...,Uh...,Eh...,Euh...,Uh...,Uhm...,Şey...
MovieSerifText_2a_0011_F,23,,,,,,,
MovieSerifText_2a_0012_M,24,Nur so 'nem Kind...,It was just some kid.,A un simple niño.,C'était... un gamin... Je crois...,Un ragazzino...,Een of ander kind.,Sadece bir çocuktu.
MovieSerifText_2a_0012_F,25,,,A una simple niña.,C'était... une gamine...\nJe crois...,Una ragazzina...,,
MovieSerifText_2a_0013_M,26,Einem Kind?,Hmm. A kid?,¿Un niño?,Un « gamin »... ?,"Un ""ragazzino"", eh?",Een kind?,Hımm. Bir çocuk mu?
MovieSerifText_2a_0013_F,27,,,¿Una niña?,Une « gamine »... ?,"Una ""ragazzina"", eh?",,
MovieSerifText_2a_0014_M,28,Wie hieß es...,What was his name...,¿Cómo se llamaba?...,"C'était quoi son nom, déjà... ?",Come si chiama...?,Ja... Hij heet...,Adı neydi...
MovieSerifText_2a_0014_F,29,,What was her name...,,,,Ja... Ze heet...,Adı neydi...
MovieSerifText_2a_0015_M,30,Musashi oder so...,Musashi or something.,Musashi o algo así.,Musashi... je crois...,Musashi o una cosa del genere.,Musashi of zoiets.,Musashi falan.
MovieSerifText_2a_0015_F,31,,Musashi or something.,,,,,Musashi falan.
MovieSerifText_2a_0016_M,32,Ah.,Ah.,Ah.,Ah...,Ah...,Ah.,Ah.
MovieSerifText_2a_0016_F,33,,Ah.,,,,,Ah.
MovieSerifText_2a_0017_M,34,Musashi...,Musashi...,Musashi...,Musashi...,Musashi...,Musashi...,Musashi...
MovieSerifText_2a_0017_F,35,,Musashi...,,,,,Musashi...
