label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_7b_0001_M,0,Hier stinkt's...,Ugh. Something smells...,"Puaj, qué pestazo...","Cette odeur, c'est...",Ugh. Che puzza...,"Jakkes, wat een stank...",Iyy... Ne pis kokuyor...
MovieSerifText_7b_0001_F,1,,Ugh. Something smells...,,,,,Iyy... Ne pis kokuyor...
MovieSerifText_7b_0002_M,2,Ächz...,Ugh...,Uf...,Aaah...,Ugh...,Jak...,Iyy...
MovieSerifText_7b_0002_F,3,,,,,,,
MovieSerifText_7b_0003_M,4,Kein Wasabi mehr!,No more wasabiiii! *blech*,¡Más wasabi no!,Assez de wasabiii !,Basta wasabiiii! Bleah!,Geen wasabi meer! Bleh!,Yeter artık wasabiiii! Öğk!
MovieSerifText_7b_0003_F,5,,,,,,,
MovieSerifText_7b_0004_M,6,Es ist wie Nadeln\nin meinem Kopf!,It's like needles in my\nbrain... *hwoarf*,Es como alfileres\nen el cerebro...,Ça fait comme des aiguilles\ndans ma tête !,"È come se avessi degli aghi\nnella testa, aaagh...",Het is alsof er naalden\nin mijn hoofd steken!,Sanki beynime iğne batıyor... Öğğh!
MovieSerifText_7b_0004_F,7,,,,,,,
MovieSerifText_7b_0005_M,8,Meine Lippen\nsind ganz taub...,I can't feel my lips... *buuurp*,No siento los labios...,Je ne sens plus mes lèvres...,Non sento più le labbra... Burp!,Ik voel mijn lippen niet meer...,Dudaklarım uyuştu... *geğirir*
MovieSerifText_7b_0005_F,9,,,,,,,
MovieSerifText_7b_0007_M,10,Huch!,Gyaaah!,¡Oooh!,Arghhh !,Ghiaaah!,Aaaaaah!,Gyaaah!
MovieSerifText_7b_0007_F,11,,Gyaaah!,,,,,Gyaaah!
MovieSerifText_7b_0008_M,12,So was!,My word!,¡Cielos!,Ça alors !,Diamine!,Hemeltje!,Vay canına!
MovieSerifText_7b_0008_F,13,,,,,,,
MovieSerifText_7b_0009_M,14,Ächz...\nIch kann nicht mehr...,*wheeze* I can't anymore...\n*cough* *cough*,No puedo más...,Je n'en peux plus...\nKeuf keuf...,Non ce la faccio più... Coff coff!,Ik kan niet meer... Kuch! Kuch!,Hahh... Artık dayanamıyorum...\n*öksürür*
MovieSerifText_7b_0009_F,15,,,,,,,
MovieSerifText_7b_0010_M,16,Hilfe!\nDas ist ja furchtbar!,Yeeeeesh!\nThis... This is torture!,¡Qué tortura!,Aaah ! C'est... de la torture !,Eeeeeh! È... è una tortura!,Help! Wat...\nWat een marteling!,Iyyyy!\nBu... Bu işkence!
MovieSerifText_7b_0010_F,17,,Yeeeeesh!\nThis... This is torture!,,,,,Iyyyy!\nBu... Bu işkence!
MovieSerifText_7b_0011_M,18,Nur Wasabi und kein Sushi...,Hrrm. All this wasabi and no\nsushi...,Solo wasabi\ny nada de sushi...,"Hmf. Tout ce wasabi,\net pas de sushi.","Mmmh, tutto questo wasabi\nsenza sushi...",Hm... Alleen wasabi\nen geen sushi...,Hmm. Bu kadar wasabi var da\nhiç suşi yok...
MovieSerifText_7b_0011_F,19,,,,,,,
MovieSerifText_7b_0012_M,20,Eine Schande.,This is a disgrace.,¡Qué atrocidad!,Quelle honte.,Quale vergogna.,Het is een schande.,Bu bir rezalet.
MovieSerifText_7b_0012_F,21,,,,,,,
MovieSerifText_7b_0013_M,22,Ob das auch Franklin\nangetan wurde?,Is this what happened to\nFranklin?,¿Le habrán hecho lo mismo\na Franklin?,C'est ce qui est arrivé\nà Franklin ?,È questo che è successo\na Franklin?,Is dit wat er met Franklin\ngebeurd is?,Franklin’ın başına\nbu mu geldi?
MovieSerifText_7b_0013_F,23,,Is this what happened to\nFranklin?,,,,,Franklin’ın başına\nbu mu geldi?
MovieSerifText_7b_0014_M,24,"Los, Beeilung!",There's no time to lose!,¡No hay tiempo que perder!,On n'a pas de temps à perdre !,Non c'è tempo da perdere!,Geen tijd te verliezen!,Kaybedecek vaktimiz yok!
MovieSerifText_7b_0014_F,25,,There's no time to lose!,,,,,Kaybedecek vaktimiz yok!
MovieSerifText_7b_0015_M,26,Hm?,Hm?,¿Mmm?,Hm ?,Mh?,Hm?,Hm?
MovieSerifText_7b_0015_F,27,,Hm?,,,,,Hm?
MovieSerifText_7b_0016_M,28,Endlich...\nMusashi...,"You're late, Musashi.","Llegas tarde, Musashi.","Tu es en retard, Musashi.","Sei arrivato tardi, Musashi.","Je bent laat, Musashi.","Geç kaldın, Musashi."
MovieSerifText_7b_0016_F,29,,,,,"Sei arrivata tardi, Musashi.",,
MovieSerifText_7b_0042_M,30,Hab auf dich gewartet...,It's about time.,Ya era hora.,J'ai failli attendre.,Era ora.,Het werd tijd...,Nihayet.
MovieSerifText_7b_0042_F,31,,,,,,,
MovieSerifText_7b_0017_M,32,Kojiro!,Kojiro!,¡Kojiro!,Kojiro !,Kojiro!,Kojiro!,Kojiro!
MovieSerifText_7b_0017_F,33,,Kojiro!,,,,,Kojiro!
MovieSerifText_7b_0043_M,34,Was machst\nDU denn hier?!,What are you doing here?!,¡¿Qué haces aquí?!,Qu'est-ce que tu fais ici ?!,Che ci fai qui?!,Wat doe jij hier?!,Burada ne işin var?!
MovieSerifText_7b_0043_F,35,,What are you doing here?!,,,,,Burada ne işin var?!
MovieSerifText_7b_0018_M,36,Wie sieht's denn aus?,What do you think?,¿Tú qué crees?,À ton avis ?,Tu cosa credi?,Wat denk je?,Sence ne yapıyorum?
MovieSerifText_7b_0018_F,37,,,,,,,
MovieSerifText_7b_0019_M,38,"Ich leide hier,\nbis ich's dir endlich\nheimzahlen kann...",I'm biding my time here in\nthis cell until I can kick your\nsorry butt.,Matar el tiempo\nhasta que vengas\npara darte una paliza.,J'attends dans cette cellule de\npouvoir te botter les fesses...,Passo il tempo in questa cella\naspettando di prenderti a calci!,Ik wachtte op een kans om\nje op je donder te geven.,Seni bir güzel pataklayacağım günü\nbu hücrede bekliyorum.
MovieSerifText_7b_0019_F,39,,,,,,,
MovieSerifText_7b_0020_M,40,Blödsinn!,"Yeah, right!","Ya, claro...",N'importe quoi...,"Certo, come no!",Ja hoor!,Hadi canım!
MovieSerifText_7b_0020_F,41,,"Yeah, right!",,,,,Hadi canım!
MovieSerifText_7b_0044_M,42,Jetzt sag die Wahrheit!,Tell the truth!,¡Di la verdad!,Dis-moi la vérité !,Di' la verità!,Wees eens eerlijk!,Doğruyu söyle!
MovieSerifText_7b_0044_F,43,,Tell the truth!,,,,,Doğruyu söyle!
MovieSerifText_7b_0021_M,44,Schluchz...\nSchnüff...,*sob* *sob*,Snif...,Snif snif...,Sniff... sniff.,"Snik, snik...",*hıçkırık* *hıçkırık*
MovieSerifText_7b_0021_F,45,,,,,,,
MovieSerifText_7b_0022_M,46,Ich bin der\nimperialen Armee\nbeigetreten...,I joined the Imperial Army...,"Me alisté\nen el ejército imperial,",J'ai rejoint l'armée impériale...,Mi sono unito all'esercito\nimperiale...,Ik zat bij het keizerlijke leger...,İmparatorluk Ordusu’na katıldım...
MovieSerifText_7b_0022_F,47,,,,,,,
MovieSerifText_7b_0023_M,48,"Aber ich war so schlecht,\ndass ich eingesperrt wurde.",but I was so hopeless that they\nlocked me up here.,pero me encerraron\naquí por incompetente.,Mais j'étais si mauvais\nqu'ils m'ont enfermé ici.,ma ero talmente una schiappa\nche mi hanno rinchiuso qui.,maar ik was zo slecht dat ze\nme hier hebben opgesloten.,ama o kadar beceriksizdim ki\nbeni buraya tıktılar.
MovieSerifText_7b_0023_F,49,,,,,,,
MovieSerifText_7b_0024_M,50,Ich kann nicht mehr...,My spirit and my taste buds\nare broken...,Tengo el alma y la lengua\ndestrozadas.,Ils ont anéanti ma volonté\net mes papilles gustatives...,La mia anima e le mie papille\ngustative sono a pezzi...,Mijn wil en mijn smaakpapillen\nzijn verzwakt...,Ruhum da damak tadım da\nmahvoldu...
MovieSerifText_7b_0024_F,51,,,,,,,
MovieSerifText_7b_0025_M,52,"Du musst mich\nretten, Musashi!","You gotta save me, Musashi!","¡Sálvame, Musashi!","Sauve-moi, Musashi !","Salvami, Musashi!","Je moet me redden, Musashi!","Beni kurtar, Musashi!"
MovieSerifText_7b_0025_F,53,,,,,,,
MovieSerifText_7b_0026_M,54,Ich hab wohl\nkeine Wahl...,"Guess I don't have much of\na choice, huh?",Supongo que\nno me queda otra.,"J'imagine que je n'ai pas trop\nle choix, si ?","Immagino di non avere molta\nscelta, eh?","Zo te zien heb ik\nweinig keus, hè?!","Galiba pek\nseçeneğim yok, ha?"
MovieSerifText_7b_0026_F,55,,"Guess I don't have much of\na choice, huh?",,,,,"Galiba pek\nseçeneğim yok, ha?"
MovieSerifText_7b_0027_M,56,"Ah! Musashi, hier!","Ah, Musashi. Over there.","¡Mira, Musashi!","Hé, Musashi. Par ici.","Ah, Musashi. Guarda lì.","Ah, Musashi! Kijk hier!","Musashi, şuraya bak."
MovieSerifText_7b_0027_F,57,,,,,,,
MovieSerifText_7b_0028_M,58,Ach so!,"Ah, right.","¡Ah, sí!","Ah, OK.","Ah, giusto.",Aha!,"Ha, doğru ya."
MovieSerifText_7b_0028_F,59,,"Ah, right.",,,,,"Ha, doğru ya."
MovieSerifText_7b_0029_M,60,"He, hat ja geklappt!","Hey, it worked!",¡Ha funcionado!,"Hé, ça a marché !","Ehi, ha funzionato!","Hé, het is gelukt!","Hey, işe yaradı!"
MovieSerifText_7b_0029_F,61,,"Hey, it worked!",,,,,"Hey, işe yaradı!"
MovieSerifText_7b_0030_M,62,Kojiro!,Kojiro!,¡Kojiro!,Kojiro !,Kojiro!,Kojiro!,Kojiro!
MovieSerifText_7b_0030_F,63,,Kojiro!,,,,,Kojiro!
MovieSerifText_7b_0031_M,64,Los!\nHalt durch!,C'mon! Up and at 'em!,"¡Venga, aguanta!","Allez, viens !",Forza! In piedi!,Kom op! Schiet op!,Hadi! Ayağa kalk!
MovieSerifText_7b_0031_F,65,,C'mon! Up and at 'em!,,,,,Hadi! Ayağa kalk!
MovieSerifText_7b_0032_M,66,Ächz...,Ohhhh...,Aaay...,Ohhhh...,Uh...,Uh...,Oooofff...
MovieSerifText_7b_0032_F,67,,,,,,,
MovieSerifText_7b_0033_M,68,Musashi...,Musashi...,Musashi...,Musashi...,Musashi...,Musashi...,Musashi...
MovieSerifText_7b_0033_F,69,,,,,,,
MovieSerifText_7b_0034_M,70,Hm?\nWas ist denn?,Huh? What is it?,¿Qué pasa?,Hm ? Quoi ?,Eh? Che c'è?,Hm? Wat is er?,Ha? Ne var?
MovieSerifText_7b_0034_F,71,,Huh? What is it?,,,,,Ha? Ne var?
MovieSerifText_7b_0035_M,72,Jetzt gehörst du mir.,You're mine now.,Has caído en mis redes.,"T'es à moi, maintenant !",Ora sei mio.,Ik heb je te pakken.,Artık benimsin.
MovieSerifText_7b_0035_F,73,,,,,Ora sei mia.,,
MovieSerifText_7b_0036_M,74,Los!\nKämpf mit mir!,"All right, let's settle this!",¡A ajustar cuentas!,"Allez, finissons-en !","Avanti, sistemiamo\nquesta faccenda!",Tijd om dit af te handelen!,"Pekâlâ, şu hesabı kapatalım!"
MovieSerifText_7b_0036_F,75,,,,,,,
MovieSerifText_7b_0037_M,76,Hä?!,Huh? ,¿Eh?,Hein ?,Uh?,Huh?,Ha? 
MovieSerifText_7b_0037_F,77,,Huh? ,,,,,Ha? 
MovieSerifText_7b_0038_M,78,JETZT willst du kämpfen?\nDu bist echt krank...,You really ARE hopeless if\nyou're picking a fight now.,¿Ahora quieres pelea?\nQué pena das...,Tu veux te battre ?\nTu es vraiment désespérant.,Vuoi combattere ora?\nSei senza speranza...,Je bent echt hopeloos als\nje nu wilt gaan vechten.,Şimdi kavga çıkarıyorsan\nsenden gerçekten umut yok.
