label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Schon wieder?! Haben die Imperialen\nalle Löcher in den Hosentaschen?,Can't anybody in the Imperial Army pick up\nafter themselves?,Y otro objeto tirado... ¿Es que los uniformes\nimperiales vienen todos con agujeros?,Ces porcelets de l'armée impériale\npourraient ramasser leurs cochonneries...,Possibile che quelli dell'esercito imperiale\nperdano sempre qualcosa?,Zitten er allemaal gaten in die keizerlijke\nbroeken of zo?,İmparatorluk Ordusu'nda kimse\narkasını toplayamıyor mu?
CharaSerif_00_F,1,,Can't anybody in the Imperial Army pick up\nafter themselves?,,,,,İmparatorluk Ordusu'nda kimse\narkasını toplayamıyor mu?
CharaSerif_01_M,2,Nanu! Das sieht mir verdächtig\nnach einem \u000E\u0000\u0003\u0004ﾑ＞Übungs-Schwarzgurt \u000E\u0000\u0003\u0004\u0000＀aus.,I recognize this. It's a \u000E\u0000\u0003\u0004\uD85FｱTraining Black Belt\u000E\u0000\u0003\u0004\u0000＀.,"Ah, sé lo que es esto: un \u000E\u0000\u0003\u0004ﾑ＞cinturón negro\nde entrenamiento\u000E\u0000\u0003\u0004\u0000＀.",J'ai déjà vu ça quelque part...\nC'est une \u000E\u0000\u0003\u0004ﾑ＞ceinture noire\u000E\u0000\u0003\u0004\u0000＀.,Questa la riconosco. È una \u000E\u0000\u0003\u0004ﾑ＞cintura nera\nda allenamento\u000E\u0000\u0003\u0004\u0000＀.,Ik weet wat dat is. Dat is een \u000E\u0000\u0003\u0004ﾑ＞zwarte band\u000E\u0000\u0003\u0004\u0000＀.,Bunu tanıyorum. Bu bir \u000E\u0000\u0003\u0004\uD85FｱAntrenman Siyah Kuşak\u000E\u0000\u0003\u0004\u0000＀.
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,Du hast den \u000E\u0000\u0003\u0004ﾑ＞Übungs-Schwarzgurt \u000E\u0000\u0003\u0004\u0000＀erhalten.,You got a \u000E\u0000\u0003\u0004\uD85FｱTraining Black Belt\u000E\u0000\u0003\u0004\u0000＀!,¡Has obtenido un \u000E\u0000\u0003\u0004ﾑ＞cinturón negro\nde entrenamiento\u000E\u0000\u0003\u0004\u0000＀!,Vous avez obtenu une \u000E\u0000\u0003\u0004ﾑ＞ceinture noire\u000E\u0000\u0003\u0004\u0000＀ !,Hai ottenuto una \u000E\u0000\u0003\u0004ﾑ＞cintura nera da allenamento\u000E\u0000\u0003\u0004\u0000＀!,Je hebt een \u000E\u0000\u0003\u0004ﾑ＞zwarte band\u000E\u0000\u0003\u0004\u0000＀ ontvangen!,Bir \u000E\u0000\u0003\u0004\uD85FｱAntrenman Siyah Kuşak\u000E\u0000\u0003\u0004\u0000＀ aldın!
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,Ui! Was macht der denn genau?,Neat! What's it for?,¡Cómo mola! ¿Para qué sirve?,Génial ! Et ça sert à quoi ?,Grande! A cosa serve?,Gaaf! Waar is ie voor?,Güzel! Ne işe yarıyor?
CharaSerif_03_F,7,,Neat! What's it for?,,,,,Güzel! Ne işe yarıyor?
CharaSerif_04_M,8,"Tja. Wenn du ihn als Auto-Item anlegst, hast\ndu im Kampf nur noch \u000E\u0000\u0003\u0004껿＀halb so viel Energie\u000E\u0000\u0003\u0004\u0000＀.","Well, if you set it as your prepared item,\nyour \u000E\u0000\u0003\u0004쳿Ｏmax HP is halved\u000E\u0000\u0003\u0004\u0000＀ in battle.","Si te equipas con él en combate, tus \u000E\u0000\u0003\u0004껿＀PV\nmáximos se reducirán a la mitad\u000E\u0000\u0003\u0004\u0000＀.","Eh bien, il te suffit d'équiper cet objet avant\nun combat pour diviser tes \u000E\u0000\u0003\u0004껿＀PV max par deux\u000E\u0000\u0003\u0004\u0000＀ !","Se la imposti come oggetto pronto,\navrai la \u000E\u0000\u0003\u0004껿＀metà dei tuoi PV\u000E\u0000\u0003\u0004\u0000＀ in battaglia.","Als je deze band als strijdvoorwerp instelt,\nwordt je \u000E\u0000\u0003\u0004껿＀maximale HP gehalveerd\u000E\u0000\u0003\u0004\u0000＀.","Bunu Hazır Eşya olarak ayarlarsan,\nsavaşta \u000E\u0000\u0003\u0004쳿Ｏmaks. CAN yarıya iner\u000E\u0000\u0003\u0004\u0000＀."
CharaSerif_04_F,9,,,,,,,
