label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Hmpf! Da bist du ja. General Tiburon\nist schon zur Hauptstadt aufgebrochen.,Feh... You took your sweet time. Dread\nGeneral Tiburon already left for the capital.,Has tardado lo tuyo. El temible general\nTiburón ya ha partido hacia la capital.,Hmpf... Tu as mis le temps. Le généralissime\nTiburon est déjà parti pour la capitale.,Era ora che arrivassi! Il generale supremo\nTiburon è già in viaggio per la capitale.,Je bent te laat. De hellegeneraal Tiburon\nis al vertrokken naar de hoofdstad.,Peh... Pek oyalanmışsın. Dehşet\nGenerali Tiburon başkente çoktan gitti.
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,"Ist'n Witz, oder?",You're kidding me!,¡¿Y eso?!,C'est une blague ?!,"Stai scherzando, vero?","Je maakt een grapje, toch?",Dalga mı geçiyorsun!
CharaSerif_01_F,3,,You're kidding me!,,,,,Dalga mı geçiyorsun!
CharaSerif_02_M,4,"Mitnichten. Hoher Befehl, vermute ich.\nSicher wegen einer Strategiebesprechung.","Orders from on high, I shouldn't wonder.\nProbably hard at work now on strategy.",Órdenes de arriba. Ahora mismo debe\nde estar planeando estrategias.,"Des ordres d'en haut, sans aucun doute.\nProbablement pour raison stratégique.","Ordini dall'alto, non mi meraviglierei. Sarà\nal lavoro su una nuova strategia.",Bevelen van hogerhand. Waarschijnlijk om\nde strategie te bespreken.,"Tepeden gelen emirlerdir, şaşmamalı. Muhtemelen\nşu an strateji üstüne canla başla çalışıyordur."
CharaSerif_02_F,5,,,,,,,
CharaSerif_03_M,6,"Tiburon! Du wirst nicht weit kommen,\ndafür werde ich sorgen!","If he thinks I'm letting him leave Fort Fugu,\nhe's dead wrong!","Pues, si cree que puede irse del fuerte\nFugu sin que yo haga nada, ¡se equivoca!","S'il croit que je vais le laisser abandonner\nFort Fugu, il se plante !","Se crede che gli permetterò di lasciare la\nfortezza Fugu, ha torto marcio!","Als hij denkt dat ik hem laat gaan, heeft hij\nhet mis.",Fugu Kalesi'nden çıkmasına izin vereceğimi\nsanıyorsa fena yanılıyor!
CharaSerif_03_F,7,,"If he thinks I'm letting him leave Fort Fugu,\nhe's dead wrong!",,,,,Fugu Kalesi'nden çıkmasına izin vereceğimi\nsanıyorsa fena yanılıyor!
CharaSerif_04_M,8,"Moment, das wollte ICH doch sagen!\nLass mir den General in Ruhe, Jüngelchen!","Sorry, but that's my line. I won't let you\ndisturb Dread General Tiburon!",El que se equivoca eres tú. ¡No voy a dejar\nque incordies al temible general Tiburón!,"Désolé, mais ça c'est mon problème.\nToi, tu laisses le généralissime tranquille !",Quello che ha torto sei tu. Ora la smetterai\ndi infastidire il generale supremo Tiburon!,Mooi niet! Ik laat je niet in de buurt van de\nhellegeneraal Tiburon!,Kusura bakma ama o laf bana ait. Dehşet\nGenerali Tiburon'u rahatsız etmene izin vermem!
CharaSerif_04_F,9,"Moment, das wollte ICH doch sagen!\nLass mir den General in Ruhe, Mädel!",,La que se equivoca eres tú. ¡No voy a dejar\nque incordies al temible general Tiburón!,,Quella che ha torto sei tu. Ora la smetterai\ndi infastidire il generale supremo Tiburon!,,
