label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,"Hier also soll die weise Frau wohnen,\ndie das Ultima-Rädchen anfertigen kann.",Hmm. Archie said I'd find the engineer who\ncould make the ultimate gear here.,"Según Archie, aquí encontraríamos a quien\npuede fabricar el piñón definitivo.",Hmm... Archie a dit que l'ingénieur qui peut\ncréer le régulateur ultime est ici...,"Secondo Archie, l'ingegnere che può creare la\nrotella suprema si trova in questo tempio...","Wauw! Archie zei dat degene die het ultieme\nwiel kan maken, in deze tempel zit...","Hmm. Archie, nihai dişliyi yapabilecek mühendisi\nburada bulacağımı söylemişti."
CharaSerif_00_F,1,,Hmm. Archie said I'd find the engineer who\ncould make the ultimate gear here.,,,,,"Hmm. Archie, nihai dişliyi yapabilecek mühendisi\nburada bulacağımı söylemişti."
CharaSerif_01_M,2,"Ich grüße dich.\nSag, ist dein Name Musashi?","Musashi, I presume?",Supongo que eres Musashi...,Tu es Musashi ?,Sei Musashi per caso?,Ben jij toevallig Musashi?,Musashi olmalısın?
CharaSerif_01_F,3,,,,,,,
CharaSerif_02_M,4,Und ob! Musashi von der Befreiungsfront!\nHallöchen!,"That's me! I'm Musashi, the SLF's best\nsushi striker!",¡El mismo que viste y calza!\n¡El mejor lanzaplatos del FLS!,"Ouais, c'est moi ! Musashi, le meilleur\nsushiste du Front de Libération des Sushis !","Esatto! Sono Musashi, il miglior guerriero\ndel Fronte di Liberazione del Sushi!",Jazeker! Ik ben sushistriker Musashi van\nhet Sushi-verzetsleger.,"Benim! Ben Musashi, SLF'nin en iyi\nsuşi vurucusuyum!"
CharaSerif_02_F,5,,"That's me! I'm Musashi, the SLF's best\nsushi striker!",¡En carne y hueso!\n¡La mejor lanzaplatos del FLS!,"Ouais, c'est moi ! Musashi, la meilleure\nsushiste du Front de Libération des Sushis !","Esatto! Sono Musashi, la miglior guerriera\ndel Fronte di Liberazione del Sushi!",,"Benim! Ben Musashi, SLF'nin en iyi\nsuşi vurucusuyum!"
CharaSerif_03_M,6,"Sag mal, hast du irgendwem vielleicht\nvom großen Ultima-Rädchen erzählt?",So are you the one who gave us that tip\nabout the ultimate lane-drive gear?,¿Eres tú quien nos pasó la información\nacerca del piñón definitivo?,C'est toi qui nous as donné l'info\nsur le régulateur ultime ?,E tu sei quella che ci ha dato le informazioni\nsulla rotella suprema?,Ben jij degene die meer weet over het\nultieme wiel?,Demek bize nihai Şerit Dişlisiyle ilgili\no tüyoyu veren sensin?
CharaSerif_03_F,7,,So are you the one who gave us that tip\nabout the ultimate lane-drive gear?,,,,,Demek bize nihai Şerit Dişlisiyle ilgili\no tüyoyu veren sensin?
CharaSerif_04_M,8,"Das habe ich. Ich bin hier Priesterin,\nund ich stelle auch Laufbandrädchen her.","Yes. Not only am I the priestess at this\nshrine, I'm also a lane-drive gear engineer.","Sí, soy la sacerdotisa de este templo\ny una especialista en piñones.","Oui. Je suis la prêtresse de ce sanctuaire,\nmais aussi un ingénieur en régulateurs.","Sì, sono la sacerdotessa di questo tempio,\nnonché l'ingegnere delle rotelle kaiten.",Ja. Ik ben de priesteres van deze tempel. Ik\nmaak ook bandwielen.,"Evet. Bu tapınağın rahibesi olmakla kalmıyorum,\naynı zamanda bir Şerit Dişlisi mühendisiyim."
CharaSerif_04_F,9,,,,,,,
CharaSerif_05_M,10,"Doch dies vermag ich nur, wenn ich einen\nRunderstein habe. Sag, hast du ihn?",Do you have it? The rock I need to craft\nthe ultimate gear?,¿Tienes el \u000E\u0000\u0003\u0004ﾑ＞guijarro \u000E\u0000\u0003\u0004\u0000＀que necesito\npara fabricar el piñón definitivo?,As-tu trouvé l'\u000E\u0000\u0003\u0004ﾑ＞étrange pierre ronde\u000E\u0000\u0003\u0004\u0000＀ dont j'ai\nbesoin pour créer le régulateur ultime ?,Musashi... hai trovato il \u000E\u0000\u0003\u0004ﾑ＞sasso misterioso\u000E\u0000\u0003\u0004\u0000＀\nnecessario per creare la rotella suprema?,Maar alleen als je een bepaalde \u000E\u0000\u0003\u0004ﾑ＞ronde steen\n\u000E\u0000\u0003\u0004\u0000＀hebt. Heb je die?,Yanında mı? Nihai dişliyi yapmak\niçin ihtiyaç duyduğum o kaya?
CharaSerif_05_F,11,,,,,,,
CharaSerif_06_M,12,"Klaro! Hier, sieh mal!",You mean...this li'l guy?,"Je, je... ¿Te refieres a esta monada?",Euh... ce truc-là ?,Intendi dire questo?,"Ha! Deze, bedoel je?",Yani... şu ufaklığı mı?
CharaSerif_06_F,13,,You mean...this li'l guy?,,,,,Yani... şu ufaklığı mı?
CharaSerif_07_M,14,Wundervoll. Genau den meinte ich!,"Ah! Yes, that's it exactly!","¡Sí, esa misma!","Oui, c'est tout à fait ça !","Sì, proprio lui!",Precies! Dat is de steen die ik nodig heb.,"Ah! Evet, tam olarak bu!"
CharaSerif_07_F,15,,,,,,,
CharaSerif_08_M,16,"Spitze! Dann machst du mir jetzt also\nein Ultima-Rädchen, ja?",Great! So now you can use this to make me\nthe ultimate lane-drive gear?,"¡Toma ya! Entonces, ya puedes hacerme\nel piñón definitivo, ¿verdad?","Super ! Alors tu vas pouvoir me créer\nce régulateur ultime, tu crois ?",Bene! Quindi ora puoi usarlo per creare\nla rotella kaiten suprema per me?,Hoera! Kun je dan nu het ultieme\nwiel voor me maken?,"Harika! O zaman bunu kullanıp bana\nnihai Şerit Dişlisini yapabilirsin, değil mi?"
CharaSerif_08_F,17,,Great! So now you can use this to make me\nthe ultimate lane-drive gear?,,,,,"Harika! O zaman bunu kullanıp bana\nnihai Şerit Dişlisini yapabilirsin, değil mi?"
