label,index,deu,eng,esp,fra,ita,nld,tur
CharaSerif_00_M,0,Grrrch... Dieser Grobian! Wie wild und\nsinnlos er meine Macht eingesetzt hat!,Hrrmph! I've never met a man so reckless\nwith my power.,Grrr... Nadie había usado mi poder\ncon tan poca cabeza como este tipo...,Hmpf... Ce n'est pas souvent qu'on utilise\nmes pouvoirs avec si peu de retenue...,Grrr! È stato veramente incauto\ncon il mio potere...,Pfff! Ik heb nog nooit iemand gezien die zo\nroekeloos met mijn gave omging.,Hrrmph! Gücümü bu kadar pervasızca kullanan\nhiçbir adamla karşılaşmamıştım.
CharaSerif_00_F,1,,,,,,,
CharaSerif_01_M,2,Chrhrhr... Aber DU siehst mir viel netter aus!\nDu weißt Sushi bestimmt zu würdigen!,Hoo hoo hoo! But never mind him—you\nstrike me as a lad who loves sushi!,"Pero eso ya es agua pasada, je, je...\nTú sí que tienes cara de amar el sushi.","Hohoho, quoi qu'il en soit, tu m'as tout l'air\nd'en pincer sérieusement pour les sushis...","Invece, per quel che ti riguarda, sembra che\ntu ami davvero il sushi.",Maar dat maakt niet uit! Jij lijkt me wel\niemand die sushi echt kan waarderen!,Ho ho ho! Ama onu boş ver—\nsen suşiyi seven bir delikanlıya benziyorsun!
CharaSerif_01_F,3,,Hoo hoo hoo! But never mind him—you\nstrike me as a lass who loves sushi!,,,,,Ho ho ho! Ama onu boş ver—\nsen suşiyi seven bir genç hanıma benziyorsun!
CharaSerif_02_M,4,DAS kann man wohl sagen!\nUnd verschenken tu ich's auch gerne!,"You could say that! In fact, I'm on a mission\nto get everyone to love it as much as me!","¡Por encima de todas las cosas! De hecho,\nmi misión es propagarlo por el mundo.","Ah, ça oui ! Je voudrais que tout le monde\npuisse aimer les sushis autant que moi !","Sì, lo adoro! Voglio che tutti sorridano\ngrazie al sushi!",Ja! En het is mijn missie om ervoor te zorgen\ndat iedereen er net zoveel van houdt als ik!,"Öyle de denebilir! Aslında, herkesin suşiyi\nbenim kadar sevmesi için bir görevdeyim!"
CharaSerif_02_F,5,,"You could say that! In fact, I'm on a mission\nto get everyone to love it as much as me!",,,,,"Öyle de denebilir! Aslında, herkesin suşiyi\nbenim kadar sevmesi için bir görevdeyim!"
CharaSerif_03_M,6,"Iss doch mein Sushi und schließ einen Pakt\nmit mir. Mit einem Lächeln, so wie eben!",Will you eat my pledge sushi with as wide\na smile as I saw in that fight?,"Bien, pues toma este sushi de alianza.\nCómetelo con una sonrisa como la de antes.",Mangeras-tu mon sushi de l'amitié avec\nle même sourire que tout à l'heure ?,Mangerai il mio sushi dell'Alleanza con lo\nstesso sorriso con cui ti ho visto poco fa?,"Kom, laten we mijn bandsushi eten. Met net\nzo'n glimlach als je had tijdens dat gevecht!",O dövüşte gördüğüm kadar kocaman\nbir gülümsemeyle bağ suşimi yer misin?
CharaSerif_03_F,7,,,,,,,
CharaSerif_04_M,8,Das lass ich mir nicht zweimal sagen!,Got it!,¡Trae para acá!,Tu peux compter sur moi !,"Sì, aspetta e vedrai!",Zeker weten!,Anlaşıldı!
CharaSerif_04_F,9,,Got it!,,,,,Anlaşıldı!
CharaSerif_05_M,10,"Du bist ein Sushi Striker nach meinem\nGeschmack. Ich, Chamelva, grüße dich!","Then, sushi striker, we have ourselves a deal!\nMy name is Chamelva.","Nuestra alianza es un hecho, lanzaplatos.\nMi nombre es Chamelva.",Alors notre amitié est sur la bonne voie !\nJe m'appelle Chamelva.,"Allora stringiamo un'alleanza. Guerriero sushi,\nil mio nome è \u000E\u0000\u0003\u0004ﾑ＞Chamelva\u000E\u0000\u0003\u0004\u0000＀.","Dan hebben wij nu een band, sushistriker.\nMijn naam is Chamelva.","O zaman, suşi vurucu, anlaştık demektir!\nBenim adım Chamelva."
CharaSerif_05_F,11,,,,,"Allora stringiamo un'alleanza. Guerriera sushi,\nil mio nome è \u000E\u0000\u0003\u0004ﾑ＞Chamelva\u000E\u0000\u0003\u0004\u0000＀.",,
CharaSerif_06_M,12,"Freut mich total, Chamelva!\nJetzt sind wir Freunde!","Nice to meet you, Chamelva!",¡Encantado de conocerte!,"Très heureux de te connaître, Chamelva !","Felice di conoscerti, Chamelva!","Leuk je te ontmoeten, Chamelva!","Tanıştığıma memnun oldum, Chamelva!"
CharaSerif_06_F,13,,"Nice to meet you, Chamelva!",¡Encantada de conocerte!,"Très heureuse de te connaître, Chamelva !",,,"Tanıştığıma memnun oldum, Chamelva!"
