label,index,deu,eng,esp,fra,ita,nld,tur
Label_Tips,0,Kampftipps,Advanced Tactics,Trucos de combate,Techniques avancées,Tecniche avanzate,Gevechtstips,Gelişmiş Taktikler
Label_Guidance,1,Die 8 Regeln,The 8 Precepts,Los 8 principios,La voie du sushi,Le 8 regole,De acht basisregels,8 İlke
Label_Guidance_1,2,"1. Verbinde \u000E\u0000\u0003\u0004䃿｀Teller \u000E\u0000\u0003\u0004\u0000＀gleicher Farbe,\n    iss das Sushi und wirf die Teller!","1. Link 2 or more same-colored plates,\neat the sushi, and throw the plates!","1. Enlaza \u000E\u0000\u0003\u0004䃿｀2 o más platos\u000E\u0000\u0003\u0004\u0000＀ del mismo\ncolor, cómete el sushi y lanza el plato.","1. Reliez \u000E\u0000\u0003\u0004䃿｀au moins deux\u000E\u0000\u0003\u0004\u0000＀ assiettes de\n   même couleur, mangez les sushis,\n   puis lancez la pile d'assiettes !","1. Collega \u000E\u0000\u0003\u0004䃿｀almeno 2\u000E\u0000\u0003\u0004\u0000＀ piatti dello stesso\ncolore, mangiane il sushi e lancia i piatti!","1. Verbind \u000E\u0000\u0003\u0004䃿｀twee of meer\u000E\u0000\u0003\u0004\u0000＀ borden\nmet dezelfde kleur, eet de sushi\nen gooi de borden!","1. Aynı renkten 2+ tabağı bağla,\nsuşiyi ye ve tabakları fırlat!"
Label_Guidance_2,3,"2. Große Stapel, \u000E\u0000\u0003\u0004䃿｀großer Schaden\u000E\u0000\u0003\u0004\u0000＀!\n    (\u000E\u0000\u0003\u0004䃿｀7 Sekunden Zeit\u000E\u0000\u0003\u0004\u0000＀ zum Verbinden.)","2. The taller the stack, the harder it hits!\n(You have 7 seconds to form a stack.)","2. Cuantos más platos apiles, ¡\u000E\u0000\u0003\u0004䃿｀más fuerte\u000E\u0000\u0003\u0004\u0000＀ será\nel ataque! Tienes \u000E\u0000\u0003\u0004䃿｀7 segundos\u000E\u0000\u0003\u0004\u0000＀ para enlazarlos.","2. Plus vous empilez d'assiettes, \u000E\u0000\u0003\u0004䃿｀plus\u000E\u0000\u0003\u0004\u0000＀\n    \u000E\u0000\u0003\u0004䃿｀vous faites de dégâts\u000E\u0000\u0003\u0004\u0000＀ ! Vous avez\n    \u000E\u0000\u0003\u0004䃿｀7 s\u000E\u0000\u0003\u0004\u0000＀ pour en relier un maximum !","2. Più piatti riuscirai a impilare, \u000E\u0000\u0003\u0004䃿｀maggiore\nsarà il danno\u000E\u0000\u0003\u0004\u0000＀! Per farlo, hai solo \u000E\u0000\u0003\u0004䃿｀7 secondi\u000E\u0000\u0003\u0004\u0000＀.","2. Je hebt\u000E\u0000\u0003\u0004䃿｀ zeven seconden\u000E\u0000\u0003\u0004\u0000＀ de tijd\nom borden te verbinden. Hoe hoger\nde stapel, \u000E\u0000\u0003\u0004䃿｀hoe harder hij aankomt\u000E\u0000\u0003\u0004\u0000＀!","2. Yığın ne kadar yüksekse, vuruş o kadar sert!\n(Bir yığın yapmak için 7 saniyen var.)"
Label_Guidance_3,4,"3. \u000E\u0000\u0003\u0004䃿｀Verbinde 7 Teller\u000E\u0000\u0003\u0004\u0000＀, damit\n    \u000E\u0000\u0003\u0004䃿｀Regenbogenteller\u000E\u0000\u0003\u0004\u0000＀ erscheinen!",3. Link 7 or more plates to draw out a\nglowing plate that links with anything!,3. Enlaza \u000E\u0000\u0003\u0004䃿｀7 platos o más\u000E\u0000\u0003\u0004\u0000＀ para activar un\n\u000E\u0000\u0003\u0004䃿｀plato arcoíris \u000E\u0000\u0003\u0004\u0000＀(enlaza con cualquier color).,3. Reliez \u000E\u0000\u0003\u0004䃿｀au moins sept assiettes\u000E\u0000\u0003\u0004\u0000＀ pour faire\n   apparaître une \u000E\u0000\u0003\u0004䃿｀assiette arc-en-ciel\u000E\u0000\u0003\u0004\u0000＀ qui\n   peut être liée à n'importe quelle couleur !,3. Collega \u000E\u0000\u0003\u0004䃿｀almeno 7 piatti\u000E\u0000\u0003\u0004\u0000＀ per ricevere\nun \u000E\u0000\u0003\u0004䃿｀piatto luminoso \u000E\u0000\u0003\u0004\u0000＀che puoi collegare\na ogni altro colore!,3. \u000E\u0000\u0003\u0004䃿｀Verbind zeven borden van dezelfde\nkleur\u000E\u0000\u0003\u0004\u0000＀ om een \u000E\u0000\u0003\u0004䃿｀regenboogbord \u000E\u0000\u0003\u0004\u0000＀te krijgen\ndat je met alle kleuren kunt verbinden.,3. 7+ tabağı bağlayarak parlayan bir\ntabak çıkar; her şeye bağlanır!
Label_Guidance_4,5,"4. Die Farbe zeigt die Sushi-\u000E\u0000\u0003\u0004䃿｀Güte\u000E\u0000\u0003\u0004\u0000＀.\n    Bessere Farben, stärkere Treffer!",There are 9 plate colors—each\nserving a different quality of sushi\nand a different amount of damage.,"4. Hay varias \u000E\u0000\u0003\u0004䃿｀categorías \u000E\u0000\u0003\u0004\u0000＀de platos. A mayor\ncategoría, ¡más potencia tiene el ataque!","4. Il existe neuf couleurs d'assiette, chacune\n    correspondant à une \u000E\u0000\u0003\u0004䃿｀catégorie\u000E\u0000\u0003\u0004\u0000＀ de sushi et\n    un nombre de points de dégâts différent.","4. I colori hanno un \u000E\u0000\u0003\u0004䃿｀valore\u000E\u0000\u0003\u0004\u0000＀. Più alto\nè, più forza avrà l'attacco sferrato!","4. De \u000E\u0000\u0003\u0004䃿｀kleur \u000E\u0000\u0003\u0004\u0000＀van een bord bepaalt de\nkwaliteit van de sushi. Hoe hoger de\nkwaliteit, hoe harder het bord raakt.",9 tabak rengi var—her biri\nfarklı kalitede suşi sunar\nve farklı miktarda hasar verir.
Label_Guidance_4_2,6,"Steigt der Level eines Sushi-Geists,\nserviert er Sushi von höherer Güte.","As sushi sprites level up,\nthey serve higher-quality sushi!","A medida que un genio del sushi sube de nivel,\nmejor es el sushi que produce.","À mesure que son niveau augmente, une sushinité peut\nfaire apparaître des sushis de catégorie plus élevée !","Man mano che il livello di uno spirito del sushi aumenta,\naumenta anche il valore del sushi sul suo nastro!","Naarmate je sushigami in niveau stijgen,\ncreëren ze sushi van hogere kwaliteit.","Suşi ruhları seviye atladıkça,\ndaha kaliteli suşi servis eder!"
Label_Guidance_5,7,"5. Sushi essen füllt die Zauberleiste.\n    Wenn sie leuchtet,\u000E\u0000\u0003\u0004䃿｀ berühre sie\u000E\u0000\u0003\u0004\u0000＀!","5. The skill gauge rises as you eat! When\nit flashes, touch the button to use a skill!","5. Come sushi para llenar la barra de técnica.\nCuando esta brille, \u000E\u0000\u0003\u0004䃿｀tócala para usar la técnica\u000E\u0000\u0003\u0004\u0000＀.","5. La jauge de talent se remplit à mesure que\n   vous mangez des sushis. Si elle clignote,\n   touchez-la pour \u000E\u0000\u0003\u0004䃿｀utiliser le talent associé\u000E\u0000\u0003\u0004\u0000＀ !","5. Se mangi sushi, la barra abilità aumenta!\nQuando lampeggia, toccala per \u000E\u0000\u0003\u0004䃿｀usare\nl'abilità\u000E\u0000\u0003\u0004\u0000＀!","5. De gavemeter vult zich terwijl je\neet. Als hij knippert, \u000E\u0000\u0003\u0004䃿｀raak je hem\naan om de gave te gebruiken\u000E\u0000\u0003\u0004\u0000＀.",5. Yedikçe yetenek göstergesi dolar! Yanıp\nsönünce düğmeye dokunup yetenek kullan!
Label_Guidance_6,8,"6. Kämpfe \u000E\u0000\u0003\u0004䃿｀stärken \u000E\u0000\u0003\u0004\u0000＀Sushi-Geister,\n    teils auf ungeahnte Weise...",6. Battle strengthens your sushi sprites!\nSome may undergo an awakening...,6. Lucha sin cesar para que tus genios \u000E\u0000\u0003\u0004䃿｀mejoren\u000E\u0000\u0003\u0004\u0000＀.\nAlgunos podrían incluso cambiar de forma...,"6. Plus vous combattez, plus le pouvoir de\n   vos sushinités \u000E\u0000\u0003\u0004䃿｀se renforce\u000E\u0000\u0003\u0004\u0000＀ ! Certaines\n   pourraient même changer de forme...",6. Lotta per rendere i tuoi spiriti del sushi \u000E\u0000\u0003\u0004䃿｀più forti\u000E\u0000\u0003\u0004\u0000＀!\nAlcuni si evolveranno nella loro vera forma...,6. Gevechten maken je sushigami\n\u000E\u0000\u0003\u0004䃿｀sterker\u000E\u0000\u0003\u0004\u0000＀! Misschien dat sommige wel\nvan vorm veranderen...,"6. Savaş, suşi ruhlarını güçlendirir!\nBazıları uyanış geçirebilir..."
Label_Guidance_6_2,9,(Stärke Zauber mit Zaubertalismanen!),Strengthen skills using Skill Charms!,¡Usa amuletos para mejorar las técnicas!,Développez leur talent en utilisant des talismans de talent !,Potenzia le abilità con gli amuleti abilità!,Verbeter hun gaven met gavetalismans!,Yetenek Tılsımlarıyla yetenekleri güçlendir!
